================================================================================
ARE_TrueReject_CE_FalseAccept - BALANCED Mode - Rejection Rate 0.20 - TAIL
================================================================================

Total cases: 385

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
10         71     12         12         accept       reject        1.2165       2.4365       0.7453       2.8247      
48         75     15         19         accept       reject        0.7904       0.6508       0.7370       0.8041      
56         71     49         49         accept       reject        6.3352       5.1824       4.5446       5.8899      
73         91     18         18         accept       reject        1.2190       1.7311       0.7383       2.5065      
81         78     18         18         accept       reject        0.9133       1.5986       0.8105       2.3187      
86         78     11         11         accept       reject        1.2201       2.0228       0.7388       3.2712      
133        74     21         21         accept       reject        1.1925       1.6029       0.7927       2.7841      
162        87     20         20         accept       reject        1.2186       0.9974       0.7360       2.2850      
188        98     2          2          accept       reject        1.0547       2.6655       0.8970       3.0201      
208        80     4          4          accept       reject        1.2146       1.0118       0.7594       1.3585      
210        73     30         30         accept       reject        1.2187       4.7971       0.7475       5.5644      
289        92     54         54         accept       reject        2.4824       5.0933       2.3723       5.4190      
300        96     52         52         accept       reject        6.3307       6.8166       5.3641       8.5261      
316        93     32         32         accept       reject        1.6158       3.4631       1.5916       4.9051      
327        91     14         14         accept       reject        1.1803       3.0162       0.7974       4.3455      
403        91     10         10         accept       reject        1.1381       1.4157       0.7405       2.4613      
423        96     17         17         accept       reject        0.9659       0.8766       0.7965       1.5685      
471        97     38         38         accept       reject        1.1281       2.0227       0.7413       3.0409      
489        72     3          3          accept       reject        1.1446       0.8777       0.8551       1.1619      
497        77     4          4          accept       reject        1.2174       0.8845       0.7363       1.0977      
502        90     35         35         accept       reject        2.9665       4.1092       2.6420       4.9789      
603        80     16         16         accept       reject        1.2210       1.4981       0.7360       1.8353      
610        98     0          0          accept       reject        3.4017       5.2921       3.3204       5.6806      
612        81     13         13         accept       reject        1.2200       1.1469       0.7571       1.4909      
639        84     13         5          accept       reject        3.5723       5.5951       2.8688       5.6284      
690        73     67         67         accept       reject        0.8121       0.6407       0.7624       0.7969      
696        74     4          4          accept       reject        1.2190       2.5475       0.7557       3.1624      
727        75     3          3          accept       reject        1.2183       1.5537       0.7374       1.6992      
746        88     10         10         accept       reject        1.1780       3.0335       0.8062       3.9091      
762        96     18         31         accept       reject        0.9498       0.6410       0.7366       0.8097      
772        95     49         30         accept       reject        0.8257       1.5441       0.7410       2.1711      
821        74     43         43         accept       reject        1.0111       2.5209       0.7417       2.8513      
832        85     3          3          accept       reject        1.0567       1.6758       0.7390       2.1515      
838        90     13         13         accept       reject        1.1948       1.4831       0.8154       2.6388      
852        88     6          6          accept       reject        0.8926       0.8476       0.7806       1.8876      
869        96     47         47         accept       reject        1.1672       1.7194       0.9625       2.4073      
879        84     12         12         accept       reject        1.0264       3.1410       0.7577       3.4955      
886        99     42         42         accept       reject        1.1194       2.4645       0.8607       3.1180      
892        90     13         13         accept       reject        1.2167       1.6427       0.7729       2.1425      
897        97     19         19         accept       reject        1.1869       2.5522       0.7636       3.0270      
901        85     25         25         accept       reject        1.2111       2.4464       0.7540       2.5248      
906        80     5          5          accept       reject        7.0580       5.8616       6.3310       8.2642      
921        89     17         17         accept       reject        1.0641       0.9061       0.8462       1.2368      
960        74     4          4          accept       reject        1.2208       1.3211       0.7366       1.4121      
984        81     13         13         accept       reject        0.9609       4.4822       0.9319       5.0504      
995        89     8          8          accept       reject        1.1867       3.5662       0.7769       3.6476      
999        91     23         23         accept       reject        1.2133       1.2658       0.7694       1.2992      
1026       97     64         64         accept       reject        7.4078       6.5836       5.0055       6.9493      
1081       89     8          8          accept       reject        0.8578       3.9411       0.7470       4.6161      
1100       72     4          4          accept       reject        1.1469       2.8091       0.7381       3.4402      
1114       98     11         11         accept       reject        1.1291       1.3636       0.8667       1.7252      
1129       69     60         60         accept       reject        0.9878       1.5051       0.8947       2.7981      
1261       89     12         12         accept       reject        2.7571       5.1875       2.4472       5.4959      
1263       93     42         42         accept       reject        1.1213       3.8799       0.7484       4.3777      
1284       81     13         13         accept       reject        1.1716       1.3865       0.7916       1.8142      
1290       79     26         26         accept       reject        1.0194       0.6643       0.7888       0.7841      
1326       91     20         20         accept       reject        4.8666       2.4454       3.8217       2.7632      
1416       83     33         33         accept       reject        1.2186       1.0761       0.7466       1.1781      
1420       99     10         10         accept       reject        1.1906       1.6385       0.8241       2.9510      
1449       84     3          3          accept       reject        0.8350       3.0649       0.8082       3.7380      
1477       76     30         30         accept       reject        1.2209       1.1222       0.7362       1.2490      
1504       92     33         14         accept       reject        11.5188      5.9404       7.9301       5.9623      
1547       79     26         26         accept       reject        1.1587       3.5170       0.9207       3.6536      
1644       79     4          4          accept       reject        1.0790       2.3185       0.8354       3.4236      
1673       98     11         11         accept       reject        1.0419       2.5968       0.7790       2.6866      
1704       72     44         44         accept       reject        1.1810       1.1244       0.7755       1.1514      
