================================================================================
ARE_TrueReject_CE_FalseAccept - BALANCED Mode - Rejection Rate 0.30 - TAIL
================================================================================

Total cases: 504

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
10         71     12         12         accept       reject        1.3101       2.9814       0.9787       4.5462      
56         71     49         49         accept       reject        7.3462       6.3416       5.9116       9.8831      
73         91     18         18         accept       reject        1.3128       2.1183       0.9697       3.9921      
86         78     11         11         accept       reject        1.3140       2.4753       0.9703       5.3235      
133        74     21         21         accept       reject        1.2843       1.9615       1.0402       4.4755      
151        77     65         65         accept       reject        3.1880       6.5276       3.0461       8.4183      
162        87     20         20         accept       reject        1.3124       1.2204       0.9667       3.6065      
173        83     15         15         accept       reject        1.3125       1.0647       0.9666       1.1285      
189        83     26         26         accept       reject        1.1008       4.1009       1.0128       4.5495      
208        80     4          4          accept       reject        1.3081       1.1034       0.9970       1.9933      
210        73     30         30         accept       reject        1.3125       5.8700       0.9815       9.3164      
229        71     12         12         accept       reject        1.3134       4.4284       0.9684       4.8991      
255        97     43         64         accept       reject        11.5517      10.4410      10.2023      10.8665     
272        96     33         33         accept       reject        1.1980       1.0406       1.1364       1.1040      
300        96     52         52         accept       reject        7.3409       8.3413       6.9756       14.4732     
327        91     14         14         accept       reject        1.2711       3.6909       1.0464       7.1941      
366        89     45         45         accept       reject        9.8867       7.0035       6.8118       9.4093      
403        91     10         10         accept       reject        1.2257       1.7323       0.9725       3.9134      
421        81     13         13         accept       reject        6.2915       10.6837      5.0502       11.8789     
471        97     38         38         accept       reject        1.2149       2.4751       0.9735       4.9226      
486        79     14         44         accept       reject        3.1095       2.4384       2.8359       2.6223      
489        72     3          3          accept       reject        1.2327       0.9572       1.1213       1.6509      
497        77     4          4          accept       reject        1.3111       0.9645       0.9670       1.5391      
498        89     19         19         accept       reject        1.1420       3.4096       0.9685       4.1827      
600        98     2          2          accept       reject        1.2040       3.6769       1.0511       4.5769      
603        80     16         16         accept       reject        1.3150       1.8332       0.9667       2.8235      
605        84     45         45         accept       reject        1.1899       0.8165       0.9705       0.8180      
612        81     13         13         accept       reject        1.3139       1.2508       0.9940       2.2238      
639        84     13         5          accept       reject        4.1424       6.8465       3.7358       9.4278      
678        74     4          4          accept       reject        1.2027       3.1920       1.0851       3.3644      
696        74     4          4          accept       reject        1.3128       3.1172       0.9923       5.1341      
727        75     3          3          accept       reject        1.3121       1.9013       0.9685       2.5865      
741        77     32         72         accept       reject        5.7624       13.9323      5.2599       15.8435     
746        88     10         10         accept       reject        1.2686       3.7120       1.0578       6.4342      
762        96     18         31         accept       reject        1.0229       0.7844       0.9674       1.0377      
798        70     1          1          accept       reject        12.5119      13.0460      9.0973       13.4913     
821        74     43         43         accept       reject        1.0889       3.0847       0.9741       4.5924      
832        85     3          3          accept       reject        1.1380       2.0506       0.9706       3.3739      
838        90     13         13         accept       reject        1.2867       1.8148       1.0697       4.2225      
855        98     23         23         accept       reject        10.0171      8.9525       7.4791       12.1760     
877        77     4          4          accept       reject        1.2563       1.1990       1.1524       1.4544      
879        84     12         12         accept       reject        1.1054       3.8436       0.9948       5.7141      
886        99     42         42         accept       reject        1.2055       3.0157       1.1286       5.0568      
892        90     13         13         accept       reject        1.3104       2.0101       1.0146       3.3584      
897        97     19         19         accept       reject        1.2782       3.1231       1.0025       4.8984      
901        85     25         25         accept       reject        1.3043       2.9936       0.9901       4.0240      
921        89     17         17         accept       reject        1.1459       1.1087       1.1097       1.7814      
960        74     4          4          accept       reject        1.3147       1.6166       0.9674       2.0867      
995        89     8          8          accept       reject        1.2781       4.3638       1.0198       5.9789      
999        91     23         23         accept       reject        1.3067       1.5490       1.0100       1.8901      
1004       72     55         55         accept       reject        1.2383       1.2448       1.0955       1.2999      
1026       97     64         64         accept       reject        8.5899       8.0562       6.5100       11.7277     
1100       72     4          4          accept       reject        1.2351       3.4374       0.9693       5.6178      
1114       98     11         11         accept       reject        1.2160       1.6686       1.1363       2.6317      
1205       69     5          76         accept       reject        13.7993      18.9613      11.7334      21.8682     
1261       89     12         12         accept       reject        3.1970       6.3478       3.1883       9.1971      
1263       93     42         42         accept       reject        1.2075       4.7478       0.9827       7.2501      
1277       70     48         48         accept       reject        9.7480       6.0196       7.4731       6.9923      
1284       81     13         13         accept       reject        1.2617       1.6966       1.0389       2.7866      
1290       79     26         26         accept       reject        1.0978       0.7816       1.0352       0.9931      
1326       91     20         20         accept       reject        5.6431       2.9923       4.9730       4.4390      
1340       99     18         18         accept       reject        20.7215      15.4787      13.4537      19.4274     
1363       81     16         16         accept       reject        1.3117       2.5374       0.9674       3.2237      
1416       83     33         33         accept       reject        1.3123       1.1735       0.9804       1.6791      
1420       99     10         10         accept       reject        1.2822       2.0050       1.0810       4.7661      
1477       76     30         30         accept       reject        1.3149       1.2238       0.9669       1.8026      
1504       92     33         14         accept       reject        13.3569      7.2690       10.3072      10.0092     
1522       69     9          9          accept       reject        2.9248       6.7843       2.8678       7.9957      
1547       79     26         26         accept       reject        1.2479       4.3037       1.2065       5.9894      
1583       79     33         33         accept       reject        3.1018       3.3507       2.8629       4.2995      
1644       79     4          4          accept       reject        1.1620       2.8371       1.0957       5.5889      
1670       78     12         12         accept       reject        1.3129       2.8052       0.9746       2.9614      
1673       98     11         11         accept       reject        1.1221       3.1776       1.0224       4.3057      
1704       72     44         44         accept       reject        1.2719       1.3758       1.0180       1.6327      
1723       72     36         36         accept       reject        1.2881       1.5894       0.9669       2.1539      
1756       90     27         27         accept       reject        1.2941       1.7520       0.9706       3.0711      
1798       70     1          1          accept       reject        1.1505       2.8674       1.0295       3.9897      
1821       92     54         54         accept       reject        3.8963       2.5877       3.2750       3.1957      
1852       95     30         30         accept       reject        1.2798       1.0862       1.0294       1.1150      
1873       76     17         17         accept       reject        1.3151       1.2701       0.9668       1.5994      
1907       81     13         13         accept       reject        1.2394       1.2351       1.2252       1.9633      
1912       80     4          4          accept       reject        1.3050       1.6656       0.9705       2.4825      
1976       89     8          8          accept       reject        1.2994       1.6966       0.9672       2.7230      
1991       98     9          9          accept       reject        1.2884       5.5757       1.0179       6.4032      
1996       88     0          0          accept       reject        1.2826       2.5075       1.0525       5.4800      
2014       77     22         22         accept       reject        1.3129       5.6600       0.9714       6.7158      
2034       98     2          2          accept       reject        1.0083       0.5851       0.9674       1.5730      
2036       80     43         43         accept       reject        1.2867       0.7909       0.9949       0.8317      
2056       77     18         18         accept       reject        1.3146       3.5521       0.9670       3.6338      
2057       69     9          9          accept       reject        1.2963       2.1213       1.0379       5.8291      
2069       83     10         10         accept       reject        1.3149       2.3314       0.9674       3.3045      
2094       91     5          5          accept       reject        1.2343       2.3115       1.1722       4.9658      
2103       83     25         25         accept       reject        1.0863       3.0548       0.9824       5.8470      
2138       95     69         69         accept       reject        34.0089      21.1493      23.4632      26.8210     
2144       89     29         29         accept       reject        1.1989       1.4593       0.9666       1.7753      
2171       89     17         17         accept       reject        1.2558       5.2941       1.0365       8.2721      
2186       73     5          5          accept       reject        1.2996       1.0659       0.9736       1.3584      
2208       73     30         30         accept       reject        12.6478      9.4229       8.5138       13.3753     
2226       73     30         30         accept       reject        1.3030       9.0563       1.2198       9.2146      
2306       72     21         21         accept       reject        1.2478       4.3795       0.9930       5.0460      
2312       93     34         34         accept       reject        6.0120       7.4926       4.7569       13.2042     
2326       95     30         30         accept       reject        1.3149       1.2912       0.9714       1.3968      
2328       92     62         62         accept       reject        9.9426       8.8993       7.5498       10.4078     
2339       93     3          3          accept       reject        1.2957       3.4993       0.9904       7.5096      
2343       92     1          1          accept       reject        1.3109       1.5349       1.0528       1.8535      
2357       77     4          4          accept       reject        1.3064       4.5412       0.9876       6.1416      
2367       81     13         13         accept       reject        1.3066       1.5860       1.0492       2.4054      
2376       90     13         13         accept       reject        1.3020       5.2470       1.2717       6.4063      
2434       99     25         25         accept       reject        9.4780       8.0231       7.4882       9.6902      
2468       72     3          3          accept       reject        1.3075       1.2323       0.9665       1.2578      
2498       98     35         35         accept       reject        4.9926       4.1207       4.3647       9.9487      
2501       76     69         69         accept       reject        14.5011      13.4891      10.3230      16.7257     
2555       93     4          4          accept       reject        1.3086       1.7983       0.9727       3.9747      
2564       93     4          4          accept       reject        1.2354       0.7916       0.9739       2.0378      
2602       85     5          5          accept       reject        1.3051       2.0682       1.1896       5.1806      
2609       81     13         13         accept       reject        1.3128       3.8970       0.9732       4.4534      
2613       69     3          3          accept       reject        1.2746       1.0249       0.9711       2.3625      
2618       97     21         21         accept       reject        1.2912       1.8973       0.9881       4.9109      
2621       71     1          1          accept       reject        4.8695       4.0744       4.4641       8.6401      
2655       95     24         24         accept       reject        1.3063       1.3347       0.9959       2.3971      
2666       92     33         33         accept       reject        10.0886      7.5827       7.4047       8.9956      
2690       85     13         13         accept       reject        1.2810       4.5123       0.9790       5.9715      
2706       75     3          3          accept       reject        1.3126       1.2750       0.9724       1.4239      
2716       86     9          9          accept       reject        1.3102       5.2791       0.9671       5.5844      
2740       82     59         59         accept       reject        1.1071       3.0326       1.0944       3.6716      
2745       72     3          4          accept       reject        4.4640       2.4479       4.0546       4.1417      
2807       72     3          3          accept       reject        1.0347       0.6043       0.9679       2.1600      
2831       82     6          6          accept       reject        1.1688       6.7373       1.0843       8.5686      
2841       74     27         27         accept       reject        1.3035       2.2197       0.9723       2.9272      
2870       98     53         53         accept       reject        0.9857       5.8248       0.9840       6.6600      
2896       70     10         92         accept       reject        12.5036      10.2338      8.8735       15.6280     
2898       90     2          2          accept       reject        9.1407       7.6269       8.2822       13.4571     
2918       83     7          7          accept       reject        1.3136       7.6939       0.9722       7.9535      
2969       73     30         30         accept       reject        1.2984       5.9777       1.2886       6.3452      
2976       73     23         23         accept       reject        1.2292       4.0764       1.0599       4.6487      
2992       89     13         13         accept       reject        1.3083       3.0798       0.9962       4.5475      
3015       94     9          16         accept       reject        1.0459       0.7486       0.9742       1.0853      
3017       90     68         77         accept       reject        16.5147      14.1201      12.0851      16.1060     
3036       84     19         19         accept       reject        1.3134       1.2425       0.9763       1.6478      
3053       94     16         16         accept       reject        1.0207       5.6657       0.9726       6.0170      
3077       69     65         65         accept       reject        17.0366      13.1287      12.5390      14.6378     
3082       69     9          9          accept       reject        1.3005       4.0377       0.9809       5.5514      
3087       86     12         12         accept       reject        1.2231       2.2323       1.1319       5.5795      
3101       99     86         69         accept       reject        13.5566      11.4007      11.6027      14.9535     
3127       93     27         27         accept       reject        1.2750       6.9235       0.9917       7.1567      
3144       73     30         30         accept       reject        6.9497       5.6333       5.2599       11.0344     
3147       73     30         30         accept       reject        1.3084       1.9458       1.1203       2.6972      
3194       72     13         13         accept       reject        16.0471      14.9139      10.8122      18.0875     
3213       73     30         30         accept       reject        14.7145      10.7591      10.7468      12.8760     
3219       97     14         66         accept       reject        1.0991       1.2023       0.9676       1.4416      
3233       83     6          6          accept       reject        1.1736       1.0962       1.0425       1.2036      
3250       70     45         6          accept       reject        3.7798       2.4006       3.4898       3.0993      
3261       92     14         14         accept       reject        3.6651       6.1420       3.4530       8.7982      
3262       93     1          1          accept       reject        1.2782       1.9528       0.9722       5.6733      
3285       71     23         23         accept       reject        1.1035       2.8050       1.0476       3.3752      
3300       73     30         30         accept       reject        7.4462       3.4268       6.3045       3.8151      
3382       99     7          7          accept       reject        1.2734       3.9133       1.0358       6.1159      
3396       73     1          1          accept       reject        1.3117       5.8345       1.0219       6.9544      
3402       82     70         70         accept       reject        27.8326      19.0796      21.1021      21.5791     
3408       73     77         95         accept       reject        14.2147      11.3088      11.9358      19.2974     
3469       98     21         21         accept       reject        1.1979       1.2414       0.9770       2.4563      
3479       99     22         22         accept       reject        1.2258       1.7905       0.9669       2.8212      
3538       97     36         36         accept       reject        1.2635       1.6885       0.9691       2.6657      
3563       99     10         10         accept       reject        1.2018       0.8994       0.9754       1.6827      
3588       83     7          7          accept       reject        1.0547       1.8436       0.9815       3.0866      
3647       72     44         44         accept       reject        3.0533       9.6838       3.0176       10.0671     
3657       78     18         18         accept       reject        1.2301       1.9155       0.9675       4.9925      
3661       95     30         30         accept       reject        1.3149       1.4327       0.9704       1.6589      
3666       71     12         12         accept       reject        1.3099       6.2626       0.9782       7.8950      
3669       85     5          5          accept       reject        6.6760       4.3350       4.9879       5.4161      
3674       75     3          3          accept       reject        1.2877       0.7307       0.9885       0.8387      
3727       90     61         61         accept       reject        9.5299       6.8975       7.4401       11.2536     
3802       85     3          3          accept       reject        1.0967       0.6152       0.9884       1.4885      
3817       97     19         19         accept       reject        1.2010       1.6784       1.0523       4.2793      
3858       93     8          8          accept       reject        2.8642       5.8190       2.6948       7.4110      
3877       97     11         11         accept       reject        1.1915       1.3569       0.9815       2.2418      
3915       84     5          5          accept       reject        1.3146       1.2328       0.9667       3.0713      
3927       97     66         66         accept       reject        1.2643       1.8614       0.9724       2.1059      
3940       88     29         29         accept       reject        1.2713       4.4807       1.0508       5.7635      
3989       75     16         19         accept       reject        1.0087       0.5998       0.9787       0.8596      
4011       93     27         27         accept       reject        1.2512       1.3144       0.9690       2.5208      
4013       92     9          9          accept       reject        1.2087       6.5114       0.9870       7.3307      
4027       89     13         13         accept       reject        1.2828       2.7805       0.9833       2.9706      
4029       98     9          9          accept       reject        1.0684       1.6454       1.0066       3.0199      
4034       94     16         16         accept       reject        1.3076       7.9174       1.1342       9.8865      
4040       84     25         25         accept       reject        1.3014       1.1725       1.0318       2.2564      
4044       80     3          3          accept       reject        1.3029       2.5210       0.9666       3.7232      
4076       81     13         13         accept       reject        1.3072       1.8912       1.1300       2.4211      
4079       99     61         61         accept       reject        1.2268       3.5193       1.0797       4.0603      
4153       97     45         45         accept       reject        1.3083       3.2123       1.0112       3.4294      
4165       79     30         30         accept       reject        1.2811       3.3762       0.9877       3.5838      
4177       74     45         45         accept       reject        3.9914       5.5099       3.4959       7.8003      
4196       81     5          5          accept       reject        1.3138       1.9691       0.9670       2.6575      
4220       88     30         30         accept       reject        5.4308       5.3472       5.4254       6.4431      
4241       77     7          7          accept       reject        6.7976       8.1230       4.9891       9.3260      
4248       75     19         19         accept       reject        1.0485       2.4078       0.9810       2.9892      
4292       91     27         27         accept       reject        1.2902       1.2565       0.9668       1.4097      
4294       97     88         88         accept       reject        19.2334      13.0762      14.8396      17.7286     
4298       74     50         50         accept       reject        1.2548       1.0792       1.0016       1.3293      
4319       77     7          7          accept       reject        1.0454       4.5551       1.0080       6.1626      
4342       75     72         72         accept       reject        43.6242      24.3162      27.2071      31.1338     
4363       84     2          2          accept       reject        1.0229       4.7301       0.9750       7.7805      
4378       97     3          3          accept       reject        1.1919       2.8305       0.9807       3.1534      
4380       79     6          6          accept       reject        1.2818       3.0179       1.2356       4.8799      
4410       80     42         42         accept       reject        3.0115       3.5823       2.7666       5.5596      
4412       75     55         74         accept       reject        19.2236      19.7878      14.0803      20.3006     
4430       74     4          50         accept       reject        8.9184       10.1759      6.8562       10.2645     
4462       83     18         18         accept       reject        1.2175       1.7240       0.9672       2.7685      
4470       97     66         66         accept       reject        18.0407      11.5677      11.9199      11.9418     
4525       74     15         15         accept       reject        1.1410       2.6841       1.0212       4.4191      
4555       78     75         42         accept       reject        19.9539      12.4652      13.3467      17.4496     
4605       84     16         16         accept       reject        1.2916       3.7875       1.2597       8.2440      
4652       72     4          4          accept       reject        1.2722       1.1768       0.9962       2.5409      
4678       81     13         13         accept       reject        1.3151       1.2863       0.9665       1.4758      
4679       80     4          4          accept       reject        1.3035       2.0488       0.9686       3.7575      
