================================================================================
ARE_TrueAccept_CE_FalseReject - BALANCED Mode - Rejection Rate 0.70 - HEAD
================================================================================

Total cases: 523

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
8          23     23         23         reject       accept        12.4553      31.8923      13.0858      31.1013     
39         37     37         37         reject       accept        2.2366       2.3342       2.4369       1.8145      
50         4      4          4          reject       accept        1.3915       1.9476       2.5806       1.4824      
51         6      6          6          reject       accept        2.2353       2.3318       2.3794       2.3160      
54         2      2          2          reject       accept        1.5447       1.9931       2.3608       1.2618      
68         63     63         63         reject       accept        2.3442       2.3912       2.3944       2.2131      
93         21     21         21         reject       accept        2.3619       2.4244       2.4355       1.1757      
98         37     37         37         reject       accept        2.3421       2.0325       2.9154       1.8249      
107        17     17         17         reject       accept        1.6660       2.0722       2.3621       1.1586      
166        54     54         54         reject       accept        2.3390       2.4026       2.8502       1.4312      
182        22     22         22         reject       accept        2.3705       2.3723       2.3896       1.6518      
185        28     28         28         reject       accept        2.3626       2.3799       2.3751       2.3340      
202        68     68         68         reject       accept        2.2843       2.3622       2.3730       1.4433      
203        60     60         60         reject       accept        2.3579       23.5914      2.9673       23.2945     
249        39     39         39         reject       accept        2.0275       2.2085       2.3613       1.2254      
259        42     42         42         reject       accept        5.7426       49.9397      7.3437       49.4940     
267        1      1          1          reject       accept        2.3706       2.4222       2.3989       1.5101      
307        31     31         31         reject       accept        2.3482       2.0046       2.3608       1.3917      
309        28     28         28         reject       accept        2.2025       2.3492       2.3728       1.1365      
365        10     10         10         reject       accept        2.2904       2.3589       2.3615       1.5371      
372        28     28         28         reject       accept        2.3610       2.1256       2.4018       1.3023      
373        29     29         29         reject       accept        2.2763       2.3111       2.3648       2.2740      
407        16     16         16         reject       accept        2.3715       2.4061       2.3786       1.1943      
417        8      8          8          reject       accept        2.3088       2.3786       2.4913       1.2493      
425        42     42         42         reject       accept        14.2451      20.5646      14.6204      20.3855     
427        10     10         10         reject       accept        1.9797       2.1264       2.3622       1.6079      
467        17     17         17         reject       accept        2.3703       2.4119       2.4479       1.7620      
532        8      8          8          reject       accept        2.3586       2.4225       3.0264       1.5542      
555        42     42         42         reject       accept        2.3543       2.4203       2.3618       1.1605      
556        62     62         62         reject       accept        2.3550       46.9954      3.0772       46.9309     
577        38     38         38         reject       accept        1.7764       1.9415       2.3636       1.5281      
588        10     10         10         reject       accept        2.3496       2.3954       2.3617       1.7163      
613        20     20         20         reject       accept        2.3695       2.4244       2.4014       1.3895      
615        48     48         48         reject       accept        2.3577       2.4116       2.3873       1.2548      
649        22     22         22         reject       accept        2.1847       2.3222       2.4388       1.6542      
717        15     15         15         reject       accept        2.3049       2.3740       2.4115       1.4807      
745        41     41         41         reject       accept        2.3477       2.4066       2.3632       1.2727      
752        48     48         48         reject       accept        2.0558       2.2370       2.4374       1.7091      
759        7      7          7          reject       accept        2.3583       2.3722       2.3693       1.1567      
771        39     39         39         reject       accept        2.2860       2.2001       2.3608       1.4334      
785        60     60         60         reject       accept        2.3159       2.4003       3.7952       2.0545      
806        10     10         10         reject       accept        2.3563       24.1271      2.4079       24.0516     
842        35     35         35         reject       accept        2.3939       18.9429      4.4210       18.7986     
848        53     53         53         reject       accept        2.3267       2.3591       2.3877       2.0358      
867        68     68         68         reject       accept        2.1513       2.3131       2.3653       1.1350      
868        24     24         24         reject       accept        2.3487       2.4160       2.3616       1.1325      
873        53     53         53         reject       accept        2.3623       2.4062       2.8285       2.1550      
890        36     36         36         reject       accept        2.1823       2.3417       2.3611       1.1299      
912        8      8          8          reject       accept        2.2602       2.3712       2.3611       1.1655      
922        37     37         37         reject       accept        2.3512       2.4088       2.3991       1.6996      
930        2      2          2          reject       accept        2.3006       2.3664       2.3608       1.5016      
942        62     62         62         reject       accept        2.3087       61.7630      3.4890       58.9820     
949        47     47         47         reject       accept        2.3711       2.4177       2.4012       1.3314      
964        6      6          6          reject       accept        2.3217       2.4052       2.3611       1.1515      
982        43     43         43         reject       accept        2.3567       2.4224       2.4277       1.1796      
990        49     49         49         reject       accept        2.1194       2.2460       2.4765       1.9183      
1008       30     30         30         reject       accept        2.3716       2.4143       2.3747       2.0076      
1055       3      3          3          reject       accept        2.3591       2.3979       2.5020       2.1178      
1062       57     57         57         reject       accept        2.2711       2.3387       2.3608       1.8041      
1065       36     36         36         reject       accept        2.3573       2.3739       2.4114       1.2162      
1080       7      7          7          reject       accept        2.3599       2.4153       2.4005       1.5460      
1082       1      1          1          reject       accept        2.3716       2.4103       2.3776       2.0425      
1108       1      1          1          reject       accept        2.0309       2.1726       2.3685       1.9000      
1109       49     49         49         reject       accept        2.2894       2.3806       2.3747       1.1540      
1120       21     21         21         reject       accept        2.1559       2.0889       2.3611       1.2757      
1158       52     52         52         reject       accept        2.0553       2.2177       2.3630       1.1710      
1186       63     63         63         reject       accept        2.2989       2.3093       2.3677       1.7210      
1188       12     12         12         reject       accept        2.3494       1.9948       2.3613       1.4596      
1197       21     21         21         reject       accept        1.3899       1.9504       2.3608       1.1345      
1198       47     47         47         reject       accept        2.3458       1.6917       2.3933       1.5566      
1199       21     21         21         reject       accept        2.3431       2.3818       2.3623       1.3915      
1218       48     48         48         reject       accept        2.3693       2.4260       2.4420       1.1951      
1237       23     23         23         reject       accept        2.3009       2.2878       2.3702       2.2591      
1244       24     24         24         reject       accept        2.3589       2.3199       2.3608       1.1670      
1245       6      6          6          reject       accept        2.3523       2.4204       2.3608       1.1331      
1296       17     17         17         reject       accept        2.3168       2.3893       2.4941       1.6058      
1305       68     68         68         reject       accept        2.2389       2.3490       2.5081       1.7514      
1306       33     33         33         reject       accept        1.9720       2.2098       2.3608       1.1494      
1327       58     58         58         reject       accept        2.3072       2.3292       2.4675       1.6664      
1355       68     68         68         reject       accept        2.3436       2.4152       2.4131       1.1723      
1361       12     12         12         reject       accept        2.3494       2.4166       3.5971       1.9420      
1402       5      5          5          reject       accept        2.3475       2.4080       2.3615       1.5040      
1404       48     48         48         reject       accept        1.9052       2.2031       2.4006       1.1774      
1417       52     52         52         reject       accept        1.8620       2.1774       2.8149       1.4455      
1424       47     47         47         reject       accept        7.8223       20.4136      9.1034       20.3278     
1427       13     13         13         reject       accept        2.3537       2.4150       2.3823       1.3275      
1445       13     13         13         reject       accept        2.3637       2.4240       2.3778       1.1627      
1451       56     56         56         reject       accept        2.3674       2.4280       2.4120       1.1591      
1459       28     28         28         reject       accept        2.1220       2.2993       2.3608       1.1519      
1480       7      7          7          reject       accept        1.5732       1.9261       2.3609       1.4131      
1485       53     53         53         reject       accept        2.2787       2.3832       2.3637       1.1388      
1516       12     12         12         reject       accept        2.3535       2.3539       2.3631       1.4667      
1566       52     52         52         reject       accept        2.3619       2.3201       2.3913       1.8255      
1568       58     58         58         reject       accept        2.0209       2.2579       2.3609       1.2003      
1575       56     56         56         reject       accept        2.3517       2.2602       2.3905       1.8523      
1592       61     61         61         reject       accept        1.3954       1.8883       2.3756       1.3689      
1607       42     42         42         reject       accept        2.2523       29.9882      3.2957       29.2391     
