================================================================================
ARE_TrueReject_CE_FalseAccept - WORST Mode - Rejection Rate 0.30 - HEAD
================================================================================

Total cases: 225

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
36         58     26         26         accept       reject        2.5724       2.1746       2.5657       5.1455      
47         58     13         13         accept       reject        2.5750       2.6858       2.5699       5.7036      
74         32     76         76         accept       reject        103.4899     89.0832      97.3493      93.4233     
156        58     13         13         accept       reject        2.5837       2.6567       2.5743       4.7031      
315        31     15         15         accept       reject        2.5843       3.4835       2.5666       6.5466      
336        45     73         73         accept       reject        104.2348     93.5896      98.0209      93.8718     
360        64     4          4          accept       reject        2.5827       1.9350       2.5671       4.0401      
463        2      11         11         accept       reject        2.5712       2.5641       2.5675       4.6722      
488        67     32         73         accept       reject        33.5948      54.0985      33.5550      66.1301     
525        46     11         11         accept       reject        2.5791       2.1870       2.5659       3.7006      
572        1      10         10         accept       reject        2.5747       4.9881       2.5666       19.0059     
673        6      4          4          accept       reject        2.5836       2.9502       2.5657       4.0621      
688        37     49         49         accept       reject        2.5842       4.4229       2.5752       10.2460     
781        64     3          3          accept       reject        2.5849       2.3451       2.5657       4.9479      
792        55     3          3          accept       reject        2.5840       2.6785       2.5666       3.9505      
803        58     89         89         accept       reject        75.3447      73.1983      71.6577      75.1783     
839        39     5          5          accept       reject        2.5767       2.2694       2.5722       5.6650      
899        55     51         51         accept       reject        2.5786       14.8583      2.5763       29.7898     
914        59     52         52         accept       reject        2.5842       2.7970       2.5657       3.2211      
929        52     4          4          accept       reject        2.5846       5.1985       2.5659       8.2464      
974        36     69         69         accept       reject        70.5852      51.9920      67.3384      57.1810     
1022       36     4          4          accept       reject        2.5847       2.9502       2.5659       3.1567      
1071       55     4          4          accept       reject        2.5826       2.8869       2.5657       3.8555      
1084       42     4          4          accept       reject        2.5844       2.0651       2.5713       4.5211      
1135       9      69         69         accept       reject        41.3516      36.9384      40.8400      49.6234     
1155       58     13         13         accept       reject        2.5836       1.8422       2.5662       2.6483      
1202       55     3          3          accept       reject        2.5846       2.9893       2.5660       3.3099      
1204       57     2          2          accept       reject        2.5798       1.8465       2.5657       4.4889      
1239       41     2          2          accept       reject        2.5734       15.4877      2.5677       24.7514     
1294       35     11         11         accept       reject        2.5758       2.5409       2.5657       3.5811      
