================================================================================
ARE_TrueAccept_CE_FalseReject - BALANCED Mode - Rejection Rate 0.80 - HEAD
================================================================================

Total cases: 591

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
8          23     23         23         reject       accept        17.2199      41.4511      18.7331      40.3763     
14         40     40         40         reject       accept        3.4232       3.7801       3.4235       3.0678      
15         43     43         43         reject       accept        3.4236       3.7145       3.4295       3.5107      
30         20     20         20         reject       accept        3.4212       3.7739       3.4234       3.1222      
57         52     52         52         reject       accept        3.4221       3.7721       3.4237       3.1108      
93         21     21         21         reject       accept        3.4099       3.7729       3.5301       3.1199      
107        17     17         17         reject       accept        2.4052       3.2247       3.4253       3.0985      
111        20     20         20         reject       accept        3.4145       3.7760       3.4249       3.0863      
138        52     52         52         reject       accept        3.4168       3.7521       3.4234       3.1048      
142        52     52         52         reject       accept        3.4236       3.7731       3.4260       3.1109      
148        51     51         51         reject       accept        3.4225       3.7810       3.4283       3.0669      
166        54     54         54         reject       accept        3.3768       3.7390       4.1221       3.4380      
202        68     68         68         reject       accept        3.2978       3.6761       3.4409       3.4531      
203        60     60         60         reject       accept        3.4041       30.6623      4.2892       30.6571     
249        39     39         39         reject       accept        2.9270       3.4369       3.4242       3.1818      
259        42     42         42         reject       accept        7.9394       64.9077      10.5364      63.2748     
267        1      1          1          reject       accept        3.4225       3.7694       3.4778       3.5362      
309        28     28         28         reject       accept        3.1797       3.6558       3.4406       3.0711      
312        41     41         41         reject       accept        3.4233       3.7789       3.4368       3.1634      
342        68     68         68         reject       accept        3.4136       3.6609       3.4277       3.2315      
365        10     10         10         reject       accept        3.3066       3.6710       3.4244       3.5698      
372        28     28         28         reject       accept        3.4086       3.3079       3.4820       3.2775      
407        16     16         16         reject       accept        3.4237       3.7444       3.4489       3.1431      
417        8      8          8          reject       accept        3.3332       3.7016       3.6097       3.2115      
438        36     36         36         reject       accept        3.4171       3.5947       3.4236       3.1522      
459        5      5          5          reject       accept        3.4235       3.2760       3.4236       3.1089      
468        6      6          6          reject       accept        3.4241       3.7818       3.4312       3.0686      
505        41     41         41         reject       accept        3.4240       3.7806       3.4242       3.1176      
508        47     47         47         reject       accept        3.4242       3.7388       3.4246       3.2527      
532        8      8          8          reject       accept        3.4050       3.7699       4.3736       3.5911      
547        54     54         54         reject       accept        3.4199       3.7743       3.4264       3.2679      
555        42     42         42         reject       accept        3.3989       3.7665       3.4248       3.1010      
556        62     62         62         reject       accept        3.3999       61.0810      4.4461       60.0837     
559        47     47         47         reject       accept        3.4205       3.7783       3.4251       3.0952      
613        20     20         20         reject       accept        3.4208       3.7729       3.4814       3.3860      
615        48     48         48         reject       accept        3.4038       3.7529       3.4612       3.2184      
637        32     32         32         reject       accept        3.4186       3.7789       3.4247       3.0651      
706        31     31         31         reject       accept        3.4185       3.7405       3.4235       3.0865      
717        15     15         15         reject       accept        3.3276       3.6945       3.4958       3.4996      
719        57     57         57         reject       accept        3.4201       3.7601       3.4234       3.1696      
745        41     41         41         reject       accept        3.3893       3.7451       3.4269       3.2407      
754        4      4          4          reject       accept        3.4239       3.7814       3.4306       3.0674      
759        7      7          7          reject       accept        3.4047       3.6916       3.4356       3.0962      
768        54     54         54         reject       accept        3.4169       3.7768       3.4259       3.1134      
779        0      0          0          reject       accept        3.4242       3.7812       3.4245       3.0990      
786        22     22         22         reject       accept        3.4228       3.7252       3.4234       3.3224      
858        24     24         24         reject       accept        3.4193       3.6904       3.4248       3.2460      
867        68     68         68         reject       accept        3.1059       3.5996       3.4298       3.0692      
868        24     24         24         reject       accept        3.3907       3.7598       3.4247       3.0661      
890        36     36         36         reject       accept        3.1505       3.6442       3.4238       3.0629      
912        8      8          8          reject       accept        3.2631       3.6901       3.4239       3.1072      
930        2      2          2          reject       accept        3.3214       3.6826       3.4235       3.5257      
942        62     62         62         reject       accept        3.3330       80.2748      5.0339       75.0870     
949        47     47         47         reject       accept        3.4231       3.7624       3.4811       3.3137      
964        6      6          6          reject       accept        3.3518       3.7431       3.4239       3.0898      
965        3      3          3          reject       accept        3.4221       3.6630       3.4234       3.3084      
982        43     43         43         reject       accept        3.4023       3.7697       3.5189       3.1248      
992        15     15         15         reject       accept        3.4226       3.7797       3.4234       3.0666      
993        37     37         37         reject       accept        3.4192       3.7674       3.4283       3.3728      
998        53     53         53         reject       accept        3.4224       3.7806       3.4318       3.0733      
1045       9      9          9          reject       accept        3.4237       3.7775       3.4325       3.2503      
1054       20     20         20         reject       accept        3.4236       3.7812       3.4238       3.0757      
1065       36     36         36         reject       accept        3.4032       3.6942       3.4956       3.1703      
1080       7      7          7          reject       accept        3.4069       3.7587       3.4801       3.5809      
1109       49     49         49         reject       accept        3.3052       3.7046       3.4433       3.0928      
1120       21     21         21         reject       accept        3.1124       3.2507       3.4239       3.2443      
1142       5      5          5          reject       accept        3.4232       3.7770       3.4234       3.1256      
1144       52     52         52         reject       accept        3.4193       3.7212       3.4286       3.2919      
1158       52     52         52         reject       accept        2.9672       3.4512       3.4266       3.1140      
1161       33     33         33         reject       accept        27.0382      82.6150      27.4555      76.9194     
1173       2      2          2          reject       accept        3.4121       3.7741       3.4234       3.0820      
1199       21     21         21         reject       accept        3.3827       3.7066       3.4257       3.3885      
1218       48     48         48         reject       accept        3.4206       3.7754       3.5394       3.1441      
1227       34     34         34         reject       accept        3.4189       3.7223       3.4234       3.2483      
1234       38     38         38         reject       accept        3.4192       3.5131       3.4310       3.1111      
1244       24     24         24         reject       accept        3.4056       3.6102       3.4234       3.1090      
1245       6      6          6          reject       accept        3.3960       3.7667       3.4234       3.0669      
1249       28     28         28         reject       accept        3.4223       3.6891       3.4235       3.4209      
1274       5      5          5          reject       accept        3.4224       3.7332       3.4234       3.0928      
1292       59     59         59         reject       accept        3.4239       3.7696       3.4298       3.2198      
1296       17     17         17         reject       accept        3.3447       3.7183       3.6137       3.6554      
1306       33     33         33         reject       accept        2.8470       3.4389       3.4235       3.0871      
1333       5      5          5          reject       accept        3.4197       3.7795       3.4234       3.0622      
1355       68     68         68         reject       accept        3.3834       3.7586       3.4981       3.1157      
1389       5      5          5          reject       accept        3.4241       47.7657      3.4252       46.4938     
1398       8      8          8          reject       accept        3.4163       3.6385       3.4234       3.4995      
1402       5      5          5          reject       accept        3.3891       3.7473       3.4245       3.5286      
1404       48     48         48         reject       accept        2.7506       3.4285       3.4802       3.1220      
1427       13     13         13         reject       accept        3.3981       3.7583       3.4542       3.3089      
1445       13     13         13         reject       accept        3.4124       3.7723       3.4478       3.1037      
1447       24     24         24         reject       accept        3.4238       3.7738       3.4240       3.1632      
1451       56     56         56         reject       accept        3.4179       3.7784       3.4965       3.0992      
1452       29     29         29         reject       accept        3.4234       3.7806       3.4234       3.0628      
1459       28     28         28         reject       accept        3.0636       3.5781       3.4234       3.0902      
1461       11     11         11         reject       accept        3.4213       3.6278       3.4237       3.1746      
1485       53     53         53         reject       accept        3.2898       3.7087       3.4276       3.0739      
1516       12     12         12         reject       accept        3.3978       3.6632       3.4268       3.4821      
1561       11     11         11         reject       accept        3.4217       3.7129       3.4235       3.2485      
1563       17     17         17         reject       accept        3.4233       3.7721       3.4237       3.1186      
1564       31     31         31         reject       accept        3.4169       3.6823       3.4241       3.1189      
1567       36     36         36         reject       accept        3.4168       3.7253       3.4318       3.3574      
1568       58     58         58         reject       accept        2.9175       3.5138       3.4236       3.1505      
1573       15     15         15         reject       accept        3.4215       3.7789       3.4294       3.0780      
1593       33     33         33         reject       accept        3.4211       3.7645       3.4236       3.7247      
1607       42     42         42         reject       accept        3.2516       38.9763      4.7580       38.0580     
1612       24     24         24         reject       accept        3.3921       3.7640       3.4237       3.0859      
1614       12     12         12         reject       accept        3.4239       3.7708       3.4245       3.1687      
1621       21     21         21         reject       accept        3.0262       3.5723       3.4234       3.0636      
1624       21     21         21         reject       accept        3.4223       3.7657       3.4241       3.4046      
1627       41     41         41         reject       accept        3.2571       3.5412       3.4966       3.3503      
1639       17     17         17         reject       accept        2.7138       3.4123       3.4237       3.0637      
1646       26     26         26         reject       accept        3.4203       3.7689       3.4251       3.4648      
1669       2      2          2          reject       accept        3.4232       3.7514       3.4234       3.0762      
1671       48     48         48         reject       accept        3.4206       3.7747       3.4447       3.2806      
1683       52     52         52         reject       accept        3.3000       46.2077      5.2392       45.6126     
1695       33     33         33         reject       accept        3.2182       3.5442       3.4249       3.1093      
1699       24     24         24         reject       accept        3.4234       3.7803       3.4284       3.1143      
1715       21     21         21         reject       accept        3.4228       3.7809       3.4235       3.0638      
1716       30     30         30         reject       accept        3.4089       78.6636      4.2807       77.2243     
1742       54     54         54         reject       accept        3.4239       3.7786       3.4248       3.1884      
1773       29     29         29         reject       accept        3.4240       3.7813       3.4250       3.0801      
1789       20     20         20         reject       accept        3.1983       3.6572       3.8361       3.4980      
1799       34     34         34         reject       accept        3.3593       3.7331       3.4281       3.0673      
1803       52     52         52         reject       accept        3.4228       3.4986       3.4250       3.4221      
1804       6      6          6          reject       accept        3.4095       3.7677       3.4256       3.2979      
1810       1      1          1          reject       accept        3.4235       3.7651       3.4589       3.5975      
1829       48     48         48         reject       accept        3.3348       3.4518       3.4257       3.3527      
1830       52     52         52         reject       accept        3.1877       3.5358       3.5752       3.4627      
1845       28     28         28         reject       accept        3.2714       3.3131       3.4234       3.1141      
1849       31     31         31         reject       accept        3.3530       3.7036       3.4235       3.1256      
1853       21     21         21         reject       accept        3.4154       3.7435       3.4385       3.3228      
1859       53     53         53         reject       accept        3.0026       3.5480       3.4237       3.1007      
1878       53     53         53         reject       accept        3.3668       3.7430       3.4249       3.1398      
1879       68     68         68         reject       accept        3.4193       3.6484       3.5979       3.2658      
1911       60     60         60         reject       accept        3.3867       3.7515       3.6207       3.3146      
1922       56     56         56         reject       accept        21.7786      55.0368      22.8277      53.5698     
1969       36     36         36         reject       accept        3.4229       3.7645       3.4234       3.1593      
1975       41     41         41         reject       accept        3.4241       3.7812       3.4256       3.0962      
1981       31     31         31         reject       accept        3.4226       3.6240       3.4234       3.3329      
1992       28     28         28         reject       accept        3.4148       3.7551       3.4235       3.1007      
2001       41     41         41         reject       accept        3.4237       3.7726       3.4384       3.4075      
2027       3      3          3          reject       accept        3.4233       3.7752       3.4235       3.1769      
2030       30     30         30         reject       accept        11.7450      86.0566      15.9991      82.2870     
2037       39     39         39         reject       accept        3.4221       3.7761       3.4234       3.0796      
2039       43     43         43         reject       accept        19.2667      36.6131      20.5441      36.1372     
2041       21     21         21         reject       accept        3.4186       3.7786       3.4838       3.1008      
2058       53     53         53         reject       accept        3.4226       3.7771       3.5086       3.2932      
2061       57     57         57         reject       accept        3.0890       3.5507       3.4297       3.1328      
2063       17     17         17         reject       accept        3.4107       3.6946       3.4286       3.5845      
2065       37     37         37         reject       accept        3.4229       3.7402       3.4310       3.0810      
2077       0      0          0          reject       accept        3.4225       3.7757       3.4234       3.0739      
2083       36     36         36         reject       accept        3.4219       3.7512       3.4249       3.2263      
2148       48     48         48         reject       accept        3.4241       3.6064       3.4242       3.1309      
2163       24     24         24         reject       accept        3.3658       3.7480       3.4473       3.1574      
2176       10     10         10         reject       accept        3.4193       3.7724       3.4234       3.0630      
2178       12     12         12         reject       accept        3.4235       3.7811       3.4246       3.0824      
2182       19     19         19         reject       accept        3.4066       3.7355       3.4234       3.1611      
2201       7      7          7          reject       accept        3.4241       3.7802       3.4260       3.0978      
2236       68     68         68         reject       accept        2.8205       3.4648       3.4949       3.1023      
2240       41     41         41         reject       accept        3.4109       3.7702       3.4496       3.1090      
2253       7      7          7          reject       accept        3.4242       3.7819       3.4277       3.0667      
2255       57     57         57         reject       accept        3.2701       3.6105       3.4238       3.0730      
2267       15     15         15         reject       accept        3.4236       3.7727       3.4237       3.1137      
2286       60     60         60         reject       accept        26.7788      30.2048      27.2168      30.1703     
2291       19     19         19         reject       accept        3.4215       3.7805       3.4238       3.0626      
2313       54     54         54         reject       accept        3.3704       3.7422       3.5036       3.6160      
2314       9      9          9          reject       accept        3.4240       3.7814       3.4242       3.0729      
