================================================================================
ARE_TrueReject_CE_FalseAccept - BALANCED Mode - Rejection Rate 0.60 - HEAD
================================================================================

Total cases: 305

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
36         58     26         26         accept       reject        1.8732       1.3895       1.8348       2.9845      
41         24     9          9          accept       reject        15.8371      25.4946      15.7771      27.4604     
47         58     13         13         accept       reject        1.8751       2.0965       1.8392       3.4823      
74         32     76         76         accept       reject        118.6532     80.4964      100.8688     81.7171     
84         29     1          1          accept       reject        1.8719       2.4798       1.8449       11.6121     
87         33     3          3          accept       reject        27.8156      18.2385      25.8361      34.9411     
156        58     13         13         accept       reject        1.8814       1.6975       1.8438       2.5899      
225        18     78         34         accept       reject        36.5759      18.1892      36.1514      22.7583     
285        66     43         97         accept       reject        21.8236      38.0434      20.3916      39.9516     
310        19     3          3          accept       reject        1.8615       5.1894       1.8373       8.8464      
314        43     3          3          accept       reject        1.8681       1.8678       1.8369       4.5563      
315        31     15         15         accept       reject        1.8819       3.1478       1.8357       4.2341      
360        64     4          4          accept       reject        1.8807       1.2364       1.8363       1.9986      
379        11     79         79         accept       reject        55.5065      51.7019      50.3821      57.8280     
448        55     4          4          accept       reject        1.8688       2.7169       1.8527       6.3215      
463        2      11         11         accept       reject        1.8723       1.6383       1.8367       2.5623      
472        14     65         65         accept       reject        40.1943      22.0974      35.8833      32.4562     
488        67     32         73         accept       reject        38.5171      48.8839      34.2138      57.3750     
525        46     11         11         accept       reject        1.8781       1.3974       1.8350       1.6958      
572        1      10         10         accept       reject        1.8749       4.5073       1.8357       15.3462     
636        61     22         22         accept       reject        1.8667       2.0205       1.8348       3.8318      
673        6      4          4          accept       reject        1.8813       1.8851       1.8348       2.0182      
688        37     49         49         accept       reject        1.8818       3.9966       1.8447       7.5335      
781        64     3          3          accept       reject        1.8823       1.4984       1.8347       2.8082      
792        55     3          3          accept       reject        1.8816       1.7115       1.8357       1.9187      
825        54     2          2          accept       reject        1.8634       1.5654       1.8476       7.2501      
829        25     5          5          accept       reject        1.8680       1.8227       1.8398       3.4288      
839        39     5          5          accept       reject        1.8763       1.4500       1.8416       3.4478      
875        14     42         42         accept       reject        20.2844      14.0509      19.8848      19.7452     
899        55     51         51         accept       reject        1.8777       13.4261      1.8458       24.9641     
903        16     11         86         accept       reject        38.1512      36.2498      37.0756      40.1295     
929        52     4          4          accept       reject        1.8821       4.6974       1.8350       5.7501      
974        36     69         69         accept       reject        80.9273      46.9804      69.5121      49.3936     
1038       55     4          95         accept       reject        39.9850      45.1708      38.4155      62.4101     
1073       25     20         20         accept       reject        1.8525       7.2551       1.8367       9.0195      
1084       42     4          4          accept       reject        1.8820       1.3195       1.8406       2.4276      
1135       9      69         69         accept       reject        47.4104      33.3779      41.8254      42.6532     
1204       57     2          2          accept       reject        1.8786       1.1798       1.8347       2.3989      
1239       41     2          2          accept       reject        1.8739       13.9948      1.8369       20.4705     
1315       46     11         11         accept       reject        1.8810       4.5484       1.8381       4.6782      
1346       59     3          3          accept       reject        1.8686       2.1663       1.8358       7.1172      
1353       65     77         67         accept       reject        51.1606      23.7571      48.1897      36.1788     
1359       65     36         36         accept       reject        1.8673       1.2919       1.8513       2.6162      
1400       18     27         27         accept       reject        1.8821       1.2400       1.8348       1.2469      
1410       10     16         16         accept       reject        1.8609       1.1152       1.8402       1.1537      
