================================================================================
ARE_TrueAccept_CE_FalseReject - BALANCED Mode - Rejection Rate 0.10 - HEAD
================================================================================

Total cases: 62

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
112        27     27         27         reject       accept        1.6467       1.7056       2.2438       1.4937      
340        9      9          9          reject       accept        5.2945       3.4828       5.6457       2.4683      
670        30     30         30         reject       accept        1.1501       9.7898       1.3234       6.2414      
842        35     35         35         reject       accept        0.7119       4.6906       0.7246       2.1709      
880        20     20         20         reject       accept        0.5813       0.7132       0.7200       0.6102      
904        33     33         33         reject       accept        1.5826       3.8439       1.6829       3.4056      
1266       36     36         36         reject       accept        0.8573       2.6044       0.8822       1.6633      
1343       50     50         50         reject       accept        0.5716       3.4639       0.6953       2.2823      
1388       38     38         38         reject       accept        0.7250       0.7176       0.9341       0.3424      
2402       59     59         59         reject       accept        0.4921       3.0238       0.9584       1.7226      
2471       63     63         63         reject       accept        3.1418       2.7054       3.2493       1.8797      
2694       54     54         54         reject       accept        2.3603       1.6160       2.7283       1.2878      
2788       41     41         41         reject       accept        1.2371       1.0784       1.2426       0.7265      
3111       48     48         48         reject       accept        0.6544       3.5730       0.7203       3.2535      
3281       6      6          6          reject       accept        2.1021       11.2962      2.9676       7.5025      
3406       62     62         62         reject       accept        0.8666       3.2783       1.0019       2.7727      
3608       34     34         34         reject       accept        0.4043       1.0708       0.4925       0.6428      
3664       65     65         65         reject       accept        0.8913       1.5108       0.9145       1.0759      
3772       66     66         66         reject       accept        0.5726       1.1577       0.7285       0.8878      
3902       67     67         67         reject       accept        0.7275       3.2384       0.7424       2.9661      
4083       59     59         59         reject       accept        0.4302       0.7786       0.8781       0.2920      
4344       27     27         27         reject       accept        2.6731       1.6781       2.7306       1.1944      
4354       50     50         50         reject       accept        0.3814       2.4520       0.3891       1.2704      
4531       14     14         14         reject       accept        1.0370       2.1688       1.1236       1.9617      
4562       61     61         61         reject       accept        0.6282       1.3218       1.0109       1.2953      
4614       24     24         24         reject       accept        0.9910       9.0598       1.0950       5.5621      
5049       12     12         12         reject       accept        0.8593       5.2731       0.9478       4.4882      
5274       21     21         21         reject       accept        3.2354       1.5253       3.5191       1.2324      
5282       10     10         10         reject       accept        0.6918       10.2486      0.8606       5.3192      
5362       8      8          8          reject       accept        1.3774       4.3990       2.3739       3.8032      
5458       42     42         42         reject       accept        0.4972       5.7483       0.5406       2.8307      
5633       39     39         39         reject       accept        0.9040       0.9020       0.9101       0.2594      
5752       50     50         50         reject       accept        0.7484       8.5891       0.8395       4.6374      
5802       38     38         38         reject       accept        0.7568       2.5252       0.9713       1.6709      
5816       60     60         60         reject       accept        0.7240       7.1305       0.7742       3.5080      
5910       62     62         62         reject       accept        0.3939       7.1131       0.6267       6.2377      
6134       39     39         39         reject       accept        0.9735       4.8128       1.8193       3.1976      
6351       54     54         54         reject       accept        1.1052       1.3519       1.1167       0.9867      
6427       19     19         19         reject       accept        0.7356       4.0436       0.9054       3.1028      
6549       18     18         18         reject       accept        0.4684       0.7876       0.5116       0.2841      
6767       42     42         42         reject       accept        0.9170       4.9816       1.1727       4.2806      
6811       66     66         66         reject       accept        8.4629       6.4852       8.8218       4.3387      
6955       12     12         12         reject       accept        0.7020       5.6446       0.7495       4.3183      
6971       7      7          7          reject       accept        0.6055       0.8608       0.6183       0.1577      
7237       45     45         45         reject       accept        0.4015       0.7577       0.4241       0.6659      
7400       3      3          3          reject       accept        0.5593       2.8872       0.7842       2.8835      
7450       56     56         56         reject       accept        1.0378       1.0612       1.1496       0.3844      
7614       4      4          4          reject       accept        0.7247       1.7583       0.7309       1.5772      
7764       40     40         40         reject       accept        0.7019       1.2702       0.8721       0.9684      
8115       3      3          3          reject       accept        0.4851       0.5918       0.5869       0.4334      
8299       14     14         14         reject       accept        0.9035       0.9438       0.9303       0.5673      
8400       4      4          4          reject       accept        1.3548       1.0326       1.5268       0.6007      
8566       54     54         54         reject       accept        0.9560       0.8725       1.3135       0.5817      
8620       65     65         65         reject       accept        1.3966       3.5598       1.7203       3.4149      
8671       53     53         53         reject       accept        1.1016       0.8982       1.1867       0.6321      
8855       62     62         62         reject       accept        2.4654       2.3585       3.2280       2.0021      
8963       2      2          2          reject       accept        1.5658       10.8151      1.7999       7.0612      
9024       21     21         21         reject       accept        0.9335       1.0129       0.9858       0.3173      
9645       36     36         36         reject       accept        0.7231       3.8836       0.9030       2.6909      
9740       29     29         29         reject       accept        1.1361       0.9040       1.1521       0.6032      
9793       49     49         49         reject       accept        0.6774       0.8998       0.7701       0.2104      
9933       43     43         43         reject       accept        1.0627       17.6946      1.3052       8.9074      
