================================================================================
ARE_TrueReject_CE_FalseAccept - WORST Mode - Rejection Rate 0.50 - HEAD
================================================================================

Total cases: 601

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
36         58     26         26         accept       reject        0.0250       0.7348       0.0238       1.3856      
70         66     8          8          accept       reject        2.1240       0.9720       1.6359       1.7755      
87         33     3          3          accept       reject        13.4773      6.9921       10.4816      10.8923     
126        21     3          3          accept       reject        0.0243       0.7253       0.0238       1.0481      
127        50     18         18         accept       reject        0.6481       3.2898       0.5365       4.1620      
192        45     10         10         accept       reject        5.2872       3.6035       4.9687       8.4833      
206        44     2          2          accept       reject        0.1793       0.5263       0.1688       1.5160      
225        18     78         34         accept       reject        17.7219      6.9732       14.9761      7.2681      
236        32     11         11         accept       reject        3.1969       4.3885       2.5792       6.2067      
257        31     15         15         accept       reject        0.5562       2.1692       0.4623       2.8562      
314        43     3          3          accept       reject        0.0249       0.8779       0.0247       1.8532      
315        31     15         15         accept       reject        0.0251       1.2068       0.0242       1.7574      
352        37     49         1          accept       reject        0.7620       0.8671       0.6955       2.2884      
359        66     42         42         accept       reject        9.2474       8.4941       7.8397       12.6328     
360        64     4          4          accept       reject        0.0251       0.6538       0.0245       1.0923      
414        2      11         11         accept       reject        0.0242       0.5621       0.0240       0.7375      
463        2      11         11         accept       reject        0.0250       0.8664       0.0247       1.2600      
472        14     65         65         accept       reject        19.4751      8.4715       14.8593      10.1531     
476        8      5          5          accept       reject        17.9589      8.7645       17.5058      15.4889     
525        46     11         11         accept       reject        0.0250       0.7390       0.0239       1.0022      
535        6      7          7          accept       reject        1.1818       2.3103       0.9578       4.2607      
539        53     6          6          accept       reject        2.0158       6.5129       1.5575       6.5800      
570        36     43         43         accept       reject        0.0241       0.5733       0.0238       0.7169      
572        1      10         10         accept       reject        0.0250       1.7280       0.0243       5.0631      
576        65     6          64         accept       reject        2.9401       4.3169       2.6200       7.1993      
593        56     6          6          accept       reject        0.1085       2.2944       0.1082       3.6358      
636        61     22         22         accept       reject        0.0249       0.7746       0.0239       1.6377      
651        66     10         10         accept       reject        0.2921       9.9791       0.2632       11.5994     
656        19     44         44         accept       reject        0.8685       3.1274       0.7279       4.6129      
673        6      4          4          accept       reject        0.0251       0.9969       0.0238       1.0982      
689        32     4          4          accept       reject        0.2814       0.4273       0.2489       1.2319      
709        29     72         72         accept       reject        22.6217      9.8515       20.6002      14.7052     
730        61     22         22         accept       reject        0.0241       0.5602       0.0238       0.7157      
739        32     4          4          accept       reject        1.2182       2.1874       0.9748       3.9685      
758        67     32         32         accept       reject        0.4519       1.3693       0.4326       5.1434      
781        64     3          3          accept       reject        0.0251       0.7924       0.0238       1.3332      
792        55     3          3          accept       reject        0.0251       0.9051       0.0242       1.0686      
824        32     5          67         accept       reject        3.0466       2.1509       2.5800       4.0236      
847        53     21         21         accept       reject        0.1821       2.3743       0.1808       3.2942      
875        14     42         42         accept       reject        9.8282       5.3867       7.8885       6.3717      
884        1      14         14         accept       reject        1.9391       6.5398       1.8847       8.3408      
929        52     4          4          accept       reject        0.0251       1.8008       0.0239       2.2084      
937        19     35         35         accept       reject        0.2816       3.2658       0.2366       4.2768      
972        28     16         16         accept       reject        0.0243       0.5986       0.0238       0.7587      
1000       65     50         50         accept       reject        0.3282       0.7401       0.2987       0.8766      
1038       55     4          95         accept       reject        19.3736      17.3171      15.9626      19.0639     
1049       26     1          1          accept       reject        0.2260       3.0047       0.1948       6.4497      
1052       39     4          67         accept       reject        2.9474       3.1657       2.8249       6.0649      
1061       29     11         66         accept       reject        1.6007       1.0257       1.4532       3.9250      
1063       60     23         23         accept       reject        0.3565       3.1852       0.2938       3.1854      
1071       55     4          4          accept       reject        0.0251       0.9755       0.0238       1.0434      
1073       25     20         20         accept       reject        0.0247       2.7814       0.0247       3.1809      
1135       9      69         69         accept       reject        22.9714      12.7961      17.4484      13.1865     
1138       51     0          62         accept       reject        16.9769      6.9284       16.5716      12.1056     
1149       63     4          4          accept       reject        0.6149       1.5124       0.4853       1.8485      
1155       58     13         13         accept       reject        0.0251       0.6225       0.0241       0.7231      
1163       22     25         25         accept       reject        5.8354       2.2085       4.7830       3.0188      
1185       49     30         30         accept       reject        5.0887       5.7416       3.9524       7.3826      
1204       57     2          2          accept       reject        0.0250       0.6239       0.0238       1.2114      
1230       64     4          4          accept       reject        0.1597       1.0780       0.1443       1.7452      
1238       11     35         2          accept       reject        2.8475       2.1518       2.1784       2.4450      
1239       41     2          2          accept       reject        0.0250       5.3652       0.0248       6.5875      
1267       50     4          4          accept       reject        0.2223       0.9932       0.2093       1.1387      
1272       5      20         20         accept       reject        0.5721       6.5161       0.5184       6.9282      
1280       28     15         15         accept       reject        1.3714       2.1938       1.3026       7.7243      
1283       50     18         18         accept       reject        1.2700       3.5404       1.1101       6.9399      
1287       35     11         11         accept       reject        0.0244       1.4078       0.0240       2.5087      
1294       35     11         11         accept       reject        0.0250       0.8585       0.0238       0.9705      
1303       45     6          6          accept       reject        2.7191       1.8555       2.1903       2.0517      
1310       22     36         36         accept       reject        1.4089       1.0602       1.3008       3.5970      
1313       66     51         51         accept       reject        20.3064      8.6033       17.4912      11.3323     
1319       49     23         23         accept       reject        14.5922      6.7159       12.9927      13.4234     
1334       38     34         29         accept       reject        1.2041       0.9244       0.9303       2.0086      
1346       59     3          3          accept       reject        0.0249       0.8305       0.0243       2.6151      
1353       65     77         67         accept       reject        24.7885      9.1077       20.2214      11.2605     
1367       35     11         11         accept       reject        0.4168       1.0749       0.4136       1.5716      
1377       44     27         27         accept       reject        4.6487       8.3970       3.5349       9.6153      
1381       37     12         12         accept       reject        5.2942       7.6109       5.0751       10.7236     
1386       44     18         18         accept       reject        0.7829       1.8923       0.6893       4.2527      
1400       18     27         27         accept       reject        0.0251       0.6557       0.0239       0.8687      
1411       50     4          4          accept       reject        0.9882       2.4327       0.8303       3.1390      
1444       46     11         11         accept       reject        0.0251       0.6272       0.0238       0.8500      
1453       29     1          1          accept       reject        0.1244       1.0034       0.1178       2.7634      
1458       17     37         37         accept       reject        0.0244       0.7542       0.0238       1.0224      
1460       28     10         10         accept       reject        0.0246       0.5754       0.0244       0.7634      
1466       55     73         30         accept       reject        32.6865      12.5918      28.2841      15.2450     
1493       31     4          4          accept       reject        0.0251       0.8434       0.0238       2.0160      
1496       3      55         55         accept       reject        5.7172       4.3506       4.6914       5.9811      
1500       50     40         40         accept       reject        1.9118       1.9138       1.4877       6.2110      
1510       15     31         31         accept       reject        0.0249       0.5927       0.0238       0.7135      
1517       27     3          55         accept       reject        0.8429       1.8684       0.7962       5.4296      
1520       55     4          4          accept       reject        0.0250       0.7898       0.0239       0.9863      
1541       11     2          2          accept       reject        0.0251       1.0997       0.0238       1.4635      
1543       65     38         38         accept       reject        0.4511       1.7183       0.4167       4.4961      
1556       63     2          2          accept       reject        4.3363       9.3263       4.2510       10.7750     
1603       27     5          5          accept       reject        3.3085       4.1759       2.8092       8.8602      
1665       46     35         35         accept       reject        0.2374       0.4470       0.2038       0.9457      
1676       43     0          0          accept       reject        10.7789      5.1754       8.7137       8.9703      
1678       63     31         31         accept       reject        0.0241       0.5499       0.0239       0.7190      
1681       47     56         56         accept       reject        0.4453       0.4737       0.3681       1.2626      
1682       46     20         20         accept       reject        0.2698       1.8228       0.2493       4.8845      
1698       34     42         42         accept       reject        8.0747       4.1431       6.3919       4.9083      
1718       47     52         52         accept       reject        0.1770       0.7656       0.1571       1.0698      
1726       62     1          7          accept       reject        1.6751       1.3795       1.4103       3.0449      
1728       27     18         18         accept       reject        0.2227       0.9201       0.1913       1.4346      
1764       54     29         29         accept       reject        8.2556       5.4967       7.1300       7.6257      
1768       26     67         67         accept       reject        16.8688      8.4489       13.1919      9.3560      
