================================================================================
ARE_TrueReject_CE_FalseAccept - BALANCED Mode - Rejection Rate 0.70 - TAIL
================================================================================

Total cases: 204

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
11         75     72         72         accept       reject        134.4057     114.8400     118.5621     138.0140    
22         75     21         21         accept       reject        21.8000      25.4688      21.1431      29.1459     
123        92     70         70         accept       reject        109.1897     75.5926      97.8104      110.8450    
162        87     20         20         accept       reject        2.3670       3.6678       2.3613       15.8022     
173        83     15         15         accept       reject        2.3672       2.6135       2.3609       4.8283      
211        98     11         11         accept       reject        2.3715       8.1655       2.3666       8.9089      
339        95     73         73         accept       reject        117.9659     118.8539     110.2723     128.5580    
366        89     45         45         accept       reject        29.7528      21.0478      27.9738      41.5005     
411        96     47         47         accept       reject        2.3714       2.3157       2.3637       3.8074      
474        73     95         95         accept       reject        115.1769     84.2200      105.3660     102.3038    
497        77     4          4          accept       reject        2.3647       2.3110       2.3631       6.6465      
526        95     73         73         accept       reject        144.8069     96.9701      127.9135     101.3006    
603        80     16         16         accept       reject        2.3716       5.5095       2.3614       12.3346     
712        97     3          43         accept       reject        24.9613      20.0600      23.9517      20.1895     
778        81     37         37         accept       reject        48.3787      23.1101      47.3684      24.7774     
960        74     4          4          accept       reject        2.3712       4.8584       2.3647       9.0714      
1083       90     12         12         accept       reject        2.3707       13.7588      2.3624       19.7568     
1131       91     73         30         accept       reject        116.2882     64.5742      109.0870     79.8654     
1156       93     77         77         accept       reject        95.5873      75.4512      84.7288      97.5968     
1278       92     70         70         accept       reject        73.4806      79.6082      65.6899      95.5289     
1340       99     18         18         accept       reject        62.3590      46.5188      57.0778      85.8666     
1363       81     16         16         accept       reject        2.3658       7.6257       2.3645       14.1070     
1455       78     27         27         accept       reject        2.3718       37.3526      2.3608       39.0848     
1477       76     30         30         accept       reject        2.3715       3.1518       2.3623       7.8133      
1494       70     0          0          accept       reject        2.3719       2.3902       2.3611       3.4758      
1602       74     55         65         accept       reject        30.9508      19.3873      29.3391      28.1900     
1663       92     18         18         accept       reject        2.3682       2.2487       2.3614       3.2298      
1751       99     78         78         accept       reject        79.1473      57.3795      70.8331      68.5797     
1836       80     76         76         accept       reject        98.6288      60.6629      87.6498      68.8789     
1864       89     17         17         accept       reject        2.3688       4.5916       2.3649       6.0734      
1873       76     17         17         accept       reject        2.3718       3.8170       2.3618       6.9133      
1921       88     26         43         accept       reject        26.9310      13.9780      25.8049      16.6327     
1974       95     3          3          accept       reject        22.8090      60.2860      22.0388      62.3883     
1988       95     30         30         accept       reject        45.8300      28.8992      44.0866      41.6740     
2025       81     16         16         accept       reject        27.8317      59.3701      26.4100      67.9719     
2056       77     18         18         accept       reject        2.3709       10.6752      2.3628       15.9232     
2069       83     10         10         accept       reject        2.3715       7.0068       2.3644       14.4647     
2076       73     10         10         accept       reject        2.3718       2.3829       2.3610       3.5815      
2081       84     20         20         accept       reject        2.3707       11.1450      2.3634       13.3576     
2104       72     24         78         accept       reject        46.6396      68.6334      42.6740      74.9798     
2113       91     75         75         accept       reject        156.7556     130.4905     137.2587     135.0265    
2138       95     69         69         accept       reject        102.3463     63.5607      100.9381     118.6103    
2172       99     78         78         accept       reject        154.2161     117.4773     135.1115     143.7614    
2195       87     16         16         accept       reject        2.3718       31.9784      2.3623       36.6166     
2197       91     84         84         accept       reject        118.1833     97.4190      106.9142     115.9132    
2208       73     30         30         accept       reject        38.0623      28.3191      35.4317      59.0645     
2215       74     18         18         accept       reject        21.5474      37.7751      20.9137      51.0351     
2217       84     20         20         accept       reject        29.4991      34.6104      28.8333      36.2486     
2218       91     73         73         accept       reject        120.7243     92.2552      107.8436     114.7984    
2243       82     6          6          accept       reject        2.3716       2.7058       2.3629       3.7165      
2254       84     5          5          accept       reject        2.3718       2.3141       2.3618       3.8262      
2494       86     16         16         accept       reject        25.9749      24.0811      24.7273      24.8621     
2501       76     69         69         accept       reject        43.6395      40.5395      43.3594      73.9021     
2530       70     1          1          accept       reject        2.3716       33.7850      2.3630       44.3545     
2651       87     16         16         accept       reject        2.3719       19.9611      2.3608       25.7023     
2669       75     21         21         accept       reject        29.1907      42.6824      27.6658      49.6308     
2724       90     73         73         accept       reject        76.6831      76.2999      75.0055      108.0759    
2872       99     27         27         accept       reject        2.3716       2.2400       2.3692       3.9362      
2896       70     10         92         accept       reject        37.6282      30.7560      37.0079      69.0408     
3037       92     70         70         accept       reject        82.1176      51.6546      73.0828      52.6276     
3048       75     24         24         accept       reject        18.4164      49.7087      18.3341      53.2348     
3172       77     26         26         accept       reject        51.1621      60.3745      46.4426      63.1550     
3174       92     70         70         accept       reject        153.8901     141.0068     135.5760     148.2213    
3177       89     6          6          accept       reject        2.3696       8.8249       2.3610       9.8287      
3194       72     13         13         accept       reject        48.2920      44.8214      45.5031      79.9330     
3215       84     5          5          accept       reject        2.3719       2.3727       2.3608       2.7762      
3331       70     10         10         accept       reject        35.6156      50.0122      33.0338      72.7811     
3487       97     43         43         accept       reject        58.7737      48.0967      54.3997      54.3148     
3625       92     70         70         accept       reject        143.5800     94.2980      126.0562     133.3288    
3642       72     2          2          accept       reject        2.3715       1.7460       2.3610       2.5563      
3650       86     20         39         accept       reject        32.4852      25.6835      30.5554      30.3599     
3669       85     5          5          accept       reject        20.0908      13.0283      19.9820      23.8161     
3767       93     73         73         accept       reject        107.6423     93.3720      95.2681      114.3291    
3840       89     81         81         accept       reject        101.7211     93.7230      96.8065      105.5789    
3845       72     4          4          accept       reject        2.3704       2.3174       2.3641       3.6081      
3915       84     5          5          accept       reject        2.3710       3.7051       2.3614       13.4321     
4062       92     70         70         accept       reject        155.6144     120.9879     136.2937     121.6120    
4196       81     5          5          accept       reject        2.3696       5.9178       2.3629       11.5995     
4241       77     7          7          accept       reject        20.4566      24.4125      19.9873      41.1315     
4254       72     77         77         accept       reject        104.9011     65.3688      93.2860      69.7564     
4336       92     70         70         accept       reject        153.8178     123.2149     135.4230     124.5722    
4342       75     72         72         accept       reject        131.2825     73.0786      117.3433     137.7096    
4470       97     66         66         accept       reject        54.2914      34.7650      50.3570      52.7158     
4526       98     35         35         accept       reject        2.3636       3.7195       2.3621       4.7029      
4555       78     75         42         accept       reject        60.0492      37.4621      56.6090      77.1081     
4557       70     36         36         accept       reject        40.1940      25.2309      37.0101      25.6663     
4678       81     13         13         accept       reject        2.3719       2.9810       2.3608       6.3663      
4721       93     77         77         accept       reject        95.5653      58.2795      92.5179      109.1717    
4806       87     11         11         accept       reject        18.2816      24.2912      18.1340      31.4048     
4820       74     50         50         accept       reject        21.0664      27.8362      21.0372      39.9069     
4837       86     40         40         accept       reject        46.1225      37.1812      42.2751      63.2497     
4876       98     2          2          accept       reject        2.3719       10.7647      2.3608       11.3598     
4924       86     28         87         accept       reject        29.8223      56.2171      29.1602      69.4034     
4933       94     16         16         accept       reject        2.3640       45.7725      2.3609       48.8662     
4950       81     13         13         accept       reject        2.3717       3.6707       2.3667       9.6305      
5097       91     84         84         accept       reject        131.7915     96.1835      117.5771     129.7585    
5141       89     9          78         accept       reject        47.8129      44.6693      45.7509      73.9441     
5215       94     40         40         accept       reject        36.6017      51.5300      34.1756      55.1983     
5276       78     1          1          accept       reject        2.3717       4.0147       2.3614       9.8269      
5286       85     11         40         accept       reject        33.0977      27.0415      31.7945      35.8574     
5307       78     80         80         accept       reject        82.1215      72.9057      73.8793      91.1250     
5379       76     49         49         accept       reject        44.7924      36.1130      42.2805      56.1467     
5462       93     73         73         accept       reject        122.2099     127.7849     115.8256     137.1121    
5475       78     75         75         accept       reject        90.2509      57.2080      80.5440      59.5289     
5485       83     70         82         accept       reject        81.6031      52.1949      78.3080      99.1950     
5535       98     11         11         accept       reject        21.3403      16.3291      20.7302      16.3338     
5584       70     54         54         accept       reject        18.8786      47.3890      18.6400      62.4802     
5605       93     3          4          accept       reject        48.3185      23.0722      47.4132      27.2736     
5671       76     12         12         accept       reject        30.7456      65.4429      29.1639      68.7535     
5729       93     73         73         accept       reject        76.6070      90.3370      69.3777      91.6622     
5772       76     39         39         accept       reject        2.3719       2.3883       2.3608       3.6123      
5817       81     37         37         accept       reject        17.9235      25.5636      17.8349      45.8271     
5848       70     1          1          accept       reject        30.5088      68.3299      29.8372      74.9373     
5930       99     22         22         accept       reject        2.3715       5.3849       2.3619       9.9189      
6036       93     73         73         accept       reject        92.0534      79.1816      88.2802      111.8726    
6060       98     35         35         accept       reject        43.2865      49.3060      39.7395      53.0069     
6074       87     5          5          accept       reject        2.3719       10.3873      2.3610       12.0175     
6185       80     84         84         accept       reject        80.6115      50.4410      78.7937      93.9078     
6287       73     49         67         accept       reject        32.0544      25.4094      30.0131      27.0832     
6329       83     16         16         accept       reject        2.3666       2.2077       2.3621       4.4038      
6379       89     17         17         accept       reject        2.3700       10.2631      2.3666       18.2281     
6380       83     92         92         accept       reject        79.6927      75.8678      71.7705      87.7212     
6394       79     7          7          accept       reject        19.6865      27.6611      19.3020      27.7842     
6447       97     2          2          accept       reject        2.3694       2.1441       2.3612       4.8852      
6476       92     7          7          accept       reject        20.2905      72.9768      20.1683      73.6475     
6503       84     10         25         accept       reject        35.6595      30.0653      33.2228      39.6956     
6570       78     40         40         accept       reject        43.4219      35.9286      39.7920      38.5053     
6625       77     7          7          accept       reject        2.3675       11.1412      2.3626       14.9386     
6683       92     0          54         accept       reject        29.3772      15.1057      28.3258      15.8801     
6684       76     12         12         accept       reject        23.4049      33.9899      23.1033      59.5789     
6821       70     1          1          accept       reject        32.8074      67.0284      31.4304      74.5572     
6838       70     73         73         accept       reject        81.0106      70.1797      75.4828      112.7976    
6897       92     70         70         accept       reject        81.2834      69.1592      80.2011      88.4140     
6944       92     0          0          accept       reject        23.5635      38.1940      23.3519      50.9759     
7272       93     4          4          accept       reject        57.4670      45.8780      52.7881      81.9991     
7297       78     4          4          accept       reject        2.3715       2.9188       2.3694       11.3516     
7300       93     69         69         accept       reject        102.2971     69.9721      101.2919     123.5286    
7302       95     84         84         accept       reject        79.4395      47.9451      74.8499      75.4418     
7429       70     68         68         accept       reject        2.3710       2.2608       2.3625       5.6862      
7512       81     13         13         accept       reject        70.2636      46.1423      62.9025      79.3267     
7556       92     83         83         accept       reject        149.4558     94.4778      131.0820     141.4846    
7581       87     16         16         accept       reject        2.3713       2.3653       2.3654       3.8037      
7592       78     22         22         accept       reject        27.3317      17.3566      26.0414      20.2694     
7615       80     35         35         accept       reject        38.7797      41.8001      37.8242      51.9892     
7630       91     27         27         accept       reject        2.3715       2.8385       2.3614       9.2113      
7650       97     3          3          accept       reject        2.3703       2.3681       2.3658       3.0104      
7660       89     15         15         accept       reject        2.3709       21.0576      2.3609       37.3680     
7692       72     95         95         accept       reject        116.0842     93.3903      104.0674     102.7805    
7715       72     5          75         accept       reject        70.2914      45.9633      69.0983      65.6177     
7723       75     14         14         accept       reject        2.3717       31.8449      2.3677       41.9032     
7738       85     22         22         accept       reject        20.3421      22.6284      20.3216      39.6048     
7771       83     0          0          accept       reject        2.3717       5.6601       2.3705       6.4914      
7851       81     13         13         accept       reject        48.3897      63.7288      44.7689      72.6512     
7883       86     16         16         accept       reject        2.3712       15.7159      2.3684       18.7494     
7914       75     44         44         accept       reject        26.7381      56.3272      26.4803      74.3016     
7963       73     30         30         accept       reject        36.0562      21.4833      33.4618      27.4660     
7986       92     62         54         accept       reject        22.1187      12.6292      21.7336      14.2412     
8042       78     4          4          accept       reject        47.9999      31.5755      43.9265      64.2339     
8106       70     11         11         accept       reject        23.4700      33.5383      22.7364      51.7533     
8117       74     72         72         accept       reject        94.5923      70.8703      90.4418      85.4406     
8125       91     32         32         accept       reject        45.7591      33.7383      42.1730      76.7359     
8169       89     90         90         accept       reject        124.5850     117.0854     116.7407     137.2437    
8204       92     70         70         accept       reject        106.7412     67.6023      97.0495      107.5118    
8236       94     16         16         accept       reject        2.3715       39.1714      2.3687       41.4962     
8286       84     24         24         accept       reject        28.9229      19.8721      27.6485      34.8061     
8307       69     9          9          accept       reject        37.3265      23.6580      34.8110      79.3049     
8337       98     35         35         accept       reject        2.3716       5.3970       2.3695       6.1554      
8392       93     73         73         accept       reject        148.1729     116.8306     135.3038     140.5352    
8423       93     72         72         accept       reject        138.5554     83.7614      130.8731     138.2329    
8450       69     9          12         accept       reject        74.1995      50.1779      66.8124      50.8192     
8452       92     16         48         accept       reject        31.7934      15.1085      30.2678      22.3847     
8507       73     91         91         accept       reject        118.1640     72.4368      112.6334     92.5699     
8516       95     73         73         accept       reject        79.0599      72.9642      70.4836      102.4828    
