================================================================================
ARE_TrueAccept_CE_FalseReject - BALANCED Mode - Rejection Rate 0.50 - HEAD
================================================================================

Total cases: 325

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
8          23     23         23         reject       accept        7.4179       15.2305      7.5861       11.2817     
50         4      4          4          reject       accept        0.9110       1.4073       1.5262       1.0024      
54         2      2          2          reject       accept        1.0113       1.4402       1.3995       0.9259      
98         37     37         37         reject       accept        1.5334       1.4686       1.7194       1.1213      
107        17     17         17         reject       accept        1.0907       1.4973       1.4002       0.8900      
117        43     43         43         reject       accept        1.4845       1.7117       2.5297       1.3702      
166        54     54         54         reject       accept        1.5313       1.7361       1.6818       0.9847      
172        4      4          4          reject       accept        1.1469       11.5266      2.0549       10.4764     
203        60     60         60         reject       accept        1.5437       11.2663      1.7493       8.5724      
249        39     39         39         reject       accept        1.3274       1.5958       1.3998       0.9132      
259        42     42         42         reject       accept        3.4201       23.8492      4.2738       17.6650     
271        51     51         51         reject       accept        4.9891       7.6098       5.6824       6.6480      
279        62     62         62         reject       accept        1.5219       1.5755       1.5452       1.3575      
288        42     42         42         reject       accept        1.5412       5.7310       1.7805       5.1420      
427        10     10         10         reject       accept        1.2961       1.5365       1.4003       1.0460      
532        8      8          8          reject       accept        1.5441       1.7505       1.7834       1.0273      
552        30     30         30         reject       accept        4.2277       11.6033      5.0793       11.4900     
556        62     62         62         reject       accept        1.5418       22.4432      1.8127       16.7754     
561        43     43         43         reject       accept        1.1639       9.1974       1.4280       8.0753      
571        68     68         68         reject       accept        0.8122       5.1260       1.4047       4.3728      
577        38     38         38         reject       accept        1.1630       1.4029       1.4011       1.0183      
635        60     60         60         reject       accept        1.4078       9.8799       1.5266       8.2343      
649        22     22         22         reject       accept        1.4303       1.6780       1.4445       1.0620      
670        30     30         30         reject       accept        2.7569       18.8809      4.5842       18.8508     
752        48     48         48         reject       accept        1.3459       1.6165       1.4437       1.0811      
761        25     25         25         reject       accept        1.4193       1.6658       1.4255       1.3258      
785        60     60         60         reject       accept        1.5162       1.7344       2.2269       1.2010      
842        35     35         35         reject       accept        1.4257       9.0464       2.5879       7.0120      
844        52     52         52         reject       accept        1.1093       1.2344       1.4455       1.1432      
856        55     55         55         reject       accept        13.5925      16.5830      14.3824      14.9861     
873        53     53         53         reject       accept        1.5466       1.7387       1.6692       1.2358      
940        23     23         23         reject       accept        1.3733       4.8554       1.4840       4.1698      
942        62     62         62         reject       accept        1.5115       29.4956      2.0503       20.9578     
945        42     42         42         reject       accept        8.2439       3.3137       8.2708       3.1284      
961        47     47         47         reject       accept        6.2068       7.3147       6.5728       5.8350      
990        49     49         49         reject       accept        1.3876       1.6229       1.4662       1.1537      
1105       4      4          4          reject       accept        2.8837       17.4760      3.8733       14.4771     
1108       1      1          1          reject       accept        1.3296       1.5699       1.4039       1.1473      
1145       58     58         58         reject       accept        1.2257       1.4445       1.6002       1.2757      
1158       52     52         52         reject       accept        1.3456       1.6025       1.4007       0.8943      
1197       21     21         21         reject       accept        0.9100       1.4093       1.3995       0.8817      
1305       68     68         68         reject       accept        1.4658       1.6973       1.4844       1.0958      
1306       33     33         33         reject       accept        1.2911       1.5968       1.3995       0.8868      
1354       23     23         23         reject       accept        0.8212       1.3758       2.1095       1.2614      
1361       12     12         12         reject       accept        1.5382       1.7462       2.1126       1.1619      
1404       48     48         48         reject       accept        1.2474       1.5919       1.4224       0.8966      
1417       52     52         52         reject       accept        1.2191       1.5734       1.6614       0.9896      
1424       47     47         47         reject       accept        4.6587       9.7487       5.2889       7.5428      
1459       28     28         28         reject       accept        1.3893       1.6614       1.3994       0.8877      
1480       7      7          7          reject       accept        1.0300       1.3918       1.3995       0.9784      
1568       58     58         58         reject       accept        1.3230       1.6316       1.3995       0.9045      
1592       61     61         61         reject       accept        0.9136       1.3645       1.4080       0.9630      
1607       42     42         42         reject       accept        1.4746       14.3212      1.9388       10.6354     
1621       21     21         21         reject       accept        1.3724       1.6587       1.3995       0.8803      
1625       61     61         61         reject       accept        1.2733       1.3214       1.3994       0.8886      
1639       17     17         17         reject       accept        1.2307       1.5844       1.3995       0.8803      
1664       12     12         12         reject       accept        1.4233       11.2170      1.5476       9.8222      
1667       67     67         67         reject       accept        0.8597       1.0897       1.3998       0.8818      
1683       52     52         52         reject       accept        1.4965       16.9782      2.1332       12.7414     
1716       30     30         30         reject       accept        1.5459       28.9036      1.7459       21.5536     
1747       35     35         35         reject       accept        0.8533       4.3956       1.4553       3.8897      
1777       56     56         56         reject       accept        1.1062       14.5612      2.3337       13.3070     
1789       20     20         20         reject       accept        1.4504       1.6981       1.5662       1.0014      
1800       11     11         11         reject       accept        1.2722       1.5738       1.8893       1.1501      
1830       52     52         52         reject       accept        1.4456       1.6418       1.4608       0.9915      
1858       17     17         17         reject       accept        1.4612       1.6714       1.6283       1.2964      
1859       53     53         53         reject       accept        1.3616       1.6474       1.3996       0.8906      
1863       53     53         53         reject       accept        1.5288       1.7347       2.5703       1.3181      
1876       17     17         17         reject       accept        1.3725       1.4784       1.4030       0.9449      
1904       17     17         17         reject       accept        1.5183       1.7013       1.5658       1.6359      
2030       30     30         30         reject       accept        5.0594       31.6200      6.4813       22.9649     
2039       43     43         43         reject       accept        8.2997       13.4529      8.3180       10.1000     
2061       57     57         57         reject       accept        1.4008       1.6487       1.4020       0.8996      
2159       52     52         52         reject       accept        1.5398       1.6283       1.6233       1.2109      
2174       26     26         26         reject       accept        1.1319       1.1917       1.4724       1.0085      
2216       24     24         24         reject       accept        1.4645       1.6790       1.6397       1.2311      
2234       62     62         62         reject       accept        2.4918       6.1063       3.7286       5.7967      
2236       68     68         68         reject       accept        1.2791       1.6088       1.4283       0.8911      
2260       59     59         59         reject       accept        1.3587       0.9951       1.4124       0.9625      
2272       14     14         14         reject       accept        1.0218       1.4733       1.4016       1.2972      
2274       62     62         62         reject       accept        6.5154       20.5981      7.2316       16.7419     
2292       40     40         40         reject       accept        1.1566       7.4897       1.7111       6.1128      
2303       47     47         47         reject       accept        1.3624       6.0515       1.5540       5.0766      
2402       59     59         59         reject       accept        1.1131       5.8317       3.3673       5.7083      
2409       32     32         32         reject       accept        1.4405       1.6484       1.6337       1.3682      
2435       34     34         34         reject       accept        0.8456       1.1585       1.4882       0.9732      
2441       37     37         37         reject       accept        1.4233       1.6878       1.6885       0.9742      
2443       40     40         40         reject       accept        1.3207       8.0759       1.4632       7.4061      
2457       46     46         46         reject       accept        1.3510       2.8992       1.4050       2.8466      
2459       54     54         54         reject       accept        1.5462       1.7063       1.6029       1.6838      
2504       60     60         60         reject       accept        1.4521       4.5619       2.6104       3.9818      
2533       22     22         22         reject       accept        1.1564       1.5246       1.4147       1.1278      
2581       5      5          5          reject       accept        1.3826       1.6640       1.4029       0.9220      
2654       47     47         47         reject       accept        0.7270       1.2819       1.4818       0.9363      
2665       13     13         13         reject       accept        1.5249       1.7390       1.9917       1.1335      
2729       39     39         39         reject       accept        0.8330       15.7388      2.0879       12.5726     
2743       36     36         36         reject       accept        1.1415       1.5139       1.4028       0.9255      
2780       11     11         11         reject       accept        1.3436       1.5136       1.4080       1.1147      
2800       47     47         47         reject       accept        1.5304       19.6501      2.4010       14.1907     
2813       68     68         68         reject       accept        0.8313       1.2981       1.4425       0.9335      
2828       34     34         34         reject       accept        1.5367       1.7368       1.8348       1.1034      
2851       60     60         60         reject       accept        1.4442       1.6567       1.8603       1.6521      
2861       6      6          6          reject       accept        1.2481       1.5947       2.0097       1.0798      
2876       47     47         47         reject       accept        1.4341       15.6900      1.4384       13.3547     
2889       68     68         68         reject       accept        1.0969       1.5099       1.4035       0.9590      
2923       11     11         11         reject       accept        0.8410       15.2552      1.4056       13.6005     
2928       5      5          5          reject       accept        1.4436       4.3711       1.8293       4.2196      
2943       24     24         24         reject       accept        1.0170       1.4018       1.5703       1.1620      
2977       47     47         47         reject       accept        1.5400       16.4524      1.6921       12.0182     
2994       16     16         16         reject       accept        1.4939       7.5154       1.7280       7.4423      
3046       12     12         12         reject       accept        0.8854       11.3522      1.4619       10.6358     
3064       38     38         38         reject       accept        1.4890       1.6963       1.7409       1.5341      
3104       42     42         42         reject       accept        1.5371       1.7289       1.9721       1.6160      
3140       18     18         18         reject       accept        1.3832       1.6678       1.4316       0.9038      
3159       23     23         23         reject       accept        2.8474       7.1801       4.0058       7.1659      
3175       17     17         17         reject       accept        1.4649       1.6898       1.4886       1.0735      
3225       57     57         57         reject       accept        1.2117       1.5759       2.0283       1.3052      
3236       13     13         13         reject       accept        0.9212       1.3934       1.3995       0.8915      
3241       50     50         50         reject       accept        1.4845       1.6944       1.5894       1.3648      
3242       37     37         37         reject       accept        1.1743       1.2539       1.3994       0.9227      
3257       36     36         36         reject       accept        1.3254       1.6361       1.4393       0.8925      
3258       31     31         31         reject       accept        1.3613       1.3860       1.4004       1.1193      
3335       18     18         18         reject       accept        1.2791       1.6101       1.3999       0.8803      
3403       56     56         56         reject       accept        1.4683       1.7097       2.3741       1.1987      
3466       49     49         49         reject       accept        1.3545       1.6350       1.5666       1.1409      
3522       18     18         18         reject       accept        1.3897       1.6701       1.4074       0.8896      
3548       9      9          9          reject       accept        1.5271       1.7374       1.5449       1.0005      
3585       65     65         65         reject       accept        1.4617       15.9188      2.7313       12.2928     
3632       54     54         54         reject       accept        0.8029       17.3672      1.5011       14.5507     
3676       7      7          7          reject       accept        1.1726       1.4834       1.4003       1.0194      
3718       38     38         38         reject       accept        0.8529       11.9452      1.9355       11.1976     
3754       45     45         45         reject       accept        1.3543       1.5554       1.3995       0.9463      
3815       25     25         25         reject       accept        0.9382       1.4304       1.4310       0.9221      
3855       39     39         39         reject       accept        1.4008       1.6736       1.4086       0.8907      
3859       38     38         38         reject       accept        1.4898       14.8356      1.7001       13.0789     
3870       57     57         57         reject       accept        0.7867       1.3381       1.8827       1.1086      
3887       13     13         13         reject       accept        5.8750       21.4015      6.5360       16.8961     
3933       58     58         58         reject       accept        3.2569       9.1342       4.1362       7.9019      
3994       63     63         63         reject       accept        1.1417       1.4836       1.4282       1.2177      
4008       7      7          7          reject       accept        1.5346       1.7439       2.1492       1.1513      
4023       24     24         24         reject       accept        1.0134       1.3813       1.4683       1.0390      
4028       48     48         48         reject       accept        1.3893       5.2618       2.2433       4.7748      
4030       7      7          7          reject       accept        1.0201       1.4630       1.6321       1.1403      
4046       11     11         11         reject       accept        0.9771       12.7551      2.3064       9.6010      
4124       49     49         49         reject       accept        1.2231       21.6255      1.4922       15.6636     
4170       46     46         46         reject       accept        1.1422       1.3099       1.3998       1.1706      
4183       39     39         39         reject       accept        1.5255       1.7392       2.3009       1.1950      
4186       20     20         20         reject       accept        1.3503       15.7997      1.4138       11.9496     
4205       24     24         24         reject       accept        1.3528       1.5299       1.4475       0.9346      
4230       54     54         54         reject       accept        1.4577       1.6968       1.7171       1.1244      
4233       54     54         54         reject       accept        1.5479       1.7533       1.6027       0.9469      
4250       37     37         37         reject       accept        0.9156       1.3928       1.3996       0.8810      
4354       50     50         50         reject       accept        0.5318       4.7290       1.4693       4.3930      
4393       46     46         46         reject       accept        1.3082       1.5880       1.4560       1.5365      
4426       13     13         13         reject       accept        1.5446       19.0104      1.7989       13.9884     
4445       50     50         50         reject       accept        1.5403       1.6561       1.8791       1.3793      
4451       4      4          4          reject       accept        3.6923       30.6301      4.4776       21.6427     
4573       28     28         28         reject       accept        1.5279       1.7306       1.5943       1.2213      
4582       52     52         52         reject       accept        1.3758       1.5675       1.4707       1.0199      
4614       24     24         24         reject       accept        1.4070       17.4731      3.8228       16.8750     
4617       52     52         52         reject       accept        1.3374       1.6417       1.4099       0.8837      
4635       21     21         21         reject       accept        2.3803       4.7582       3.4266       4.1396      
4664       28     28         28         reject       accept        0.8662       1.3864       1.5328       1.0304      
4758       31     31         31         reject       accept        1.3130       1.5982       1.4206       1.0008      
4765       8      8          8          reject       accept        1.3689       1.6471       1.4009       0.9479      
4768       47     47         47         reject       accept        1.2737       4.2841       1.4217       3.7834      
4845       61     61         61         reject       accept        2.6213       30.9341      3.6271       22.0539     
4896       53     53         53         reject       accept        1.1968       1.5605       1.3998       0.9107      
4925       59     59         59         reject       accept        1.3108       0.9472       1.4483       0.9219      
4949       63     63         63         reject       accept        1.3222       1.5446       1.4183       1.0104      
4959       40     40         40         reject       accept        1.5444       1.7502       1.5825       0.9553      
4986       22     22         22         reject       accept        1.1040       9.4651       1.4618       8.5697      
4990       54     54         54         reject       accept        1.5189       1.7300       2.3204       1.2136      
5001       53     53         53         reject       accept        1.5426       1.7402       1.5993       1.1524      
5022       53     53         53         reject       accept        1.0333       1.2547       1.4096       0.9958      
5065       53     53         53         reject       accept        3.7068       7.4734       4.5148       6.4229      
5081       52     52         52         reject       accept        1.5313       15.7781      1.5907       15.0749     
5135       28     28         28         reject       accept        1.0286       1.4756       1.6219       0.9535      
5177       36     36         36         reject       accept        0.9176       1.4202       1.5907       0.9439      
5213       30     30         30         reject       accept        1.5358       22.5204      1.8122       16.8941     
5282       10     10         10         reject       accept        1.6582       19.7657      3.0413       16.1685     
5345       35     35         35         reject       accept        1.3079       4.5836       1.8465       3.9848      
5349       25     25         25         reject       accept        1.4269       1.6623       1.4590       1.2169      
5353       29     29         29         reject       accept        0.9593       15.5350      2.3473       13.9858     
5358       56     56         56         reject       accept        1.4978       1.7238       1.5447       0.9477      
5458       42     42         42         reject       accept        0.6932       11.0863      1.9743       8.9309      
5505       39     39         39         reject       accept        1.3239       10.9773      1.4823       8.7775      
5507       14     14         14         reject       accept        1.5291       1.7327       2.0711       1.2860      
5635       37     37         37         reject       accept        1.5467       1.7149       1.5837       1.5523      
5640       4      4          4          reject       accept        1.4055       6.9521       1.4193       5.8821      
5669       59     59         59         reject       accept        2.3374       5.1037       3.3481       4.3356      
5678       56     56         56         reject       accept        1.4735       1.6977       1.4846       0.9974      
5714       32     32         32         reject       accept        1.5149       1.6916       1.5492       0.9958      
5752       50     50         50         reject       accept        1.7939       16.5653      2.9711       14.1857     
5797       46     46         46         reject       accept        0.6475       13.2255      1.5485       13.1339     
5816       60     60         60         reject       accept        1.5891       13.7521      2.7533       10.9011     
5828       37     37         37         reject       accept        0.6952       1.2731       1.4053       0.9042      
5889       34     34         34         reject       accept        0.7283       1.2914       1.4071       1.2044      
5900       0      0          0          reject       accept        1.5495       8.3562       1.5577       6.7549      
5917       53     53         53         reject       accept        1.0725       1.4817       1.5398       0.9536      
5952       23     23         23         reject       accept        1.4781       4.5245       2.4502       3.9589      
5979       43     43         43         reject       accept        1.3226       4.8018       1.7855       4.5255      
5993       9      9          9          reject       accept        1.5486       1.7536       1.5893       0.9439      
5997       49     49         49         reject       accept        1.3683       1.6193       2.3666       1.2243      
6002       35     35         35         reject       accept        1.5304       5.7658       2.1834       5.0102      
6094       43     43         43         reject       accept        0.9620       1.4208       1.4026       1.1050      
6096       50     50         50         reject       accept        1.1578       4.3614       1.4484       3.8816      
6176       13     13         13         reject       accept        1.5169       32.0002      2.4782       22.7020     
6319       56     56         56         reject       accept        1.0901       15.8456      2.2590       13.2709     
6368       5      5          5          reject       accept        1.3514       1.6143       1.4694       1.0046      
6382       48     48         48         reject       accept        1.3173       1.6253       1.3996       0.8816      
6487       56     56         56         reject       accept        1.5081       1.7267       1.6151       1.0782      
