================================================================================
ARE_TrueReject_CE_FalseAccept - WORST Mode - Rejection Rate 0.30 - TAIL
================================================================================

Total cases: 152

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
11         75     72         72         accept       reject        89.7730      85.7552      85.1505      99.6330     
73         91     18         18         accept       reject        2.5804       4.7540       2.5754       14.2051     
86         78     11         11         accept       reject        2.5827       5.5550       2.5773       18.3852     
123        92     70         70         accept       reject        72.9305      56.4478      70.4022      80.3724     
162        87     20         20         accept       reject        2.5796       2.7389       2.5661       12.9946     
173        83     15         15         accept       reject        2.5798       2.4308       2.5657       5.2150      
194        94     16         16         accept       reject        2.5843       32.1041      2.5799       38.8439     
211        98     11         11         accept       reject        2.5845       6.0975       2.5698       8.1078      
229        71     12         12         accept       reject        2.5815       9.9383       2.5714       17.0529     
273        83     0          0          accept       reject        2.5849       3.0155       2.5657       3.3469      
411        96     47         47         accept       reject        2.5844       2.9038       2.5678       4.4913      
474        73     95         95         accept       reject        76.9295      62.8902      75.7720      74.3173     
497        77     4          4          accept       reject        2.5771       2.2022       2.5673       6.5040      
526        95     73         73         accept       reject        96.7202      72.4111      91.7966      73.6061     
584        83     0          0          accept       reject        2.5849       3.0179       2.5667       3.2814      
591        81     12         12         accept       reject        2.5777       3.0167       2.5677       3.3398      
603        80     16         16         accept       reject        2.5846       4.1141       2.5661       10.5364     
727        75     3          3          accept       reject        2.5790       4.2668       2.5718       9.7922      
960        74     4          4          accept       reject        2.5842       3.6279       2.5684       8.2230      
1024       71     23         23         accept       reject        2.5845       2.9955       2.5744       4.1630      
1083       90     12         12         accept       reject        2.5837       10.2742      2.5668       15.7981     
1156       93     77         77         accept       reject        63.8452      56.3422      61.1050      70.9804     
1278       92     70         70         accept       reject        49.0795      59.4464      47.5740      69.5145     
1340       99     18         18         accept       reject        41.6511      34.7373      41.4533      62.6646     
1363       81     16         16         accept       reject        2.5782       5.6944       2.5683       11.7929     
1414       95     30         30         accept       reject        2.5848       3.0269       2.5681       3.2092      
1455       78     27         27         accept       reject        2.5848       27.8926      2.5657       29.5001     
1477       76     30         30         accept       reject        2.5845       2.7941       2.5667       7.3311      
1494       70     0          0          accept       reject        2.5849       2.9973       2.5659       4.2562      
1663       92     18         18         accept       reject        2.5809       2.8198       2.5661       4.0818      
1684       90     12         12         accept       reject        2.5830       3.0021       2.5666       3.2374      
1751       99     78         78         accept       reject        52.8644      42.8474      51.2293      50.4097     
1836       80     76         76         accept       reject        65.8767      45.2993      63.1810      50.6218     
1864       89     17         17         accept       reject        2.5816       3.4287       2.5686       6.0977      
1873       76     17         17         accept       reject        2.5848       2.8938       2.5664       6.6931      
2056       77     18         18         accept       reject        2.5839       7.9715       2.5671       13.0804     
2069       83     10         10         accept       reject        2.5845       5.2322       2.5683       12.0464     
2076       73     10         10         accept       reject        2.5849       2.9882       2.5658       4.3311      
2081       84     20         20         accept       reject        2.5837       8.3224       2.5675       11.2616     
2113       91     75         75         accept       reject        104.7010     97.4421      98.4383      97.5151     
2172       99     78         78         accept       reject        103.0048     87.7247      96.9123      103.7075    
2195       87     16         16         accept       reject        2.5849       23.8795      2.5668       27.7503     
2197       91     84         84         accept       reject        78.9376      72.7464      76.8723      83.9653     
2218       91     73         73         accept       reject        80.6348      68.8904      77.5328      83.1750     
2243       82     6          6          accept       reject        2.5846       2.9930       2.5672       4.4268      
2254       84     5          5          accept       reject        2.5848       2.9018       2.5664       4.5046      
2326       95     30         30         accept       reject        2.5845       2.9481       2.5809       6.0571      
2468       72     3          3          accept       reject        2.5700       2.8136       2.5657       5.6209      
2530       70     1          1          accept       reject        2.5846       25.2285      2.5673       33.2359     
2651       87     16         16         accept       reject        2.5849       14.9057      2.5657       20.0130     
2716       86     9          9          accept       reject        2.5754       11.8473      2.5675       19.2044     
2814       92     6          6          accept       reject        2.5804       2.8241       2.5660       3.2534      
2872       99     27         27         accept       reject        2.5846       2.8089       2.5716       4.5826      
3037       92     70         70         accept       reject        54.8484      38.5724      52.8281      39.1008     
3172       77     26         26         accept       reject        34.1724      45.0838      33.8948      46.5640     
3174       92     70         70         accept       reject        102.7870     105.2950     97.2424      106.8691    
3177       89     6          6          accept       reject        2.5824       6.5898       2.5658       8.7598      
3215       84     5          5          accept       reject        2.5849       2.9754       2.5657       3.7602      
3484       89     8          8          accept       reject        2.5843       2.8521       2.5657       3.3261      
3516       83     70         54         accept       reject        46.9382      23.7152      46.5700      24.1567     
3625       92     70         70         accept       reject        95.9007      70.4158      90.4766      96.3116     
3642       72     2          2          accept       reject        2.5845       2.1894       2.5658       3.6043      
3661       95     30         30         accept       reject        2.5846       3.2153       2.5776       6.8801      
3767       93     73         73         accept       reject        71.8970      69.7244      68.5954      82.8423     
3776       70     1          1          accept       reject        2.5843       34.6263      2.5806       35.2670     
3845       72     4          4          accept       reject        2.5833       2.9059       2.5680       4.3500      
3878       90     12         12         accept       reject        2.5755       19.6843      2.5702       28.3248     
3915       84     5          5          accept       reject        2.5840       2.7668       2.5661       11.3144     
4090       72     4          4          accept       reject        2.5849       2.8907       2.5657       3.4020      
4095       81     13         13         accept       reject        2.5845       5.1901       2.5827       7.3761      
4196       81     5          5          accept       reject        2.5824       4.4191       2.5672       10.0152     
4208       94     16         16         accept       reject        2.5846       21.6712      2.5683       22.1268     
4244       93     30         30         accept       reject        2.5847       40.7019      2.5737       42.9823     
4254       72     77         77         accept       reject        70.0661      48.8133      67.1867      51.2438     
4342       75     72         72         accept       reject        87.6869      54.5705      84.2843      99.4172     
4526       98     35         35         accept       reject        2.5759       2.9090       2.5666       5.1261      
4655       92     16         16         accept       reject        2.5690       7.1675       2.5674       11.0194     
4678       81     13         13         accept       reject        2.5849       2.9368       2.5657       6.3053      
4773       84     5          5          accept       reject        2.5727       2.9906       2.5720       3.1635      
4876       98     2          2          accept       reject        2.5849       8.0384       2.5657       9.8453      
4933       94     16         16         accept       reject        2.5763       34.1800      2.5658       36.4343     
