================================================================================
ARE_TrueReject_CE_FalseAccept - BALANCED Mode - Rejection Rate 0.80 - TAIL
================================================================================

Total cases: 114

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
11         75     72         72         accept       reject        185.8220     149.2601     169.2983     173.4795    
123        92     70         70         accept       reject        150.9597     98.2494      139.6757     139.6549    
273        83     0          0          accept       reject        3.4242       3.7423       3.4235       4.3866      
339        95     73         73         accept       reject        163.0932     154.4771     157.4648     161.7071    
366        89     45         45         accept       reject        41.1346      27.3563      39.9854      53.3231     
474        73     95         95         accept       reject        159.2372     109.4627     150.4612     129.0214    
526        95     73         73         accept       reject        200.2020     126.0342     182.6472     127.7724    
712        97     3          43         accept       reject        34.5101      26.0724      34.2440      26.7915     
1131       91     73         30         accept       reject        160.7736     83.9286      155.7728     101.0862    
1156       93     77         77         accept       reject        132.1538     98.0656      121.0020     123.1613    
1278       92     70         70         accept       reject        101.5902     103.4685     93.8245      120.5869    
1340       99     18         18         accept       reject        86.2141      60.4616      81.5309      108.5575    
1455       78     27         27         accept       reject        3.4242       48.5481      3.4235       50.3155     
1494       70     0          0          accept       reject        3.4242       3.7197       3.4239       5.9834      
1602       74     55         65         accept       reject        42.7909      25.1981      41.9344      36.7518     
1751       99     78         78         accept       reject        109.4246     74.5775      101.1662     87.0359     
1836       80     76         76         accept       reject        136.3588     78.8450      125.1718     87.4084     
1921       88     26         43         accept       reject        37.2333      18.1675      36.8894      22.3634     
1974       95     3          3          accept       reject        31.5344      78.3551      31.5134      79.3278     
1988       95     30         30         accept       reject        63.3620      37.5610      62.9861      53.5390     
2025       81     16         16         accept       reject        38.4786      77.1647      37.7531      86.2792     
2076       73     10         10         accept       reject        3.4242       3.7084       3.4237       6.1151      
2104       72     24         78         accept       reject        64.4813      89.2043      60.9697      95.0039     
2113       91     75         75         accept       reject        216.7217     169.6014     195.9874     169.7602    
2172       99     78         78         accept       reject        213.2107     152.6879     192.9223     180.6349    
2197       91     84         84         accept       reject        163.3938     126.6177     152.6712     145.9647    
2208       73     30         30         accept       reject        52.6228      36.8070      50.6315      75.1897     
2218       91     73         73         accept       reject        166.9068     119.9062     153.9979     144.5768    
2494       86     16         16         accept       reject        35.9114      31.2987      35.3512      32.6088     
2651       87     16         16         accept       reject        3.4243       25.9439      3.4234       33.6548     
2669       75     21         21         accept       reject        40.3574      55.4753      39.5458      63.4451     
3037       92     70         70         accept       reject        113.5313     67.1366      104.3776     67.1759     
3172       77     26         26         accept       reject        70.7339      78.4700      66.3493      80.2823     
3174       92     70         70         accept       reject        212.7599     183.2697     193.5853     186.1872    
3194       72     13         13         accept       reject        66.7659      58.2554      65.0082      101.1705    
3215       84     5          5          accept       reject        3.4243       3.6925       3.4234       5.1124      
