================================================================================
ARE_TrueReject_CE_FalseAccept - BALANCED Mode - Rejection Rate 0.50 - TAIL
================================================================================

Total cases: 326

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
10         71     12         12         accept       reject        1.5469       4.2791       1.4302       7.4165      
43         73     30         30         accept       reject        1.5474       1.7053       1.4292       1.7450      
73         91     18         18         accept       reject        1.5501       3.0403       1.4074       6.5647      
86         78     11         11         accept       reject        1.5515       3.5526       1.4089       8.6111      
123        92     70         70         accept       reject        65.0298      36.1001      56.4592      38.9570     
162        87     20         20         accept       reject        1.5496       1.7516       1.3998       5.9721      
169        83     61         61         accept       reject        8.6902       10.2303      8.6881       10.7375     
173        83     15         15         accept       reject        1.5498       1.4007       1.3995       2.1636      
208        80     4          4          accept       reject        1.5446       1.4517       1.4764       3.4928      
210        73     30         30         accept       reject        1.5498       8.4249       1.4374       14.7480     
229        71     12         12         accept       reject        1.5508       6.3558       1.4041       7.9589      
366        89     45         45         accept       reject        17.7198      10.0516      16.1742      14.8908     
403        91     10         10         accept       reject        1.4473       2.4863       1.4145       6.4439      
411        96     47         47         accept       reject        1.5525       1.6733       1.4011       1.8093      
431        98     11         11         accept       reject        1.5439       2.5619       1.4822       2.7987      
471        97     38         38         accept       reject        1.4345       3.5524       1.4172       7.9950      
494        74     27         27         accept       reject        1.4637       2.6088       1.4517       2.9639      
497        77     4          4          accept       reject        1.5482       1.2690       1.4008       2.7946      
546        81     13         13         accept       reject        1.5271       1.6854       1.4273       2.1945      
603        80     16         16         accept       reject        1.5527       2.6311       1.3998       4.7687      
612        81     13         13         accept       reject        1.5514       1.6456       1.4690       3.8470      
634        83     0          0          accept       reject        12.0064      15.3788      11.9516      15.5523     
696        74     4          4          accept       reject        1.5501       4.4740       1.4646       8.3200      
727        75     3          3          accept       reject        1.5493       2.7288       1.4044       4.4044      
798        70     1          1          accept       reject        22.4251      18.7240      21.9513      21.1647     
812        77     4          4          accept       reject        1.5495       1.5670       1.5137       1.8976      
836        96     23         23         accept       reject        1.4391       1.5077       1.4319       1.9199      
855        98     23         23         accept       reject        17.9537      12.8489      17.8609      19.1432     
859        93     4          4          accept       reject        18.4254      15.6179      18.2908      16.9694     
892        90     13         13         accept       reject        1.5473       2.8850       1.5210       5.5908      
897        97     19         19         accept       reject        1.5093       4.4823       1.4904       7.9577      
901        85     25         25         accept       reject        1.5401       4.2965       1.4590       6.6138      
960        74     4          4          accept       reject        1.5524       2.3202       1.4017       3.6362      
999        91     23         23         accept       reject        1.5429       2.2231       1.5093       3.3340      
1033       72     66         66         accept       reject        1.5107       2.3635       1.4637       2.7211      
1083       90     12         12         accept       reject        1.5521       6.5707       1.4004       7.3446      
1100       72     4          4          accept       reject        1.4584       4.9335       1.4066       9.0635      
1171       83     0          0          accept       reject        1.5223       1.5895       1.3995       2.0106      
1215       88     10         10         accept       reject        1.5422       1.5158       1.4043       1.7215      
1248       88     34         34         accept       reject        1.4772       1.6050       1.4125       2.0245      
1340       99     18         18         accept       reject        37.1390      22.2156      32.9628      30.2881     
1363       81     16         16         accept       reject        1.5488       3.6417       1.4016       5.3838      
1416       83     33         33         accept       reject        1.5496       1.5439       1.4345       3.0098      
