================================================================================
ARE_TrueReject_CE_FalseAccept - BALANCED Mode - Rejection Rate 0.70 - HEAD
================================================================================

Total cases: 220

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
74         32     76         76         accept       reject        154.9424     119.2966     135.7265     129.2546    
87         33     3          3          accept       reject        36.3228      27.0297      34.6826      55.2732     
285        66     43         97         accept       reject        28.4982      56.3808      27.3507      63.1979     
315        31     15         15         accept       reject        2.3713       4.6650       2.3621       6.7067      
336        45     73         73         accept       reject        156.0576     125.3314     136.6715     129.8873    
360        64     4          4          accept       reject        2.3698       1.5431       2.3628       3.1710      
379        11     79         79         accept       reject        72.4827      76.6229      67.7378      91.4713     
472        14     65         65         accept       reject        52.4874      32.7486      48.2128      51.3431     
488        67     32         73         accept       reject        50.2972      72.4465      45.9645      90.7549     
525        46     11         11         accept       reject        2.3666       1.7441       2.3611       2.6921      
572        1      10         10         accept       reject        2.3625       6.6799       2.3621       24.2817     
673        6      4          4          accept       reject        2.3706       2.3527       2.3608       3.2020      
781        64     3          3          accept       reject        2.3718       1.8701       2.3608       4.4515      
792        55     3          3          accept       reject        2.3710       2.1360       2.3621       3.0447      
803        58     89         89         accept       reject        112.8041     98.0242      99.5770      103.5182    
854        45     2          2          accept       reject        27.2966      56.5990      26.4230      58.0210     
903        16     11         86         accept       reject        49.8195      53.7227      49.8184      63.4792     
929        52     4          4          accept       reject        2.3716       6.9616       2.3612       9.1044      
974        36     69         69         accept       reject        105.6783     69.6255      93.4995      78.1314     
1038       55     4          95         accept       reject        52.2141      66.9436      51.6228      98.7184     
1071       55     4          4          accept       reject        2.3698       2.3022       2.3609       2.9106      
1084       42     4          4          accept       reject        2.3714       1.6469       2.3687       3.8494      
1135       9      69         69         accept       reject        61.9105      49.4664      56.2148      67.4707     
1204       57     2          2          accept       reject        2.3672       1.4725       2.3608       3.8040      
1294       35     11         11         accept       reject        2.3635       2.0262       2.3608       2.5235      
1309       18     79         6          accept       reject        74.5070      46.5988      67.0556      47.4392     
1315       46     11         11         accept       reject        2.3703       6.7407       2.3653       7.4091      
1353       65     77         67         accept       reject        66.8077      35.2083      64.7854      57.2307     
1400       18     27         27         accept       reject        2.3716       1.5476       2.3609       1.9820      
1444       46     11         11         accept       reject        2.3716       1.4803       2.3608       1.8825      
1493       31     4          4          accept       reject        2.3716       3.0123       2.3608       8.0818      
1520       55     4          4          accept       reject        2.3619       1.8641       2.3612       2.6072      
1541       11     2          2          accept       reject        2.3705       4.2511       2.3608       5.1444      
1601       59     69         69         accept       reject        134.9048     111.3208     133.1376     145.9502    
1677       57     0          0          accept       reject        2.3704       4.9716       2.3687       6.3118      
1705       44     1          1          accept       reject        2.3674       6.5645       2.3657       17.5059     
1768       26     67         67         accept       reject        45.4631      32.6612      43.0592      47.1053     
1930       22     28         28         accept       reject        40.5907      31.0742      37.9859      70.7397     
1940       64     3          3          accept       reject        2.3711       2.1491       2.3613       8.2327      
1983       2      1          1          accept       reject        2.3673       9.9849       2.3666       28.5368     
2008       67     69         69         accept       reject        152.1081     116.3265     133.5014     137.2661    
2010       63     32         32         accept       reject        2.3673       2.2702       2.3614       4.3677      
2026       35     2          2          accept       reject        2.3713       14.0423      2.3612       14.9660     
2043       25     84         84         accept       reject        51.5749      70.5237      48.9407      84.7302     
2109       10     9          9          accept       reject        2.3712       1.6495       2.3684       5.9327      
2192       54     14         14         accept       reject        2.3718       2.3681       2.3609       2.6267      
2205       66     3          3          accept       reject        2.3642       2.8136       2.3609       5.7050      
2265       66     18         18         accept       reject        28.8505      36.5525      27.2115      55.8422     
2294       61     22         22         accept       reject        2.3717       1.9556       2.3611       3.9449      
2345       65     84         84         accept       reject        103.3866     72.6168      93.7289      104.6068    
2352       50     64         72         accept       reject        34.4138      40.6048      33.4313      64.9137     
2359       66     64         64         accept       reject        45.5281      32.3892      41.5417      37.8789     
2387       61     10         10         accept       reject        2.3714       5.2442       2.3608       17.8000     
2450       30     73         73         accept       reject        103.2818     115.7302     93.0545      122.5698    
2610       46     2          2          accept       reject        2.3634       2.3102       2.3608       3.5915      
2759       19     3          3          accept       reject        2.3634       1.6436       2.3608       2.3822      
2765       5      71         71         accept       reject        36.2943      66.2930      36.2788      83.6349     
2809       3      4          4          accept       reject        2.3709       3.3062       2.3609       7.0302      
2883       50     48         51         accept       reject        37.0048      24.3743      34.2653      26.9050     
2894       53     22         22         accept       reject        2.3695       9.5316       2.3610       10.6010     
2899       11     2          2          accept       reject        2.3713       4.2816       2.3609       5.9721      
2927       67     99         99         accept       reject        58.2118      63.6711      53.6134      71.7857     
3011       9      2          2          accept       reject        33.6409      15.6614      33.5092      17.1710     
3234       7      77         77         accept       reject        110.9600     93.1286      99.3406      106.7415    
3290       49     3          3          accept       reject        2.3637       15.1375      2.3621       15.2761     
3292       57     0          0          accept       reject        2.3680       1.5284       2.3611       2.4188      
3313       35     2          2          accept       reject        2.3719       1.8568       2.3608       3.9772      
3325       67     4          4          accept       reject        2.3700       15.0264      2.3629       16.9930     
3366       32     11         11         accept       reject        2.3662       1.6003       2.3613       2.7125      
3379       42     4          4          accept       reject        2.3718       2.5127       2.3611       6.9998      
3397       2      62         98         accept       reject        43.5907      49.8291      40.5983      63.9765     
3438       55     5          75         accept       reject        70.2914      45.9633      69.0983      65.6177     
3474       41     96         96         accept       reject        75.9956      108.8371     72.2228      110.9271    
3529       24     1          1          accept       reject        2.3706       1.3626       2.3613       1.4488      
3579       39     22         22         accept       reject        2.3630       3.1627       2.3609       15.8707     
3662       45     1          1          accept       reject        65.6197      49.2849      59.1146      83.5889     
3707       11     32         32         accept       reject        2.3702       2.3798       2.3611       2.8000      
3749       64     19         19         accept       reject        28.0507      16.6960      27.0325      22.9182     
3760       34     3          3          accept       reject        2.3717       2.3515       2.3629       2.6138      
3801       57     0          0          accept       reject        40.9408      59.0532      37.7448      61.4239     
3860       67     73         73         accept       reject        139.7661     132.5213     126.2188     139.4978    
3872       39     73         73         accept       reject        116.1179     83.5543      102.9851     113.2768    
3956       56     6          6          accept       reject        2.3719       5.9504       2.3609       6.8770      
3958       57     0          0          accept       reject        2.3715       4.4624       2.3632       10.9302     
4039       50     26         42         accept       reject        39.5268      19.7976      36.5582      28.4865     
4227       35     2          2          accept       reject        2.3699       2.3824       2.3611       3.8600      
4332       9      76         76         accept       reject        94.3072      66.7495      84.1613      83.4020     
4352       43     80         80         accept       reject        85.8816      54.4196      78.0173      109.7623    
4618       66     3          3          accept       reject        2.3647       2.0136       2.3638       8.0513      
4693       58     75         75         accept       reject        156.3862     134.0653     136.9427     143.0714    
4696       3      4          4          accept       reject        2.3710       2.0155       2.3696       4.2864      
4739       49     27         27         accept       reject        28.8240      22.1310      27.9287      50.3245     
4767       53     36         36         accept       reject        25.2120      16.1116      24.8314      23.9144     
4769       22     72         72         accept       reject        93.2013      66.8005      89.1049      101.9261    
4791       55     3          3          accept       reject        2.3717       4.5106       2.3626       5.3696      
4808       13     73         73         accept       reject        156.3067     130.3950     137.0113     142.7968    
4880       25     9          86         accept       reject        58.6901      79.3819      53.1365      91.9918     
4898       66     77         77         accept       reject        147.5008     119.2362     129.3582     125.2788    
4914       66     88         64         accept       reject        76.7616      35.1369      73.5110      37.5586     
5017       35     2          2          accept       reject        2.3692       2.2879       2.3634       4.3371      
5055       63     6          6          accept       reject        2.3718       1.8966       2.3608       4.6539      
5069       18     91         91         accept       reject        92.7319      91.0981      82.3023      92.0182     
5105       55     66         66         accept       reject        22.3552      30.3234      22.2384      50.1374     
5129       58     89         89         accept       reject        136.3683     104.3310     122.7492     111.8820    
5190       50     93         93         accept       reject        76.1270      57.0401      73.9378      70.8150     
5255       30     73         73         accept       reject        106.9941     74.5518      96.1303      110.8438    
5364       22     77         77         accept       reject        114.2088     82.1494      101.9526     88.0884     
5382       45     70         70         accept       reject        128.4750     96.0028      114.1062     103.7157    
5433       63     4          4          accept       reject        2.3703       8.8120       2.3702       14.1867     
5478       42     15         15         accept       reject        24.6686      25.4146      23.7567      28.9508     
5541       66     4          4          accept       reject        2.3707       7.9429       2.3632       10.1580     
5638       51     33         33         accept       reject        17.9161      16.5388      17.8535      21.7998     
5738       58     13         13         accept       reject        2.3715       13.1591      2.3632       16.8507     
5740       39     25         25         accept       reject        2.3715       4.2978       2.3608       5.4705      
5741       40     9          9          accept       reject        2.3717       2.2648       2.3608       5.5343      
5751       67     3          3          accept       reject        2.3718       2.3874       2.3629       2.6050      
5754       59     73         95         accept       reject        66.2143      56.7423      65.7648      102.4996    
5851       44     73         73         accept       reject        103.2356     95.8355      92.3667      123.6601    
5931       62     1          1          accept       reject        29.1389      41.0191      28.6699      70.0364     
5938       66     97         97         accept       reject        68.0411      41.6907      64.0183      51.1900     
5966       27     74         74         accept       reject        132.3397     94.9600      116.2547     108.5172    
5971       35     11         11         accept       reject        2.3714       5.9817       2.3608       6.7412      
6009       40     77         77         accept       reject        99.3573      64.6373      90.1302      105.6386    
6029       55     3          3          accept       reject        2.3709       15.8638      2.3609       32.6539     
6051       16     9          9          accept       reject        17.8312      18.2664      17.7117      38.8781     
6061       42     34         34         accept       reject        2.3695       2.3428       2.3612       3.0241      
6088       65     14         80         accept       reject        32.7520      50.3272      31.5769      66.8677     
6138       5      25         25         accept       reject        2.3715       11.2577      2.3611       14.5342     
6157       36     3          3          accept       reject        23.3570      21.8375      22.5529      34.0000     
6166       16     53         84         accept       reject        32.9418      47.5374      32.6927      79.4456     
6194       51     72         72         accept       reject        105.0330     72.5062      93.3207      81.2676     
6195       63     51         51         accept       reject        2.3694       3.2218       2.3684       5.5612      
6242       55     4          4          accept       reject        2.3694       2.3364       2.3608       4.3576      
6298       39     84         84         accept       reject        46.7663      35.0066      42.8980      79.9687     
6331       66     21         21         accept       reject        2.3622       2.3323       2.3614       3.3711      
6348       64     25         74         accept       reject        32.6428      38.8609      31.4410      59.4297     
6442       44     55         18         accept       reject        26.8246      18.6144      25.5527      24.4337     
6554       18     59         96         accept       reject        41.1056      31.9141      38.1203      66.5705     
6674       49     1          1          accept       reject        2.3719       2.3430       2.3609       3.8657      
6752       16     78         78         accept       reject        70.1292      74.8050      62.7824      76.8502     
6810       68     33         33         accept       reject        2.3716       2.4839       2.3612       7.5280      
6879       50     74         74         accept       reject        152.9724     138.4590     134.0628     140.1940    
6881       68     78         78         accept       reject        72.1331      57.6194      68.9063      86.6596     
6936       44     15         15         accept       reject        2.3669       1.7921       2.3608       2.8772      
6996       31     15         15         accept       reject        2.3717       4.6917       2.3608       7.6932      
7002       64     1          1          accept       reject        29.1212      29.2596      28.1307      66.1959     
7060       51     4          4          accept       reject        21.8328      18.9758      21.1567      19.2805     
7182       41     14         14         accept       reject        19.9985      22.2833      19.9647      50.5722     
7199       62     70         70         accept       reject        94.0502      107.9971     83.5729      108.6796    
7203       26     13         13         accept       reject        2.3712       13.9702      2.3687       17.0291     
7265       30     10         10         accept       reject        32.8392      26.6795      31.3867      48.7733     
7397       17     90         90         accept       reject        51.4326      50.6900      46.9947      69.3977     
7411       43     97         97         accept       reject        125.2071     85.2315      110.4724     85.3538     
7480       32     1          1          accept       reject        2.3718       3.6103       2.3622       9.8576      
7520       27     26         26         accept       reject        42.4442      34.1014      39.5703      43.6796     
