================================================================================
ARE_TrueReject_CE_FalseAccept - WORST Mode - Rejection Rate 0.50 - TAIL
================================================================================

Total cases: 498

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
2          72     4          4          accept       reject        0.3262       1.5368       0.3098       2.1580      
35         73     64         64         accept       reject        0.6883       3.4546       0.6065       6.7472      
56         71     49         49         accept       reject        8.2028       4.9301       7.0347       8.6965      
101        83     57         57         accept       reject        0.6465       0.6646       0.6043       0.9653      
123        92     70         70         accept       reject        40.5140      19.5544      30.9067      21.3448     
151        77     65         65         accept       reject        3.5598       5.0747       2.9721       7.4763      
162        87     20         20         accept       reject        0.0250       0.9488       0.0240       3.4681      
169        83     61         61         accept       reject        5.4140       5.5415       4.1120       6.0508      
173        83     15         15         accept       reject        0.0250       0.8214       0.0239       1.4040      
187        95     30         30         accept       reject        0.5068       2.5500       0.4042       3.1519      
209        93     63         63         accept       reject        0.6758       2.4299       0.5719       6.6122      
266        70     51         51         accept       reject        2.8363       6.5646       2.5058       7.8693      
272        96     33         33         accept       reject        0.3034       0.8090       0.2647       1.3837      
281        84     5          5          accept       reject        1.4419       2.7528       1.1060       5.2997      
283        89     48         48         accept       reject        0.9646       3.8909       0.8700       5.4431      
289        92     54         54         accept       reject        3.2142       4.8454       3.0359       8.0136      
316        93     32         32         accept       reject        2.0922       3.2945       1.5989       7.2681      
344        99     18         18         accept       reject        2.9146       2.8517       2.8775       7.3885      
356        96     59         63         accept       reject        1.8505       1.1133       1.4505       2.0645      
366        89     45         45         accept       reject        11.0396      5.4447       8.3109       8.3018      
409        89     66         66         accept       reject        0.6961       3.5038       0.5847       4.8158      
411        96     47         47         accept       reject        0.0251       0.9812       0.0248       1.2120      
421        81     13         13         accept       reject        7.0251       8.3058       5.8134       10.3589     
422        88     65         65         accept       reject        1.0479       3.3700       0.9973       6.7216      
485        99     18         18         accept       reject        3.6626       1.5261       3.1858       2.0442      
486        79     14         44         accept       reject        3.4721       1.8957       2.6742       2.6483      
497        77     4          4          accept       reject        0.0250       0.7441       0.0246       1.7460      
502        90     35         35         accept       reject        3.8410       3.9092       3.5324       7.3753      
545        93     27         27         accept       reject        1.4166       2.5967       1.2581       5.6347      
601        72     55         55         accept       reject        0.2843       0.9809       0.2433       1.4701      
603        80     16         16         accept       reject        0.0251       1.4252       0.0240       2.8159      
631        96     33         33         accept       reject        0.5322       1.8821       0.4442       2.3523      
634        83     0          0          accept       reject        7.4801       8.3303       5.9425       8.6603      
639        84     13         5          accept       reject        4.6255       5.3227       3.9500       8.3171      
672        83     0          0          accept       reject        2.2873       4.3750       1.7420       4.9822      
700        77     42         42         accept       reject        0.5240       3.3068       0.5067       6.0719      
701        88     42         42         accept       reject        0.8718       3.1320       0.8012       4.8114      
707        85     12         12         accept       reject        1.2325       1.0074       0.9514       1.8194      
708        78     26         26         accept       reject        1.8975       1.2814       1.4891       2.1138      
741        77     32         72         accept       reject        6.4344       10.8313      6.1108       13.6613     
757        98     46         46         accept       reject        0.1046       1.7972       0.1027       2.0617      
798        70     1          1          accept       reject        13.9710      10.1423      11.5513      11.7020     
855        98     23         23         accept       reject        11.1853      6.9599       9.2570       10.6064     
859        93     4          4          accept       reject        11.4791      8.4598       9.4982       9.4283      
984        81     13         13         accept       reject        0.3967       4.2639       0.3847       7.4788      
991        96     12         33         accept       reject        0.2755       0.6815       0.2430       1.7015      
1026       97     64         64         accept       reject        9.5916       6.2631       7.8832       10.2330     
1083       90     12         12         accept       reject        0.0251       3.5592       0.0243       4.2120      
1102       80     4          4          accept       reject        1.4996       2.1354       1.1965       2.5763      
1139       91     32         32         accept       reject        0.8552       2.9038       0.6964       4.8300      
1171       83     0          0          accept       reject        0.0246       0.9321       0.0239       1.3211      
1191       99     46         46         accept       reject        0.8438       2.7454       0.7086       4.7631      
