================================================================================
ARE_TrueReject_CE_FalseAccept - WORST Mode - Rejection Rate 0.10 - HEAD
================================================================================

Total cases: 486

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
3          51     16         16         accept       reject        0.1337       2.9757       0.0898       3.4214      
23         29     12         12         accept       reject        0.3275       0.8135       0.2599       2.3960      
38         25     2          2          accept       reject        0.0099       0.4148       -0.0085      1.0595      
62         15     19         19         accept       reject        0.0630       0.3711       0.0546       0.8313      
84         29     1          1          accept       reject        0.0150       0.5954       -0.0077      1.3881      
87         33     3          3          accept       reject        8.2889       4.3791       5.0853       4.6073      
99         35     29         29         accept       reject        0.0759       3.0626       0.0531       3.2067      
134        33     3          42         accept       reject        0.0092       0.2502       -0.0045      0.3067      
154        45     29         29         accept       reject        1.5073       1.2256       1.4741       2.3536      
192        45     10         10         accept       reject        3.2518       2.2568       2.3994       3.4899      
206        44     2          2          accept       reject        0.1103       0.2106       0.0608       0.2581      
329        7      14         14         accept       reject        0.0737       0.3906       0.0400       0.5074      
333        62     7          7          accept       reject        0.1696       1.2317       0.1620       1.6520      
351        34     55         55         accept       reject        0.9403       1.0855       0.8133       1.5483      
352        37     49         1          accept       reject        0.4686       0.5431       0.3174       0.6164      
359        66     42         42         accept       reject        5.6874       5.3198       3.7981       5.4147      
369        65     44         27         accept       reject        0.4859       0.3158       0.4590       0.5234      
386        29     15         15         accept       reject        0.0306       0.8764       0.0284       1.7846      
389        65     39         39         accept       reject        0.0089       1.0180       0.0047       1.5119      
390        40     3          25         accept       reject        0.4126       0.2851       0.3212       0.6390      
415        66     42         42         accept       reject        0.2196       0.7079       0.1674       1.5431      
448        55     4          4          accept       reject        0.0150       0.6523       -0.0060      0.6581      
476        8      5          5          accept       reject        11.0452      5.4892       8.5075       6.7395      
504        2      11         11         accept       reject        0.0253       1.2471       0.0056       1.5390      
513        67     32         32         accept       reject        6.6864       3.1304       5.3779       6.4133      
521        46     14         14         accept       reject        0.0137       1.4812       0.0031       1.9629      
533        33     9          9          accept       reject        0.0464       2.4493       0.0321       2.4625      
535        6      7          7          accept       reject        0.7268       1.4469       0.4452       1.5312      
543        27     42         42         accept       reject        0.0897       0.7491       0.0842       0.9554      
569        36     17         17         accept       reject        0.0280       1.0964       0.0172       1.7817      
572        1      10         10         accept       reject        0.0150       1.0822       -0.0096      1.9034      
576        65     6          64         accept       reject        1.8082       2.7037       1.2551       2.8943      
702        42     4          4          accept       reject        0.0150       0.4410       0.0106       0.4567      
709        29     72         72         accept       reject        13.9129      6.1700       10.0151      6.3760      
739        32     4          4          accept       reject        0.7492       1.3700       0.4535       1.3957      
758        67     32         32         accept       reject        0.2779       0.8576       0.1893       1.9407      
782        31     34         34         accept       reject        0.0133       0.6308       -0.0096      0.8687      
791        33     3          3          accept       reject        0.2390       1.4402       0.2057       1.4788      
824        32     5          67         accept       reject        1.8737       1.3471       1.2356       1.4213      
825        54     2          2          accept       reject        0.0149       0.3479       -0.0071      0.7862      
839        39     5          5          accept       reject        0.0150       0.2475       -0.0084      0.2615      
870        22     12         12         accept       reject        0.1415       0.6633       0.0934       2.0706      
883        36     4          4          accept       reject        0.0991       1.5531       0.0903       1.5541      
899        55     51         51         accept       reject        0.0151       3.2237       -0.0074      3.2306      
915        15     11         11         accept       reject        0.0861       1.5444       0.0853       1.9497      
1003       40     7          7          accept       reject        0.0313       0.9753       0.0264       1.2551      
1049       26     1          1          accept       reject        0.1390       1.8818       0.0735       2.5466      
1052       39     4          67         accept       reject        1.8127       1.9827       1.3549       2.3681      
1061       29     11         66         accept       reject        0.9845       0.6424       0.6866       1.3755      
1072       26     14         14         accept       reject        0.6150       0.7810       0.4667       1.3143      
1090       29     11         11         accept       reject        0.3511       0.8273       0.3416       1.9815      
1118       55     22         22         accept       reject        0.0147       0.4815       -0.0074      0.5825      
1138       51     0          62         accept       reject        10.4412      4.3392       8.0524       5.1701      
1154       64     19         19         accept       reject        0.0139       0.1923       -0.0075      0.2996      
1165       44     10         10         accept       reject        0.0222       1.0610       0.0085       1.7022      
1172       16     10         10         accept       reject        0.0147       0.7917       -0.0089      1.1369      
1226       31     12         12         accept       reject        0.0130       0.4278       -0.0095      0.4688      
1280       28     15         15         accept       reject        0.8435       1.3740       0.6132       3.1378      
1283       50     18         18         accept       reject        0.7811       2.2173       0.5195       2.7740      
1310       22     36         36         accept       reject        0.8665       0.6640       0.6123       1.2234      
1319       49     23         23         accept       reject        8.9746       4.2062       6.3087       5.7814      
1325       6      7          7          accept       reject        0.0185       0.5467       0.0013       0.7311      
1346       59     3          3          accept       reject        0.0150       0.5201       -0.0096      0.7679      
1352       33     27         27         accept       reject        0.0150       0.4095       -0.0011      0.7542      
1386       44     18         18         accept       reject        0.4815       1.1851       0.3144       1.5275      
1418       44     9          9          accept       reject        0.1636       0.6802       0.1447       0.8239      
1443       27     18         18         accept       reject        0.0189       0.9227       0.0025       1.2184      
1453       29     1          1          accept       reject        0.0765       0.6284       0.0360       0.8367      
1484       51     0          0          accept       reject        0.2196       1.2473       0.1822       1.5490      
1492       61     10         10         accept       reject        0.0150       0.3191       -0.0091      0.3330      
1493       31     4          4          accept       reject        0.0151       0.4880       -0.0098      0.4900      
1499       26     45         10         accept       reject        0.3170       0.8360       0.3152       1.7335      
1500       50     40         40         accept       reject        1.1758       1.1986       0.7034       2.4359      
1512       7      24         24         accept       reject        0.0381       0.9362       0.0162       1.3660      
1517       27     3          55         accept       reject        0.5184       1.1702       0.3665       2.0734      
1527       45     6          6          accept       reject        0.0141       0.6121       0.0002       1.4636      
1536       62     92         70         accept       reject        16.2746      8.7472       14.1732      9.1459      
1543       65     38         38         accept       reject        0.2774       1.0762       0.1816       1.6404      
1549       44     45         45         accept       reject        0.0330       1.6082       0.0133       1.6184      
1551       23     30         30         accept       reject        0.3652       1.6002       0.3556       1.7161      
1553       49     30         30         accept       reject        0.4869       0.8435       0.4584       1.1537      
1591       64     26         26         accept       reject        0.1927       0.9636       0.1731       1.0266      
1603       27     5          5          accept       reject        2.0348       2.6153       1.3473       3.6648      
1632       65     4          4          accept       reject        0.0147       0.6835       -0.0092      0.8062      
1656       45     16         16         accept       reject        0.0124       0.5583       0.0031       0.9325      
1661       27     44         44         accept       reject        4.8571       3.1658       4.4958       3.8313      
1676       43     0          0          accept       reject        6.6293       3.2413       4.2240       3.7158      
1682       46     20         20         accept       reject        0.1659       1.1416       0.1000       1.8206      
1689       29     37         37         accept       reject        0.0065       2.5827       -0.0039      2.6136      
1705       44     1          1          accept       reject        0.0151       1.0635       -0.0090      1.3122      
1726       62     1          7          accept       reject        1.0302       0.8640       0.6657       0.9673      
1754       3      31         31         accept       reject        0.0085       0.4641       -0.0085      0.5463      
1755       54     66         66         accept       reject        0.4284       0.5650       0.3382       1.3091      
1757       45     2          2          accept       reject        0.5784       0.9086       0.4613       1.6790      
1767       14     18         18         accept       reject        0.0143       0.6433       -0.0079      1.7046      
1794       55     4          4          accept       reject        1.3109       1.0526       0.8401       1.1164      
1796       64     55         27         accept       reject        1.2597       0.9603       1.0848       1.1885      
1815       67     55         55         accept       reject        1.1970       1.2230       1.0652       3.1175      
1842       57     67         67         accept       reject        0.1537       0.2247       0.0970       0.3772      
1917       24     9          9          accept       reject        0.1156       0.9806       0.0701       1.3894      
1924       65     20         20         accept       reject        0.0398       1.2084       0.0248       1.6990      
1929       65     3          3          accept       reject        2.1826       1.2162       1.3158       1.2673      
1930       22     28         28         accept       reject        9.2628       5.0344       5.6060       5.9567      
1940       64     3          3          accept       reject        0.0151       0.3482       -0.0097      0.5032      
1952       63     47         59         accept       reject        0.1939       0.6669       0.1528       1.2965      
1960       67     15         15         accept       reject        2.4934       3.3364       1.4945       3.4682      
1965       66     4          4          accept       reject        0.2195       1.8102       0.1414       2.1701      
1973       19     15         15         accept       reject        5.5385       4.0794       5.2938       5.5608      
1983       2      1          1          accept       reject        0.0151       1.6177       -0.0089      2.2746      
1987       51     15         15         accept       reject        1.9286       1.0753       1.3117       1.1104      
2009       63     6          6          accept       reject        0.6522       1.6507       0.3786       1.8077      
2109       10     9          9          accept       reject        0.0151       0.2672       -0.0086      0.3025      
2127       50     2          2          accept       reject        0.0148       0.5592       -0.0096      0.7452      
2170       11     35         35         accept       reject        2.3963       1.1561       1.4181       1.8328      
2175       53     0          0          accept       reject        0.1973       2.3817       0.1178       2.4634      
2225       67     7          7          accept       reject        2.5087       3.1686       2.3290       3.3450      
2281       38     1          1          accept       reject        0.0979       0.4929       0.0595       1.0670      
2309       14     3          3          accept       reject        0.0134       0.2924       0.0029       0.3784      
2318       65     4          4          accept       reject        0.7006       1.8249       0.4652       2.7019      
2333       44     2          2          accept       reject        0.8544       2.3921       0.6974       2.7636      
2334       45     16         16         accept       reject        0.0143       1.0531       0.0033       1.6146      
2351       25     5          5          accept       reject        0.0328       1.4770       0.0172       2.4939      
2365       6      36         36         accept       reject        1.9758       0.9895       1.4403       1.2560      
2387       61     10         10         accept       reject        0.0151       0.8496       -0.0098      1.3379      
2403       26     24         24         accept       reject        0.0739       0.6718       0.0387       1.0850      
2413       49     21         21         accept       reject        0.0667       0.3705       0.0421       0.5210      
2420       55     3          3          accept       reject        2.5375       3.1891       2.1010       3.7296      
2515       54     6          6          accept       reject        1.7112       1.2869       1.0308       1.6573      
