================================================================================
ARE_TrueReject_CE_FalseAccept - WORST Mode - Rejection Rate 0.20 - TAIL
================================================================================

Total cases: 420

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
10         71     12         12         accept       reject        0.0129       1.6291       0.0064       1.9754      
35         73     64         64         accept       reject        0.4955       2.4281       0.4030       3.3899      
56         71     49         49         accept       reject        5.9051       3.4652       4.9118       4.4945      
73         91     18         18         accept       reject        0.0130       1.1575       -0.0026      1.7138      
86         78     11         11         accept       reject        0.0130       1.3525       -0.0019      2.3423      
151        77     65         65         accept       reject        2.5626       3.5668       2.0623       3.8030      
162        87     20         20         accept       reject        0.0130       0.6669       -0.0055      1.5319      
167        99     25         77         accept       reject        1.6232       5.1537       1.5867       6.3078      
208        80     4          4          accept       reject        0.0388       0.3971       0.0246       0.7704      
209        93     63         63         accept       reject        0.4865       1.7079       0.3788       3.3134      
210        73     30         30         accept       reject        0.0130       3.2075       0.0093       4.2270      
270        99     10         10         accept       reject        0.3716       0.7727       0.3465       0.8251      
281        84     5          5          accept       reject        1.0380       1.9349       0.7534       2.5697      
289        92     54         54         accept       reject        2.3139       3.4056       2.1071       4.1075      
316        93     32         32         accept       reject        1.5061       2.3156       1.0991       3.6851      
344        99     18         18         accept       reject        2.0981       2.0043       1.9959       3.7533      
366        89     45         45         accept       reject        7.9472       3.8269       5.8070       4.2708      
403        91     10         10         accept       reject        0.0121       0.9466       0.0003       1.6767      
422        88     65         65         accept       reject        0.7544       2.3686       0.6771       3.3754      
423        96     17         17         accept       reject        0.0938       0.5861       0.0726       0.9430      
471        97     38         38         accept       reject        0.0120       1.3525       0.0013       2.1531      
489        72     3          3          accept       reject        0.1632       0.4580       0.1482       0.6088      
497        77     4          4          accept       reject        0.0129       0.4202       -0.0052      0.5560      
502        90     35         35         accept       reject        2.7651       2.7476       2.4553       3.7458      
545        93     27         27         accept       reject        1.0198       1.8251       0.8601       2.7595      
603        80     16         16         accept       reject        0.0130       1.0017       -0.0055      1.1623      
612        81     13         13         accept       reject        0.0254       0.6184       0.0217       0.8792      
639        84     13         5          accept       reject        3.3298       3.7411       2.7482       4.2795      
696        74     4          4          accept       reject        0.0212       1.7033       0.0199       2.2529      
700        77     42         42         accept       reject        0.3772       2.3242       0.3330       3.0073      
701        88     42         42         accept       reject        0.6276       2.2013       0.5396       2.2930      
727        75     3          3          accept       reject        0.0129       1.0389       -0.0037      1.0504      
772        95     49         30         accept       reject        0.0088       1.0324       0.0009       1.4383      
821        74     43         43         accept       reject        0.0107       1.6856       0.0019       1.9972      
832        85     3          3          accept       reject        0.0112       1.1205       -0.0016      1.4221      
838        90     13         13         accept       reject        0.1081       0.9916       0.0969       1.8226      
855        98     23         23         accept       reject        8.0520       4.8918       6.4706       5.5767      
892        90     13         13         accept       reject        0.0611       1.0984       0.0421       1.4147      
897        97     19         19         accept       reject        0.0458       1.7065       0.0301       2.1416      
901        85     25         25         accept       reject        0.0264       1.6358       0.0178       1.7289      
948        87     22         22         accept       reject        0.2916       1.5807       0.2672       2.2594      
984        81     13         13         accept       reject        0.2856       2.9969       0.2474       3.8045      
991        96     12         33         accept       reject        0.1984       0.4790       0.1481       0.5308      
1004       72     55         55         accept       reject        0.1367       0.3639       0.1226       0.4431      
1026       97     64         64         accept       reject        6.9048       4.4021       5.5069       5.3651      
1081       89     8          8          accept       reject        0.0091       2.6352       0.0087       3.4476      
1100       72     4          4          accept       reject        0.0122       1.8783       -0.0029      2.4812      
1139       91     32         32         accept       reject        0.6156       2.0410       0.4661       2.3036      
1191       99     46         46         accept       reject        0.6074       1.9297       0.4747       2.2657      
1261       89     12         12         accept       reject        2.5699       3.4686       2.2038       4.1706      
1263       93     42         42         accept       reject        0.0119       2.5943       0.0104       3.2517      
1284       81     13         13         accept       reject        0.0687       0.9271       0.0663       1.1449      
1298       90     12         12         accept       reject        2.9790       6.5774       2.9362       6.8981      
1299       96     32         47         accept       reject        0.0289       0.3178       0.0253       0.4204      
1326       91     20         20         accept       reject        4.5361       1.6351       3.9785       1.9248      
1340       99     18         18         accept       reject        16.6565      8.4579       12.4119      8.9994      
1345       97     38         38         accept       reject        0.5494       1.2629       0.4942       1.4941      
1416       83     33         33         accept       reject        0.0179       0.4612       0.0081       0.6221      
1477       76     30         30         accept       reject        0.0130       0.5730       -0.0053      0.6804      
1504       92     33         14         accept       reject        10.7366      3.9720       9.2829       4.5540      
1547       79     26         26         accept       reject        0.2964       2.3516       0.2330       2.6566      
1583       79     33         33         accept       reject        2.4933       1.8309       1.8801       1.8590      
1633       84     39         22         accept       reject        0.0139       1.4414       0.0048       2.0101      
1644       79     4          4          accept       reject        0.1484       1.5502       0.1228       2.4675      
1654       98     35         35         accept       reject        0.0064       2.4637       0.0024       3.2786      
1756       90     27         27         accept       reject        0.0128       0.9573       -0.0016      1.2792      
1781       82     47         47         accept       reject        1.0809       2.7670       1.0313       3.0701      
1785       96     49         49         accept       reject        2.5967       2.5496       2.4030       5.0247      
1816       99     40         40         accept       reject        0.0370       0.9487       0.0232       1.1736      
1819       76     22         22         accept       reject        0.8616       3.5539       0.6555       3.8935      
1823       77     7          7          accept       reject        0.0289       0.4773       0.0212       0.7986      
1902       93     7          7          accept       reject        1.0066       2.6990       0.9418       4.0334      
1907       81     13         13         accept       reject        0.2536       0.5548       0.2516       0.7562      
1912       80     4          4          accept       reject        0.0129       0.9101       -0.0017      1.0013      
1976       89     8          8          accept       reject        0.0128       0.9271       -0.0050      1.1148      
1979       78     0          0          accept       reject        1.3002       2.6142       1.2584       4.3561      
2034       98     2          2          accept       reject        0.0100       0.3197       -0.0048      0.5720      
2057       69     9          9          accept       reject        0.0666       1.1591       0.0653       2.5809      
2069       83     10         10         accept       reject        0.0130       1.2740       -0.0048      1.3893      
2094       91     5          5          accept       reject        0.2770       1.2631       0.1988       2.1734      
2102       97     35         35         accept       reject        0.3608       1.0199       0.2857       2.4412      
2103       83     25         25         accept       reject        0.0107       1.6692       0.0101       2.5894      
2134       94     16         16         accept       reject        1.2943       3.4564       1.0067       4.3580      
2138       95     69         69         accept       reject        27.3373      11.5564      22.3656      12.4892     
2186       73     5          5          accept       reject        0.0128       0.3940       0.0014       0.4708      
2202       99     9          9          accept       reject        0.2042       2.5148       0.1715       2.7211      
2208       73     30         30         accept       reject        10.1667      5.1489       7.4995       6.1428      
2312       93     34         34         accept       reject        4.8326       4.0941       3.7636       6.0620      
2357       77     4          4          accept       reject        0.0275       2.4814       0.0153       2.7284      
2434       99     25         25         accept       reject        7.6186       4.3840       6.4796       4.4034      
2498       98     35         35         accept       reject        4.0132       2.2517       3.3736       4.5254      
2501       76     69         69         accept       reject        11.6564      7.3708       9.2986       7.7242      
2536       96     27         27         accept       reject        0.1292       1.6138       0.1123       2.5598      
2555       93     4          4          accept       reject        0.0129       0.9826       0.0005       1.7057      
2564       93     4          4          accept       reject        0.0122       0.3970       0.0017       0.7914      
2600       87     5          5          accept       reject        0.0084       3.1780       0.0045       3.7211      
2602       85     5          5          accept       reject        0.2862       1.1301       0.2161       2.2749      
2613       69     3          3          accept       reject        0.0126       0.5600       -0.0011      0.9447      
2621       71     1          1          accept       reject        3.9142       2.2263       3.4724       3.9077      
2663       78     6          6          accept       reject        1.8107       4.0840       1.7828       6.2803      
2675       89     15         15         accept       reject        0.0650       1.4789       0.0424       3.0291      
2682       73     25         25         accept       reject        0.1644       1.7517       0.1245       2.1733      
2690       85     13         13         accept       reject        0.0126       2.4656       0.0068       2.6481      
2706       75     3          3          accept       reject        0.0130       0.4778       0.0001       0.5017      
2745       72     3          4          accept       reject        3.5883       1.3376       3.0652       1.7845      
2807       72     3          3          accept       reject        0.0102       0.3260       -0.0043      0.8491      
2831       82     6          6          accept       reject        0.1298       3.6814       0.1115       3.8740      
2833       84     46         46         accept       reject        0.1880       2.1718       0.1612       3.0257      
2896       70     10         92         accept       reject        10.0507      5.5920       7.8572       7.2061      
2898       90     2          2          accept       reject        7.3475       4.1675       7.2692       6.1814      
2924       84     10         10         accept       reject        0.9673       2.4821       0.7510       3.2733      
2992       89     13         13         accept       reject        0.0310       1.6829       0.0239       1.9760      
3015       94     9          16         accept       reject        0.0103       0.2077       0.0020       0.3418      
3024       78     42         42         accept       reject        1.1164       4.2508       1.0002       4.5409      
3030       79     6          6          accept       reject        0.0720       1.1926       0.0472       1.3454      
3082       69     9          9          accept       reject        0.0128       2.2063       0.0086       2.4499      
3085       84     11         25         accept       reject        0.0088       0.1513       0.0051       0.2567      
3087       86     12         12         accept       reject        0.1664       1.2198       0.1588       2.4631      
3100       85     13         13         accept       reject        1.3063       2.1381       1.0050       3.8201      
3101       99     86         69         accept       reject        10.8971      6.2296       10.5713      6.8877      
3131       78     26         26         accept       reject        0.0073       0.8489       -0.0056      0.9252      
3144       73     30         30         accept       reject        5.5864       3.0782       4.2638       5.0379      
3146       76     40         46         accept       reject        1.2894       0.6843       1.1895       1.1139      
3147       73     30         30         accept       reject        0.2028       1.0632       0.1473       1.1027      
3194       72     13         13         accept       reject        12.8991      8.1493       9.7851       8.3670      
3213       73     30         30         accept       reject        11.8280      5.8790       9.7201       5.9071      
3261       92     14         14         accept       reject        2.9461       3.3561       2.4670       3.9824      
3262       93     1          1          accept       reject        0.0126       1.0671       -0.0001      2.5074      
3328       88     14         14         accept       reject        0.7698       0.8259       0.6265       0.8871      
3333       84     12         12         accept       reject        0.0122       0.3127       -0.0038      0.3473      
3382       99     7          7          accept       reject        0.0657       2.1383       0.0632       2.7163      
3408       73     77         95         accept       reject        11.4262      6.1794       10.9025      8.9380      
3469       98     21         21         accept       reject        0.0118       0.6784       0.0048       0.9890      
3479       99     22         22         accept       reject        0.0121       0.9784       -0.0053      1.1612      
3504       77     18         18         accept       reject        0.6402       4.2969       0.5450       4.6402      
3538       97     36         36         accept       reject        0.0125       0.9226       -0.0031      1.0878      
3563       99     10         10         accept       reject        0.0119       0.2938       0.0031       0.6238      
3578       96     3          3          accept       reject        0.3345       1.2058       0.2653       1.3682      
3588       83     7          7          accept       reject        0.0153       1.0074       0.0093       1.2865      
3616       77     54         54         accept       reject        1.0941       2.0359       0.9193       2.9482      
3657       78     18         18         accept       reject        0.0121       1.0467       -0.0047      2.1860      
3666       71     12         12         accept       reject        0.0129       3.4220       0.0059       3.5560      
3669       85     5          5          accept       reject        5.3664       2.3688       3.9933       2.3860      
3685       75     3          3          accept       reject        1.4048       0.6920       1.3259       1.0686      
3727       90     61         61         accept       reject        7.6604       3.7690       6.4318       5.1413      
3757       85     32         32         accept       reject        0.0085       0.8177       0.0011       1.3347      
3858       93     8          8          accept       reject        2.3024       3.1796       1.7130       3.3276      
3877       97     11         11         accept       reject        0.0123       0.7415       0.0092       0.8877      
3891       84     20         20         accept       reject        0.0556       1.8300       0.0516       2.0243      
3892       84     25         25         accept       reject        1.9883       1.0339       1.5292       2.3324      
3915       84     5          5          accept       reject        0.0130       0.6737       -0.0055      1.2793      
3940       88     29         29         accept       reject        0.0914       2.4484       0.0781       2.5500      
3989       75     16         19         accept       reject        0.0100       0.1664       0.0064       0.2353      
4011       93     27         27         accept       reject        0.0123       0.7182       -0.0032      1.0194      
4034       94     16         16         accept       reject        0.2235       4.3262       0.1611       4.4960      
4040       84     25         25         accept       reject        0.0853       0.3917       0.0593       0.8946      
4044       80     3          3          accept       reject        0.0129       1.3776       -0.0056      1.5869      
4058       91     45         45         accept       reject        0.2960       1.1136       0.2114       2.1732      
4064       75     3          3          accept       reject        0.3871       0.8083       0.2939       1.6168      
4068       95     10         10         accept       reject        0.0113       1.8704       0.0057       2.0610      
4127       75     19         19         accept       reject        0.7733       2.2746       0.7284       4.1307      
4177       74     45         45         accept       reject        3.2084       3.0107       2.5096       3.5113      
4188       99     26         26         accept       reject        0.3791       0.8684       0.3002       1.4498      
4196       81     5          5          accept       reject        0.0130       1.0760       -0.0052      1.0839      
4203       99     4          43         accept       reject        0.4502       1.7733       0.3832       2.0866      
4274       72     2          2          accept       reject        2.3534       4.4590       2.0528       5.5784      
4285       97     34         38         accept       reject        0.8599       0.5024       0.6234       0.5448      
4294       97     88         88         accept       reject        15.4603      7.1451       13.7901      8.1976      
4342       75     72         72         accept       reject        35.0664      13.2869      26.0887      14.5249     
4363       84     2          2          accept       reject        0.0101       2.5846       0.0028       3.5020      
4366       90     13         13         accept       reject        0.3143       2.8428       0.2757       3.4874      
4380       79     6          6          accept       reject        0.2884       1.6491       0.2619       2.1329      
4410       80     42         42         accept       reject        2.4207       1.9575       1.7844       2.4537      
4416       69     17         17         accept       reject        2.5180       2.5301       2.3973       4.0501      
4457       78     1          1          accept       reject        1.1446       2.1670       0.8758       2.5667      
4462       83     18         18         accept       reject        0.0120       0.9421       -0.0050      1.1363      
4516       88     42         66         accept       reject        0.3167       1.2849       0.2743       2.1020      
4555       78     75         42         accept       reject        16.0395      6.8113       12.3055      8.0659      
4596       78     1          18         accept       reject        0.0065       0.2597       -0.0011      0.3291      
4605       84     16         16         accept       reject        0.3841       2.0696       0.2858       3.7208      
4620       96     33         33         accept       reject        0.0380       1.6602       0.0321       1.9863      
4633       90     13         13         accept       reject        0.1605       0.3803       0.1502       0.5602      
4652       72     4          4          accept       reject        0.0378       0.6429       0.0238       1.0289      
4679       80     4          4          accept       reject        0.0129       1.1195       -0.0036      1.6031      
4691       89     17         17         accept       reject        0.0255       1.0301       0.0137       1.0639      
4721       93     77         77         accept       reject        25.5261      10.5962      20.4547      11.4833     
4731       89     13         13         accept       reject        0.2362       2.1923       0.1745       2.7306      
4733       93     4          4          accept       reject        0.0123       0.6984       -0.0038      0.8806      
4761       95     36         36         accept       reject        0.0124       0.6294       0.0105       0.9165      
4861       78     38         38         accept       reject        0.0079       1.1257       -0.0022      1.3475      
4891       86     10         10         accept       reject        0.0110       1.0241       -0.0034      1.2643      
4900       88     14         14         accept       reject        0.0127       0.8743       0.0060       0.9431      
4934       87     22         22         accept       reject        0.2229       1.8477       0.1697       2.1268      
4936       79     7          7          accept       reject        0.0127       1.5045       -0.0045      1.7435      
4944       75     20         20         accept       reject        0.6161       2.7722       0.4482       3.1618      
4950       81     13         13         accept       reject        0.0130       0.6674       -0.0043      0.8741      
4972       80     3          3          accept       reject        0.0383       0.7290       0.0254       0.8436      
5005       82     1          1          accept       reject        3.8773       4.8635       3.0636       5.0546      
5051       80     5          5          accept       reject        0.2659       2.1528       0.1907       2.4973      
5061       98     2          2          accept       reject        0.0143       0.7252       0.0063       0.9228      
5077       74     4          4          accept       reject        0.0155       1.2030       0.0115       1.4184      
5125       75     66         66         accept       reject        0.2054       0.6266       0.1453       1.3741      
5181       82     3          92         accept       reject        9.1918       5.9796       7.8899       6.8695      
5276       78     1          1          accept       reject        0.0130       0.7299       -0.0055      0.8950      
5287       89     15         15         accept       reject        0.0168       1.3565       0.0086       1.5204      
5295       75     24         24         accept       reject        2.7050       1.3625       2.2763       2.3236      
5366       77     14         14         accept       reject        0.0250       1.5773       0.0145       1.6015      
5367       85     3          3          accept       reject        4.5929       4.3685       3.4707       4.5792      
5377       98     2          2          accept       reject        0.0129       0.7305       -0.0044      1.2147      
5403       86     16         16         accept       reject        0.0231       2.8902       0.0131       3.1531      
5408       97     3          3          accept       reject        0.1734       1.2887       0.1407       2.2554      
5432       85     12         12         accept       reject        0.0093       1.4860       -0.0003      2.3787      
5435       70     0          0          accept       reject        0.3768       0.2308       0.3339       0.4137      
5467       78     45         45         accept       reject        0.3640       3.7239       0.2835       3.7294      
5485       83     70         82         accept       reject        21.7967      9.4899       17.2299      10.4199     
5495       89     41         41         accept       reject        0.0136       0.8274       0.0126       0.9550      
5586       87     46         46         accept       reject        1.8891       2.1933       1.8252       4.4882      
5590       73     10         10         accept       reject        1.7717       4.3195       1.4382       4.9830      
5624       93     42         59         accept       reject        4.0801       1.7957       3.0461       1.8740      
5637       81     12         12         accept       reject        0.0130       0.3064       -0.0013      0.3554      
5651       96     27         27         accept       reject        3.9140       2.3866       2.9563       3.4283      
5672       72     4          4          accept       reject        0.0481       2.2905       0.0366       3.0370      
5718       93     30         30         accept       reject        0.1395       0.3709       0.1386       0.4019      
5724       99     22         5          accept       reject        1.9712       1.5062       1.5662       2.0734      
5793       73     10         10         accept       reject        0.0129       3.3096       0.0024       3.4533      
5812       87     24         9          accept       reject        0.7112       1.6652       0.6211       2.7728      
5817       81     37         37         accept       reject        4.7875       4.6479       3.5061       4.7319      
5825       94     16         16         accept       reject        0.0237       3.6619       0.0123       3.7675      
5856       73     30         30         accept       reject        0.0129       0.4926       0.0083       0.7145      
5954       74     24         24         accept       reject        6.2663       3.9847       5.0552       4.7576      
5955       78     19         15         accept       reject        0.0067       0.2607       -0.0053      0.7049      
5957       86     5          5          accept       reject        0.0130       1.5153       -0.0033      2.8973      
5961       72     67         67         accept       reject        0.0570       0.5223       0.0464       0.5905      
5973       91     27         27         accept       reject        4.3836       1.5902       3.2413       1.7468      
5982       74     4          4          accept       reject        0.0561       1.1618       0.0370       1.3380      
5984       72     57         4          accept       reject        1.4572       0.5432       1.2775       0.8210      
5985       81     13         13         accept       reject        0.0309       1.6843       0.0239       2.1954      
6016       72     3          3          accept       reject        0.0175       2.7965       0.0084       3.3449      
6067       74     26         26         accept       reject        0.0129       1.2203       0.0011       2.7121      
6070       81     13         13         accept       reject        0.0122       0.5909       -0.0006      0.9151      
6114       96     33         33         accept       reject        0.0480       0.8822       0.0314       0.8890      
6129       78     32         32         accept       reject        0.9193       0.9271       0.7574       1.6639      
6150       93     1          1          accept       reject        2.0978       4.7307       2.0036       5.3220      
6167       70     1          1          accept       reject        0.4272       3.8690       0.3170       4.3888      
6180       78     61         61         accept       reject        1.6366       0.6380       1.2652       0.7509      
6185       80     84         84         accept       reject        21.5318      9.1710       17.3401      9.8564      
6202       72     30         30         accept       reject        16.9910      8.6505       15.8375      8.7206      
6203       75     64         64         accept       reject        1.4633       1.9932       1.3283       3.0803      
6265       87     9          9          accept       reject        1.0420       2.8145       1.0199       4.3602      
6290       69     9          15         accept       reject        1.0951       0.7270       0.8486       1.1262      
6299       86     9          9          accept       reject        0.0097       3.8681       0.0054       4.0494      
6326       88     3          3          accept       reject        0.1305       2.3066       0.1154       2.5800      
6328       75     26         26         accept       reject        2.4435       1.3459       1.8440       1.6047      
6389       90     12         12         accept       reject        0.0308       2.0301       0.0187       2.7811      
6433       97     19         19         accept       reject        1.1712       1.3413       0.9513       1.6171      
6450       78     0          0          accept       reject        0.1546       1.0499       0.1237       1.5734      
6473       72     3          3          accept       reject        0.0120       2.2669       -0.0053      2.8303      
6506       85     25         25         accept       reject        1.4132       5.8817       1.1014       6.6043      
6640       81     13         13         accept       reject        0.1903       1.3872       0.1486       1.8895      
6676       93     26         26         accept       reject        0.0125       0.5076       -0.0047      0.5311      
6684       76     12         12         accept       reject        6.2516       6.1800       4.7017       6.1976      
6714       84     25         25         accept       reject        0.0303       0.8002       0.0211       1.2710      
6749       76     16         16         accept       reject        0.2420       2.7115       0.2321       3.6702      
6751       80     67         67         accept       reject        0.2524       1.8956       0.2026       2.0554      
6761       98     46         46         accept       reject        0.0812       1.4994       0.0672       2.4147      
6792       77     18         18         accept       reject        0.3123       2.1345       0.3029       2.6921      
6832       80     14         14         accept       reject        0.0127       1.6923       0.0030       2.2110      
6845       82     1          1          accept       reject        1.8076       1.5713       1.3985       1.7036      
6846       96     52         52         accept       reject        0.6891       0.2754       0.6284       0.3104      
6894       73     10         10         accept       reject        0.1440       2.4411       0.1349       3.4577      
6915       81     12         12         accept       reject        0.2405       1.9889       0.2049       1.9929      
6921       84     19         19         accept       reject        0.5237       1.6260       0.4079       1.9730      
6930       89     13         13         accept       reject        0.1671       0.7360       0.1229       0.7688      
6947       86     9          41         accept       reject        0.1461       0.1690       0.1073       0.2281      
6964       84     29         29         accept       reject        0.0204       0.7582       0.0111       1.7258      
6972       83     9          9          accept       reject        0.0128       0.5358       0.0013       1.1623      
