================================================================================
ARE_TrueAccept_CE_FalseReject - BALANCED Mode - Rejection Rate 0.60 - HEAD
================================================================================

Total cases: 429

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
8          23     23         23         reject       accept        9.5381       21.5196      9.7989       19.6580     
39         37     37         37         reject       accept        1.7750       1.8702       1.8912       1.1409      
50         4      4          4          reject       accept        1.1043       1.5605       1.9980       0.9310      
51         6      6          6          reject       accept        1.7739       1.8683       1.8486       1.4580      
54         2      2          2          reject       accept        1.2259       1.5969       1.8348       0.7915      
93         21     21         21         reject       accept        1.8744       1.9425       1.8902       0.7370      
98         37     37         37         reject       accept        1.8587       1.6285       2.2466       1.1475      
107        17     17         17         reject       accept        1.3221       1.6603       1.8357       0.7262      
117        43     43         43         reject       accept        1.7994       1.8980       3.2897       1.6009      
166        54     54         54         reject       accept        1.8562       1.9251       2.1982       0.8986      
202        68     68         68         reject       accept        1.8128       1.8927       1.8438       0.9063      
203        60     60         60         reject       accept        1.8712       15.9185      2.2851       14.7220     
249        39     39         39         reject       accept        1.6090       1.7695       1.8352       0.7685      
259        42     42         42         reject       accept        4.3976       33.6972      5.5349       31.2871     
279        62     62         62         reject       accept        1.8448       1.7470       2.0224       1.5778      
309        28     28         28         reject       accept        1.7479       1.8822       1.8437       0.7123      
358        11     11         11         reject       accept        1.8308       7.0650       1.8469       6.8895      
365        10     10         10         reject       accept        1.8176       1.8901       1.8353       0.9656      
373        29     29         29         reject       accept        1.8065       1.8517       1.8377       1.4315      
417        8      8          8          reject       accept        1.8323       1.9058       1.9316       0.7836      
425        42     42         42         reject       accept        10.9087      13.8762      10.9385      12.8828     
427        10     10         10         reject       accept        1.5711       1.7038       1.8358       1.0103      
467        17     17         17         reject       accept        1.8811       1.9325       1.8995       1.1077      
532        8      8          8          reject       accept        1.8717       1.9410       2.3290       0.9764      
556        62     62         62         reject       accept        1.8689       31.7105      2.3668       29.6665     
571        68     68         68         reject       accept        0.9845       7.2426       1.8415       7.0712      
577        38     38         38         reject       accept        1.4098       1.5556       1.8368       0.9598      
649        22     22         22         reject       accept        1.7338       1.8607       1.8927       1.0396      
717        15     15         15         reject       accept        1.8292       1.9021       1.8724       0.9299      
752        48     48         48         reject       accept        1.6315       1.7924       1.8916       1.0743      
761        25     25         25         reject       accept        1.7204       1.8472       1.8683       1.5201      
771        39     39         39         reject       accept        1.8141       1.7628       1.8347       0.9000      
785        60     60         60         reject       accept        1.8379       1.9232       2.8999       1.2927      
842        35     35         35         reject       accept        1.8332       12.7819      3.3646       11.8794     
844        52     52         52         reject       accept        1.3447       1.3688       1.8941       1.1875      
848        53     53         53         reject       accept        1.8465       1.8902       1.8548       1.2808      
867        68     68         68         reject       accept        1.7073       1.8533       1.8381       0.7113      
