================================================================================
ARE_TrueAccept_CE_FalseReject - WORST Mode - Rejection Rate 0.50 - HEAD
================================================================================

Total cases: 495

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
15         43     43         43         reject       accept        0.0251       1.0114       0.0252       0.7761      
39         37     37         37         reject       accept        0.0308       0.9890       0.0484       0.8372      
50         4      4          4          reject       accept        0.0374       0.8252       0.0949       0.7747      
51         6      6          6          reject       accept        0.0236       0.9880       0.0299       0.9315      
54         2      2          2          reject       accept        0.0163       0.8445       0.0238       0.7332      
68         63     63         63         reject       accept        0.0248       1.0132       0.0347       0.9122      
93         21     21         21         reject       accept        0.0322       1.0272       0.0480       0.7170      
107        17     17         17         reject       accept        0.0176       0.8780       0.0243       0.7138      
160        36     36         36         reject       accept        0.0251       0.9828       0.0259       0.7983      
172        4      4          4          reject       accept        0.3780       6.2437       0.3915       5.9093      
182        22     22         22         reject       accept        0.0251       1.0051       0.0331       0.8066      
185        28     28         28         reject       accept        0.0250       1.0084       0.0285       0.9349      
202        68     68         68         reject       accept        0.0242       1.0009       0.0278       0.7674      
249        39     39         39         reject       accept        0.0214       0.9358       0.0240       0.7264      
267        1      1          1          reject       accept        0.0251       1.0263       0.0361       0.7799      
309        28     28         28         reject       accept        0.0233       0.9954       0.0277       0.7097      
312        41     41         41         reject       accept        0.0251       1.0289       0.0269       0.7236      
358        11     11         11         reject       accept        0.0244       2.7085       0.0291       2.5473      
372        28     28         28         reject       accept        0.0250       0.9006       0.0371       0.7408      
373        29     29         29         reject       accept        0.0241       0.9792       0.0251       0.9236      
407        16     16         16         reject       accept        0.0251       1.0195       0.0296       0.7205      
410        40     40         40         reject       accept        0.0251       0.9523       0.0252       0.7822      
417        8      8          8          reject       accept        0.0385       1.0078       0.0660       0.7309      
427        10     10         10         reject       accept        0.0209       0.9010       0.0243       0.7983      
467        17     17         17         reject       accept        0.0376       1.0220       0.0520       0.8273      
468        6      6          6          reject       accept        0.0251       1.0297       0.0256       0.7093      
561        43     43         43         reject       accept        0.0188       4.9820       0.0398       4.6080      
571        68     68         68         reject       accept        0.0131       2.7766       0.0268       2.6014      
577        38     38         38         reject       accept        0.0188       0.8226       0.0247       0.7833      
613        20     20         20         reject       accept        0.0251       1.0273       0.0370       0.7572      
615        48     48         48         reject       accept        0.0249       1.0218       0.0324       0.7319      
626        48     48         48         reject       accept        0.0248       2.7936       0.0290       2.6853      
635        60     60         60         reject       accept        0.0724       5.3516       0.0951       4.6942      
649        22     22         22         reject       accept        0.0231       0.9840       0.0491       0.8070      
717        15     15         15         reject       accept        0.0244       1.0059       0.0402       0.7744      
752        48     48         48         reject       accept        0.0320       0.9479       0.0486       0.8174      
754        4      4          4          reject       accept        0.0251       1.0296       0.0254       0.7091      
759        7      7          7          reject       accept        0.0249       1.0051       0.0266       0.7135      
761        25     25         25         reject       accept        0.0229       0.9768       0.0384       0.9500      
806        10     10         10         reject       accept        0.0249       6.2412       0.0391       5.0198      
848        53     53         53         reject       accept        0.0246       0.9996       0.0325       0.8788      
867        68     68         68         reject       accept        0.0228       0.9801       0.0253       0.7094      
890        36     36         36         reject       accept        0.0231       0.9922       0.0239       0.7084      
898        12     12         12         reject       accept        0.0250       1.0145       0.0294       0.9831      
912        8      8          8          reject       accept        0.0239       1.0047       0.0239       0.7151      
922        37     37         37         reject       accept        0.0249       1.0206       0.0362       0.8156      
940        23     23         23         reject       accept        0.0626       2.6301       0.0713       2.4913      
949        47     47         47         reject       accept        0.0251       1.0244       0.0369       0.7463      
982        43     43         43         reject       accept        0.0286       1.0264       0.0455       0.7178      
990        49     49         49         reject       accept        0.0324       0.9516       0.0612       0.8567      
998        53     53         53         reject       accept        0.0251       1.0294       0.0257       0.7100      
1008       30     30         30         reject       accept        0.0251       1.0230       0.0283       0.8735      
1045       9      9          9          reject       accept        0.0251       1.0285       0.0259       0.7367      
1055       3      3          3          reject       accept        0.0576       1.0160       0.0695       0.8942      
1065       36     36         36         reject       accept        0.0249       1.0058       0.0402       0.7246      
