================================================================================
ARE_TrueAccept_CE_FalseReject - WORST Mode - Rejection Rate 0.70 - HEAD
================================================================================

Total cases: 426

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
15         43     43         43         reject       accept        0.1665       1.8440       0.1687       1.7405      
93         21     21         21         reject       accept        0.1658       1.8729       0.2162       1.5885      
107        17     17         17         reject       accept        0.1170       1.6008       0.1668       1.5802      
111        20     20         20         reject       accept        0.1661       1.8745       0.1666       1.5755      
142        52     52         52         reject       accept        0.1665       1.8731       0.1671       1.5851      
148        51     51         51         reject       accept        0.1664       1.8769       0.1681       1.5679      
166        54     54         54         reject       accept        0.3647       1.8561       0.4954       1.7122      
182        22     22         22         reject       accept        0.1664       1.8326       0.1853       1.8190      
202        68     68         68         reject       accept        0.1604       1.8249       0.1741       1.7181      
249        39     39         39         reject       accept        0.1423       1.7061       0.1662       1.6126      
267        1      1          1          reject       accept        0.1664       1.8712       0.1915       1.7504      
309        28     28         28         reject       accept        0.1546       1.8148       0.1740       1.5696      
312        41     41         41         reject       accept        0.1665       1.8759       0.1722       1.6055      
342        68     68         68         reject       accept        0.1660       1.8173       0.1678       1.6319      
365        10     10         10         reject       accept        0.1608       1.8224       0.1663       1.7635      
407        16     16         16         reject       accept        0.1665       1.8588       0.1778       1.5976      
417        8      8          8          reject       accept        0.1621       1.8375       0.2537       1.6242      
468        6      6          6          reject       accept        0.1665       1.8774       0.1695       1.5686      
532        8      8          8          reject       accept        0.4975       1.8715       0.6140       1.7718      
547        54     54         54         reject       accept        0.1663       1.8736       0.1672       1.6461      
555        42     42         42         reject       accept        0.1653       1.8697       0.1665       1.5812      
556        62     62         62         reject       accept        0.5339       23.9726      0.6482       23.7370     
559        47     47         47         reject       accept        0.1663       1.8756       0.1667       1.5789      
588        10     10         10         reject       accept        0.1650       1.8506       0.1664       1.8502      
613        20     20         20         reject       accept        0.1664       1.8729       0.1932       1.6920      
615        48     48         48         reject       accept        0.1655       1.8630       0.1837       1.6268      
637        32     32         32         reject       accept        0.1662       1.8759       0.1665       1.5672      
717        15     15         15         reject       accept        0.1618       1.8340       0.2000       1.7362      
745        41     41         41         reject       accept        0.1648       1.8592       0.1675       1.6355      
754        4      4          4          reject       accept        0.1665       1.8772       0.1692       1.5681      
759        7      7          7          reject       accept        0.1656       1.8326       0.1716       1.5793      
768        54     54         54         reject       accept        0.1662       1.8749       0.1670       1.5860      
858        24     24         24         reject       accept        0.1663       1.8320       0.1665       1.6376      
867        68     68         68         reject       accept        0.1510       1.7869       0.1689       1.5688      
868        24     24         24         reject       accept        0.1649       1.8665       0.1664       1.5676      
890        36     36         36         reject       accept        0.1532       1.8091       0.1660       1.5664      
912        8      8          8          reject       accept        0.1587       1.8318       0.1661       1.5836      
922        37     37         37         reject       accept        0.1651       1.8609       0.1916       1.8421      
930        2      2          2          reject       accept        0.1615       1.8281       0.1659       1.7463      
942        62     62         62         reject       accept        0.7835       31.5057      0.9255       29.5705     
949        47     47         47         reject       accept        0.1665       1.8678       0.1931       1.6639      
964        6      6          6          reject       accept        0.1630       1.8581       0.1661       1.5768      
982        43     43         43         reject       accept        0.1655       1.8714       0.2109       1.5904      
993        37     37         37         reject       accept        0.1663       1.8702       0.1681       1.6869      
998        53     53         53         reject       accept        0.1664       1.8768       0.1698       1.5704      
1045       9      9          9          reject       accept        0.1665       1.8752       0.1701       1.6392      
1065       36     36         36         reject       accept        0.1655       1.8339       0.1999       1.6081      
1080       7      7          7          reject       accept        0.1657       1.8659       0.1926       1.7678      
1109       49     49         49         reject       accept        0.1607       1.8391       0.1752       1.5780      
1144       52     52         52         reject       accept        0.1663       1.8473       0.1683       1.6554      
1158       52     52         52         reject       accept        0.1443       1.7132       0.1674       1.5862      
1199       21     21         21         reject       accept        0.1645       1.8401       0.1669       1.6930      
1218       48     48         48         reject       accept        0.1663       1.8742       0.2206       1.5979      
1229       30     30         30         reject       accept        0.1665       1.8681       0.1671       1.8676      
1234       38     38         38         reject       accept        0.1663       1.7440       0.1694       1.5851      
1244       24     24         24         reject       accept        0.1656       1.7922       0.1659       1.5843      
1245       6      6          6          reject       accept        0.1652       1.8699       0.1658       1.5679      
1292       59     59         59         reject       accept        0.1665       1.8713       0.1689       1.6274      
1296       17     17         17         reject       accept        0.1627       1.8458       0.2556       1.7967      
1306       33     33         33         reject       accept        0.1385       1.7071       0.1659       1.5758      
1355       68     68         68         reject       accept        0.1645       1.8659       0.2011       1.5869      
1389       5      5          5          reject       accept        0.1665       18.7468      0.1667       18.4530     
1402       5      5          5          reject       accept        0.1648       1.8602       0.1663       1.7475      
1404       48     48         48         reject       accept        0.1338       1.7020       0.1926       1.5894      
1427       13     13         13         reject       accept        0.1653       1.8657       0.1803       1.6620      
1445       13     13         13         reject       accept        0.1659       1.8726       0.1773       1.5822      
1451       56     56         56         reject       accept        0.1662       1.8757       0.2003       1.5805      
1459       28     28         28         reject       accept        0.1490       1.7763       0.1658       1.5770      
1485       53     53         53         reject       accept        0.1600       1.8411       0.1678       1.5706      
1516       12     12         12         reject       accept        0.1652       1.8185       0.1674       1.7294      
1564       31     31         31         reject       accept        0.1662       1.8280       0.1662       1.5882      
1567       36     36         36         reject       accept        0.1662       1.8493       0.1698       1.6809      
1568       58     58         58         reject       accept        0.1419       1.7443       0.1659       1.6004      
1573       15     15         15         reject       accept        0.1664       1.8759       0.1687       1.5723      
1607       42     42         42         reject       accept        0.6907       15.2972      0.7953       15.1730     
1612       24     24         24         reject       accept        0.1650       1.8685       0.1660       1.5753      
1621       21     21         21         reject       accept        0.1472       1.7733       0.1659       1.5667      
1627       41     41         41         reject       accept        0.1584       1.7579       0.2004       1.6781      
1639       17     17         17         reject       accept        0.1320       1.6939       0.1660       1.5667      
1646       26     26         26         reject       accept        0.1663       1.8710       0.1666       1.7226      
1659       56     56         56         reject       accept        0.1659       1.8568       0.1668       1.8336      
1671       48     48         48         reject       accept        0.1663       1.8738       0.1759       1.6510      
1683       52     52         52         reject       accept        0.9597       18.1353      1.0223       18.1104     
1695       33     33         33         reject       accept        0.1565       1.7594       0.1665       1.5844      
1699       24     24         24         reject       accept        0.1665       1.8766       0.1682       1.5864      
1716       30     30         30         reject       accept        0.4217       30.8734      0.5702       30.4015     
1773       29     29         29         reject       accept        0.1665       1.8771       0.1666       1.5731      
1789       20     20         20         reject       accept        0.1859       1.8155       0.3605       1.7356      
1799       34     34         34         reject       accept        0.1634       1.8532       0.1680       1.5681      
1803       52     52         52         reject       accept        0.1665       1.7368       0.1666       1.7060      
1804       6      6          6          reject       accept        0.1658       1.8703       0.1669       1.6577      
1810       1      1          1          reject       accept        0.1665       1.8690       0.1826       1.7742      
1829       48     48         48         reject       accept        0.1622       1.7135       0.1669       1.6791      
1830       52     52         52         reject       accept        0.1550       1.7552       0.2374       1.7218      
1845       28     28         28         reject       accept        0.1591       1.6447       0.1658       1.5863      
1849       31     31         31         reject       accept        0.1631       1.8385       0.1659       1.5908      
1853       21     21         21         reject       accept        0.1661       1.8583       0.1730       1.6674      
1859       53     53         53         reject       accept        0.1460       1.7613       0.1660       1.5811      
1878       53     53         53         reject       accept        0.1637       1.8581       0.1665       1.5963      
1879       68     68         68         reject       accept        0.1663       1.8112       0.2482       1.6453      
1911       60     60         60         reject       accept        0.1647       1.8623       0.2589       1.6643      
1975       41     41         41         reject       accept        0.1665       1.8770       0.1669       1.5793      
2001       41     41         41         reject       accept        0.1665       1.8728       0.1729       1.7004      
2030       30     30         30         reject       accept        5.5271       33.7749      6.0975       32.3700     
2041       21     21         21         reject       accept        0.1662       1.8758       0.1943       1.5811      
2058       53     53         53         reject       accept        0.1664       1.8750       0.2060       1.6559      
2061       57     57         57         reject       accept        0.1502       1.7626       0.1688       1.5936      
2063       17     17         17         reject       accept        0.1659       1.8341       0.1683       1.7692      
2065       37     37         37         reject       accept        0.1665       1.8567       0.1694       1.5734      
2083       36     36         36         reject       accept        0.1664       1.8622       0.1665       1.6299      
2163       24     24         24         reject       accept        0.1637       1.8606       0.1771       1.6031      
2182       19     19         19         reject       accept        0.1657       1.8544       0.1658       1.6046      
2201       7      7          7          reject       accept        0.1665       1.8766       0.1670       1.5799      
2236       68     68         68         reject       accept        0.1372       1.7200       0.1995       1.5817      
2240       41     41         41         reject       accept        0.1659       1.8716       0.1782       1.5843      
2253       7      7          7          reject       accept        0.1665       1.8774       0.1679       1.5679      
2255       57     57         57         reject       accept        0.1590       1.7923       0.1660       1.5703      
2313       54     54         54         reject       accept        0.1639       1.8577       0.2036       1.7814      
2320       12     12         12         reject       accept        0.1601       1.8423       0.2227       1.5915      
2332       51     51         51         reject       accept        0.1664       1.8750       0.1666       1.6103      
2338       1      1          1          reject       accept        0.1664       1.8754       0.1952       1.6117      
2353       30     30         30         reject       accept        0.1664       1.8558       0.2062       1.7950      
2356       34     34         34         reject       accept        0.1660       1.8545       0.1718       1.6361      
2380       41     41         41         reject       accept        0.1665       1.8673       0.1666       1.7386      
2417       3      3          3          reject       accept        0.1656       1.8194       0.1659       1.6399      
