================================================================================
ARE_TrueReject_CE_FalseAccept - WORST Mode - Rejection Rate 0.60 - HEAD
================================================================================

Total cases: 486

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
36         58     26         26         accept       reject        0.0669       0.8721       0.0664       2.0032      
41         24     9          9          accept       reject        8.9589       16.4601      7.6307       17.7499     
70         66     8          8          accept       reject        2.4798       1.3406       2.0736       2.8464      
74         32     76         76         accept       reject        67.1207      51.9709      53.7963      52.6562     
87         33     3          3          accept       reject        15.7349      11.7753      13.0881      22.5627     
127        50     18         18         accept       reject        0.7567       5.5403       0.7048       8.0076      
146        25     13         13         accept       reject        2.8976       16.1564      2.4163       16.2184     
181        64     15         15         accept       reject        1.1886       0.9565       1.0808       1.0936      
225        18     78         34         accept       reject        20.6906      11.7435      18.6845      14.7248     
236        32     11         11         accept       reject        3.7325       7.3907       3.2482       12.4295     
257        31     15         15         accept       reject        0.6494       3.6531       0.6123       5.1837      
276        67     30         30         accept       reject        4.8432       8.3046       4.1998       8.9136      
285        66     43         97         accept       reject        12.3454      24.5620      10.1342      25.7862     
315        31     15         15         accept       reject        0.0672       2.0323       0.0669       2.8072      
359        66     42         42         accept       reject        10.7964      14.3049      9.7985       26.3268     
379        11     79         79         accept       reject        31.3993      33.3803      26.4052      37.2870     
472        14     65         65         accept       reject        22.7374      14.2667      18.5391      20.9640     
488        67     32         73         accept       reject        21.7887      31.5609      17.6333      36.9956     
525        46     11         11         accept       reject        0.0671       0.6972       0.0665       1.1742      
535        6      7          7          accept       reject        1.3798       3.8908       1.2293       8.2210      
539        53     6          6          accept       reject        2.3535       10.9684      1.9760       13.2367     
572        1      10         10         accept       reject        0.0670       2.9100       0.0669       9.9562      
576        65     6          64         accept       reject        3.4326       7.2701       3.2991       14.5760     
636        61     22         22         accept       reject        0.0667       1.3045       0.0664       2.5483      
656        19     44         44         accept       reject        1.0140       5.2668       0.9431       8.9826      
673        6      4          4          accept       reject        0.0672       0.9405       0.0664       1.3816      
709        29     72         72         accept       reject        26.4112      16.5909      25.6875      30.8086     
718        56     33         33         accept       reject        0.5272       11.7519      0.5049       12.2701     
739        32     4          4          accept       reject        1.4222       3.6838       1.2505       7.5891      
