================================================================================
ARE_TrueAccept_CE_FalseReject - WORST Mode - Rejection Rate 0.60 - HEAD
================================================================================

Total cases: 513

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
15         43     43         43         reject       accept        0.0672       0.9542       0.0681       0.6850      
39         37     37         37         reject       accept        0.0634       0.9331       0.0970       0.8172      
50         4      4          4          reject       accept        0.0437       0.7786       0.1549       0.6821      
54         2      2          2          reject       accept        0.0438       0.7968       0.0664       0.5924      
93         21     21         21         reject       accept        0.0669       0.9692       0.0965       0.5573      
107        17     17         17         reject       accept        0.0472       0.8284       0.0669       0.5504      
148        51     51         51         reject       accept        0.0672       0.9713       0.0677       0.5400      
160        36     36         36         reject       accept        0.0672       0.9273       0.0689       0.7331      
166        54     54         54         reject       accept        0.2428       0.9605       0.2636       0.6613      
182        22     22         22         reject       accept        0.0672       0.9483       0.0780       0.7510      
202        68     68         68         reject       accept        0.0647       0.9443       0.0713       0.6662      
203        60     60         60         reject       accept        0.3053       10.2775      0.3107       9.5547      
249        39     39         39         reject       accept        0.0575       0.8829       0.0666       0.5776      
267        1      1          1          reject       accept        0.0672       0.9683       0.0817       0.6934      
309        28     28         28         reject       accept        0.0624       0.9391       0.0712       0.5414      
312        41     41         41         reject       accept        0.0672       0.9707       0.0701       0.5716      
342        68     68         68         reject       accept        0.0670       0.9404       0.0676       0.5938      
358        11     11         11         reject       accept        0.0654       4.5614       0.0730       4.5156      
365        10     10         10         reject       accept        0.0649       0.9430       0.0666       0.7044      
372        28     28         28         reject       accept        0.0669       0.8497       0.0829       0.6088      
407        16     16         16         reject       accept        0.0672       0.9619       0.0735       0.5649      
410        40     40         40         reject       accept        0.0672       0.8985       0.0681       0.6983      
417        8      8          8          reject       accept        0.0654       0.9509       0.1189       0.5873      
427        10     10         10         reject       accept        0.0561       0.8501       0.0669       0.7332      
467        17     17         17         reject       accept        0.0672       0.9642       0.1015       0.7958      
468        6      6          6          reject       accept        0.0672       0.9715       0.0686       0.5406      
532        8      8          8          reject       accept        0.3313       0.9684       0.3345       0.7113      
547        54     54         54         reject       accept        0.0671       0.9696       0.0672       0.6057      
555        42     42         42         reject       accept        0.0667       0.9676       0.0668       0.5512      
571        68     68         68         reject       accept        0.0352       4.6760       0.0700       4.6325      
577        38     38         38         reject       accept        0.0503       0.7761       0.0675       0.7007      
588        10     10         10         reject       accept        0.0666       0.9576       0.0667       0.7772      
613        20     20         20         reject       accept        0.0672       0.9692       0.0827       0.6443      
615        48     48         48         reject       accept        0.0668       0.9641       0.0770       0.5895      
649        22     22         22         reject       accept        0.0619       0.9284       0.0978       0.7520      
717        15     15         15         reject       accept        0.0653       0.9491       0.0868       0.6814      
745        41     41         41         reject       accept        0.0665       0.9621       0.0673       0.5968      
752        48     48         48         reject       accept        0.0583       0.8943       0.0972       0.7743      
754        4      4          4          reject       accept        0.0672       0.9714       0.0684       0.5402      
759        7      7          7          reject       accept        0.0668       0.9483       0.0698       0.5496      
771        39     39         39         reject       accept        0.0648       0.8795       0.0664       0.6622      
806        10     10         10         reject       accept        0.0668       10.5108      0.0853       9.8626      
848        53     53         53         reject       accept        0.0659       0.9431       0.0772       0.9072      
867        68     68         68         reject       accept        0.0610       0.9247       0.0682       0.5408      
868        24     24         24         reject       accept        0.0666       0.9658       0.0667       0.5398      
873        53     53         53         reject       accept        0.2335       0.9619       0.2548       0.9557      
890        36     36         36         reject       accept        0.0618       0.9361       0.0665       0.5387      
912        8      8          8          reject       accept        0.0641       0.9479       0.0665       0.5532      
922        37     37         37         reject       accept        0.0666       0.9630       0.0818       0.7704      
930        2      2          2          reject       accept        0.0652       0.9460       0.0664       0.6899      
940        23     23         23         reject       accept        0.0731       4.4293       0.1254       4.3945      
949        47     47         47         reject       accept        0.0672       0.9665       0.0826       0.6207      
964        6      6          6          reject       accept        0.0658       0.9615       0.0665       0.5475      
982        43     43         43         reject       accept        0.0668       0.9684       0.0933       0.5589      
990        49     49         49         reject       accept        0.0601       0.8979       0.1130       0.8594      
993        37     37         37         reject       accept        0.0671       0.9678       0.0677       0.6400      
998        53     53         53         reject       accept        0.0672       0.9712       0.0687       0.5421      
1008       30     30         30         reject       accept        0.0672       0.9652       0.0720       0.8957      
1045       9      9          9          reject       accept        0.0672       0.9704       0.0689       0.6000      
1055       3      3          3          reject       accept        0.0672       0.9586       0.1233       0.9406      
1062       57     57         57         reject       accept        0.0644       0.9349       0.0664       0.8129      
1065       36     36         36         reject       accept        0.0668       0.9490       0.0867       0.5738      
1080       7      7          7          reject       accept        0.0669       0.9656       0.0823       0.7080      
1082       1      1          1          reject       accept        0.0672       0.9635       0.0732       0.9099      
1108       1      1          1          reject       accept        0.0576       0.8685       0.0695       0.8520      
1109       49     49         49         reject       accept        0.0649       0.9517       0.0720       0.5485      
1120       21     21         21         reject       accept        0.0611       0.8351       0.0665       0.5980      
1144       52     52         52         reject       accept        0.0671       0.9559       0.0678       0.6136      
1158       52     52         52         reject       accept        0.0582       0.8866       0.0673       0.5554      
1186       63     63         63         reject       accept        0.0652       0.9232       0.0691       0.7792      
1197       21     21         21         reject       accept        0.0394       0.7797       0.0664       0.5406      
1199       21     21         21         reject       accept        0.0664       0.9522       0.0670       0.6451      
1218       48     48         48         reject       accept        0.0671       0.9698       0.0991       0.5652      
1234       38     38         38         reject       accept        0.0671       0.9025       0.0685       0.5545      
1292       59     59         59         reject       accept        0.0672       0.9684       0.0682       0.5900      
1296       17     17         17         reject       accept        0.0670       0.9552       0.1201       0.7323      
1305       68     68         68         reject       accept        0.0635       0.9390       0.1257       0.7915      
1306       33     33         33         reject       accept        0.0559       0.8834       0.0664       0.5466      
1327       58     58         58         reject       accept        0.0654       0.9311       0.1094       0.7569      
1355       68     68         68         reject       accept        0.0664       0.9655       0.0874       0.5560      
1402       5      5          5          reject       accept        0.0665       0.9626       0.0667       0.6909      
1404       48     48         48         reject       accept        0.0540       0.8807       0.0824       0.5580      
1417       52     52         52         reject       accept        0.2284       0.8705       0.2493       0.6671      
1427       13     13         13         reject       accept        0.0667       0.9655       0.0750       0.6191      
1445       13     13         13         reject       accept        0.0670       0.9690       0.0732       0.5521      
1451       56     56         56         reject       accept        0.0671       0.9706       0.0870       0.5506      
1459       28     28         28         reject       accept        0.0601       0.9192       0.0664       0.5477      
1480       7      7          7          reject       accept        0.0446       0.7700       0.0664       0.6539      
1485       53     53         53         reject       accept        0.0646       0.9527       0.0675       0.5423      
1516       12     12         12         reject       accept        0.0667       0.9410       0.0673       0.6757      
1566       52     52         52         reject       accept        0.0669       0.9275       0.0786       0.8217      
1567       36     36         36         reject       accept        0.0671       0.9570       0.0687       0.6350      
1568       58     58         58         reject       accept        0.0573       0.9026       0.0664       0.5673      
1573       15     15         15         reject       accept        0.0672       0.9708       0.0681       0.5437      
1575       56     56         56         reject       accept        0.0666       0.9036       0.0783       0.8326      
1592       61     61         61         reject       accept        0.0395       0.7549       0.0723       0.6360      
1617       17     17         17         reject       accept        0.0652       0.5623       0.0664       0.5568      
1621       21     21         21         reject       accept        0.0594       0.9177       0.0664       0.5390      
1625       61     61         61         reject       accept        0.0551       0.7311       0.0664       0.5487      
1627       41     41         41         reject       accept        0.0639       0.9097       0.0870       0.6326      
1639       17     17         17         reject       accept        0.0533       0.8766       0.0664       0.5390      
1667       67     67         67         reject       accept        0.0372       0.6029       0.0666       0.5407      
1671       48     48         48         reject       accept        0.0671       0.9697       0.0724       0.6099      
1695       33     33         33         reject       accept        0.0632       0.9104       0.0668       0.5539      
1699       24     24         24         reject       accept        0.0672       0.9711       0.0678       0.5555      
1716       30     30         30         reject       accept        0.2808       26.3667      0.3083       24.7696     
1771       42     42         42         reject       accept        0.0668       0.9604       0.0770       0.9443      
1789       20     20         20         reject       accept        0.1237       0.9395       0.1828       0.6809      
1799       34     34         34         reject       accept        0.0659       0.9590       0.0677       0.5402      
1804       6      6          6          reject       accept        0.0669       0.9679       0.0670       0.6155      
1810       1      1          1          reject       accept        0.0672       0.9672       0.0764       0.7134      
1829       48     48         48         reject       accept        0.0655       0.8867       0.0670       0.6334      
1830       52     52         52         reject       accept        0.0626       0.9083       0.1092       0.6694      
1845       28     28         28         reject       accept        0.0642       0.8511       0.0664       0.5555      
1849       31     31         31         reject       accept        0.0658       0.9514       0.0664       0.5592      
1853       21     21         21         reject       accept        0.0670       0.9617       0.0706       0.6237      
1859       53     53         53         reject       accept        0.0589       0.9114       0.0664       0.5511      
1876       17     17         17         reject       accept        0.0594       0.8179       0.0689       0.6147      
1878       53     53         53         reject       accept        0.0661       0.9615       0.0668       0.5639      
1879       68     68         68         reject       accept        0.0671       0.9372       0.1156       0.6050      
1899       9      9          9          reject       accept        0.0672       0.9534       0.0677       0.9455      
1911       60     60         60         reject       accept        0.0692       0.9637       0.1220       0.6210      
2001       41     41         41         reject       accept        0.0672       0.9691       0.0706       0.6513      
2011       9      9          9          reject       accept        0.0672       0.9662       0.0673       0.8543      
2041       21     21         21         reject       accept        0.0671       0.9707       0.0834       0.5511      
2058       53     53         53         reject       accept        0.0672       0.9703       0.0904       0.6140      
2061       57     57         57         reject       accept        0.0606       0.9121       0.0681       0.5616      
2063       17     17         17         reject       accept        0.0670       0.9491       0.0678       0.7091      
2065       37     37         37         reject       accept        0.0672       0.9608       0.0685       0.5447      
2080       29     29         29         reject       accept        0.0627       0.9146       0.0880       0.7624      
2163       24     24         24         reject       accept        0.0661       0.9628       0.0731       0.5696      
2236       68     68         68         reject       accept        0.0554       0.8900       0.0865       0.5516      
2240       41     41         41         reject       accept        0.0670       0.9685       0.0738       0.5538      
2253       7      7          7          reject       accept        0.0672       0.9715       0.0676       0.5400      
2255       57     57         57         reject       accept        0.0642       0.9275       0.0665       0.5420      
2292       40     40         40         reject       accept        0.1803       6.8323       0.2840       6.6719      
2303       47     47         47         reject       accept        0.0706       5.5203       0.1743       5.4574      
2313       54     54         54         reject       accept        0.0662       0.9613       0.0890       0.7194      
2320       12     12         12         reject       accept        0.0646       0.9533       0.1004       0.5599      
2338       1      1          1          reject       accept        0.0672       0.9705       0.0839       0.5768      
2353       30     30         30         reject       accept        0.0672       0.9603       0.0905       0.7308      
2356       34     34         34         reject       accept        0.0670       0.9596       0.0699       0.5973      
2397       36     36         36         reject       accept        0.0672       0.9106       0.0697       0.7300      
2441       37     37         37         reject       accept        0.1908       0.9338       0.2683       0.6490      
2495       37     37         37         reject       accept        0.0660       0.9585       0.0684       0.5411      
2511       16     16         16         reject       accept        0.0672       5.4263       0.0701       5.4065      
2533       22     22         22         reject       accept        0.0501       0.8435       0.0770       0.8290      
2581       5      5          5          reject       accept        0.0599       0.9206       0.0688       0.5878      
2617       31     31         31         reject       accept        0.0661       0.9633       0.0664       0.5398      
