================================================================================
ARE_TrueReject_CE_FalseAccept - BALANCED Mode - Rejection Rate 0.50 - HEAD
================================================================================

Total cases: 440

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
36         58     26         26         accept       reject        1.5453       1.2531       1.3995       2.1296      
37         11     35         35         accept       reject        1.4846       1.4663       1.4089       1.8734      
47         58     13         13         accept       reject        1.5469       1.5477       1.4029       2.4028      
84         29     1          1          accept       reject        1.5442       1.7551       1.4073       6.8653      
87         33     3          3          accept       reject        21.6327      12.9083      20.0442      19.6706     
104        43     29         29         accept       reject        1.5250       1.1141       1.4259       2.1420      
126        21     3          3          accept       reject        1.5052       1.2370       1.3995       1.5069      
156        58     13         13         accept       reject        1.5521       1.5309       1.4064       1.9130      
186        40     2          2          accept       reject        1.4871       5.2310       1.4025       6.6944      
197        63     42         42         accept       reject        1.4876       1.3670       1.4262       3.0393      
218        16     9          9          accept       reject        1.4916       1.9250       1.4038       2.9189      
221        27     68         68         accept       reject        1.5156       1.2345       1.4250       1.8651      
225        18     78         34         accept       reject        28.4457      12.8734      28.0573      12.9835     
231        57     0          0          accept       reject        1.4285       1.0975       1.4128       1.7588      
239        31     19         19         accept       reject        1.4541       0.8834       1.4005       0.8873      
275        18     1          1          accept       reject        1.5509       1.7121       1.4376       2.1312      
310        19     3          3          accept       reject        1.5357       3.6728       1.4014       5.3472      
314        43     3          3          accept       reject        1.5411       1.4971       1.4011       2.9923      
315        31     15         15         accept       reject        1.5525       2.2278       1.4002       2.8155      
345        66     43         43         accept       reject        1.4549       2.1750       1.4001       3.9478      
360        64     4          4          accept       reject        1.5515       1.1150       1.4006       1.5884      
444        26     6          6          accept       reject        1.5415       3.6617       1.4347       5.8003      
447        22     10         10         accept       reject        1.4680       3.8288       1.4409       6.2518      
448        55     4          4          accept       reject        1.5417       1.9229       1.4134       3.9613      
463        2      11         11         accept       reject        1.5446       1.4775       1.4010       1.8979      
472        14     65         65         accept       reject        31.2598      15.6394      27.8490      18.3067     
504        2      11         11         accept       reject        1.5239       3.6761       1.4559       7.4653      
525        46     11         11         accept       reject        1.5494       1.2602       1.3996       1.4222      
541        57     0          0          accept       reject        1.5502       5.6046       1.4571       6.9534      
572        1      10         10         accept       reject        1.5467       3.1900       1.4002       8.9150      
578        58     13         13         accept       reject        1.4981       10.9540      1.4489       13.7694     
636        61     22         22         accept       reject        1.5399       1.4300       1.3995       2.5947      
688        37     49         49         accept       reject        1.5524       2.8286       1.4072       4.6266      
702        42     4          4          accept       reject        1.5481       1.2998       1.4742       3.1602      
716        21     4          4          accept       reject        1.4810       1.6148       1.4571       2.3266      
742        38     31         31         accept       reject        1.4745       0.9733       1.3996       1.1457      
744        61     10         10         accept       reject        1.4025       1.7710       1.4024       2.2624      
781        64     3          3          accept       reject        1.5528       1.3513       1.3994       2.0328      
792        55     3          3          accept       reject        1.5523       1.5435       1.4002       1.5446      
825        54     2          2          accept       reject        1.5372       1.4117       1.4094       4.4710      
829        25     5          5          accept       reject        1.5411       1.6438       1.4034       2.3735      
839        39     5          5          accept       reject        1.5479       1.3077       1.4047       2.3839      
875        14     42         42         accept       reject        15.7755      9.9446       15.4210      11.3296     
899        55     51         51         accept       reject        1.5491       9.5023       1.4081       14.1942     
918        45     7          7          accept       reject        1.4856       4.8908       1.4266       5.1777      
929        52     4          4          accept       reject        1.5527       3.3246       1.3997       3.6477      
1003       40     7          7          accept       reject        1.5484       2.8750       1.5319       6.3363      
1038       55     4          95         accept       reject        31.0970      31.9697      29.8161      34.7484     
1073       25     20         20         accept       reject        1.5283       5.1348       1.4010       5.4422      
1074       49     27         27         accept       reject        1.5067       1.0444       1.4022       1.2947      
1084       42     4          4          accept       reject        1.5526       1.1900       1.4040       1.8239      
1118       55     22         22         accept       reject        1.5148       1.4193       1.4084       3.6607      
1135       9      69         69         accept       reject        36.8719      23.6232      32.4649      23.9038     
1154       64     19         19         accept       reject        1.4343       1.0302       1.4077       2.5355      
1172       16     10         10         accept       reject        1.5143       2.3336       1.4028       5.8661      
1189       38     44         44         accept       reject        1.5114       8.7807       1.4850       9.6049      
