================================================================================
ARE_TrueReject_CE_FalseAccept - BALANCED Mode - Rejection Rate 0.20 - HEAD
================================================================================

Total cases: 511

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
--------------------------------------------------------------------------------
3          51     16         16         accept       reject        1.1002       4.9944       0.8470       5.6411      
38         25     2          2          accept       reject        0.8049       0.6962       0.7374       2.1303      
55         32     11         11         accept       reject        0.8612       0.5557       0.7394       0.6519      
62         15     19         19         accept       reject        0.9063       0.6228       0.8078       1.7911      
72         67     2          2          accept       reject        1.0214       0.7344       0.7371       0.9332      
84         29     1          1          accept       reject        1.2144       0.9993       0.7383       2.6188      
87         33     3          3          accept       reject        10.4088      7.3499       6.4171       7.4039      
104        43     29         29         accept       reject        1.1992       0.7765       0.7440       0.8538      
134        33     3          42         accept       reject        0.7445       0.4199       0.7419       1.0113      
171        37     45         45         accept       reject        1.1271       1.0370       0.9006       1.6932      
192        45     10         10         accept       reject        4.0834       3.7879       3.4222       5.7429      
197        63     42         42         accept       reject        1.1699       0.8021       0.7441       1.1891      
206        44     2          2          accept       reject        1.0486       0.6256       0.8147       0.9391      
218        16     9          9          accept       reject        1.1730       1.0961       0.7372       1.1441      
314        43     3          3          accept       reject        1.2119       1.0435       0.7364       1.1715      
322        32     11         11         accept       reject        1.0224       1.4286       1.0032       4.0265      
329        7      14         14         accept       reject        0.8505       0.6556       0.7915       1.3096      
333        62     7          7          accept       reject        1.1999       2.0673       0.9274       3.0110      
345        66     43         43         accept       reject        1.1441       1.2384       0.7361       1.5286      
347        7      24         24         accept       reject        0.8783       0.8816       0.7503       0.9231      
386        29     15         15         accept       reject        0.8437       1.4709       0.7785       3.2081      
420        55     3          3          accept       reject        1.0718       0.7813       0.7414       0.9758      
444        26     6          6          accept       reject        1.2122       2.0850       0.7466       2.2208      
447        22     10         10         accept       reject        1.1544       2.1801       0.7485       2.3895      
448        55     4          4          accept       reject        1.2124       1.0949       0.7402       1.5336      
451        22     5          5          accept       reject        1.0529       0.5725       0.7728       1.0575      
476        8      5          5          accept       reject        13.8701      9.2131       10.2331      10.5732     
504        2      11         11         accept       reject        1.1984       2.0932       0.7531       2.8430      
513        67     32         32         accept       reject        8.3965       5.2540       6.7434       10.0884     
521        46     14         14         accept       reject        1.1125       2.4861       0.7503       3.4732      
528        37     17         17         accept       reject        1.1231       1.1044       0.7488       1.4568      
533        33     9          9          accept       reject        1.2153       4.1108       0.7827       4.2158      
543        27     42         42         accept       reject        1.0884       1.2573       0.8407       1.9756      
569        36     17         17         accept       reject        1.0286       1.8402       0.7660       3.2039      
572        1      10         10         accept       reject        1.2163       1.8164       0.7361       3.3847      
576        65     6          64         accept       reject        2.2707       4.5378       2.1463       4.8576      
636        61     22         22         accept       reject        1.2110       0.8790       0.7359       1.0229      
667        64     50         50         accept       reject        0.7863       1.3631       0.7376       1.4306      
688        37     49         49         accept       reject        1.2208       1.6106       0.7383       1.7822      
702        42     4          4          accept       reject        1.2174       0.7401       0.7587       1.2342      
782        31     34         34         accept       reject        1.0726       1.0588       0.7361       1.8467      
791        33     3          3          accept       reject        1.0202       2.4172       0.9762       2.7536      
824        32     5          67         accept       reject        2.3530       2.2610       2.1246       2.6680      
825        54     2          2          accept       reject        1.2088       0.9839       0.7390       1.7241      
839        39     5          5          accept       reject        1.2172       0.9114       0.7375       0.9442      
